Generation Number,Generation Time,Training Error,Testing Error,Average Size
87,22.74907927796305,0.007321325648686823,0.01114983434898156,22.14
88,22.67667487093978,0.007318466638551857,0.01114558613345569,22.82
89,22.728136669377612,0.00731364084201751,0.011144037199902548,23.08
90,22.799376654641065,0.007300450730164201,0.02406927430845667,23.42
91,22.936567607601482,0.00729295093407449,0.024053689725587236,23.34
92,22.86518542004138,0.007284871965094276,0.024034082515004405,23.74
93,22.88942663197774,0.007276904804829845,0.024040188401503335,24.24
94,23.28426003600235,0.007267734980207968,0.024042193008930717,24.46
95,23.555162087679037,0.007263654142656105,0.01594830679787733,25.06
96,23.614332878861877,0.0072583531678541,0.03646718494014939,25.32
97,23.614155379661206,0.007250927563414368,0.03647599631503147,25.42
98,23.746093761758484,0.007244949089127166,0.03646406865069289,25.84
99,23.755881232599876,0.0072395184633330355,0.036456032001912844,25.94
100,23.314774865561994,0.0072347761887948635,0.03644948079690614,26.34
101,23.214634957399312,0.007218981252572235,0.03645389624433905,26.44
102,23.285652594600197,0.007210174951944085,0.03645590941147628,26.28
103,23.637096468259315,0.007203699271762058,0.036414649594894204,26.56
104,23.65504677543855,0.007199283784325855,0.036461427316360664,26.82
105,23.81025489590179,0.007194015989992875,0.021211131243328546,26.94
106,23.828483010238852,0.007191174554891318,0.02116792517075125,27.12
107,23.812755563321172,0.007183295444617107,0.021174474549839086,27.54
108,23.848630158859134,0.007181712392349116,0.021163889476957177,27.38
109,23.88446455054097,0.007164628573514931,0.021146680721860576,27.7
110,23.88786218084103,0.007163653099049311,0.021154479197715372,28.2
111,23.903471611641017,0.0071613781169968275,0.021143883539291863,28.28
112,23.927211911501434,0.007155174816072934,0.2028503012829689,28.36
113,24.043561041519116,0.00715159612287254,0.20283190552242364,29.02
114,24.14615715555716,0.007141531677292927,0.20282743242883278,29.44
115,24.180928412220045,0.007132859871287819,0.20283285167927548,29.6
116,24.25150053358194,0.007127246199874976,0.026071884721980552,29.86
117,24.167202251776335,0.007124326397760402,0.0260734056015269,29.9
118,24.27340446100184,0.007121967156979431,0.026076359274791527,29.9
119,24.304034671080217,0.007113252670508426,0.026071212883661897,30.58
120,24.28918463451674,0.007103207068770118,0.02605902124372907,30.64
121,24.314815092261824,0.007093692695309422,0.026050843087830358,30.98
122,24.34813333937822,0.007082364533895534,0.026032944900171225,30.86
123,24.461372066680106,0.007075375870376745,0.026038701698806305,31.24
124,24.460846871621335,0.007073957113060777,0.1981125145434216,31.82
125,24.509933748725697,0.007067283230265096,0.1981082393891371,32.28
126,24.45598340727929,0.00706062037503232,0.026034962598296536,32.06
127,24.49831557471972,0.007055537917412177,0.026037687222034214,32.2
128,24.485836975959547,0.00705040806652161,0.02603849149756094,32.34
129,24.37948922327857,0.007044842286179472,0.02603671060779843,32.44
130,24.510638139238992,0.007039916006750523,0.16799954335994566,32.96
131,24.540362506642424,0.007036953729492313,0.1679995950396621,32.98
132,24.56321904940018,0.007027946438503016,0.16799000229556044,33.2
133,24.54086777914079,0.007025600786070889,0.16798913127956358,33.36
134,24.593789816000307,0.007019507014716864,0.167987045026197,33.42
135,24.668834161158937,0.0070144718461995935,0.16798543294924176,33.48
136,24.625436553539167,0.007011978235206897,0.17138128546607526,33.62
137,24.713361052317886,0.007009229986341111,0.17137048585708003,33.96
138,24.588245293281133,0.007005776517345399,0.15775029201031288,34.2
139,24.36530129577958,0.007002318713526351,0.17135513192498095,34.48
140,24.082641036780206,0.006997710728475692,0.1713541666971015,34.98
141,24.093102251458866,0.006987623865134699,0.1713540126003924,35.2
142,24.06005837903852,0.0069855928594155315,0.17135766027304494,35.28
143,24.189310693639417,0.0069836359182951,0.17135868607710836,35.48
144,24.190464971698475,0.006980722101620259,0.17134587941614085,35.48
145,24.14766612494049,0.006979220071162698,0.17134899337069903,35.92
146,24.36405214616223,0.0069766031571455965,0.1713446810152126,36.32
147,24.415173136300446,0.006974699132851647,0.1713431064279992,36.42
148,24.28174620258218,0.006973815786412211,0.17147794595697044,36.46
149,24.414278814580584,0.0069696561287498895,0.17134145958873698,36.58
150,24.556729885961204,0.006964126541069503,0.17134255728233672,36.92
151,24.600715962919647,0.006958317100663473,0.17133285800453918,36.96
152,24.528393352701823,0.006955890681051097,0.17132642616794677,37.82
153,24.58069716723928,0.006954958168861336,0.17132609423089826,37.98
154,24.568244285774927,0.006950761159599984,0.17148247275974074,38.14
155,24.76112708652058,0.0069494353739027355,0.17136912851190048,38.38
156,24.83144642941982,0.006947818357176599,0.17137261354607264,38.4
157,24.517118610743154,0.006941622501717617,0.14726028116224107,38.18
158,24.504762018301953,0.006935206660596601,0.1472429751108066,38.36
159,24.510874290878583,0.006926783923532077,0.2754289152018721,38.6
160,24.554846826261393,0.00691038176552072,0.27542576640464417,38.6
161,24.496875144761216,0.006909398345784823,0.27542228606002095,38.82
162,24.530000130900543,0.0069020372790253295,0.2754152421420022,39.22
163,24.52522966536125,0.006899502021863961,0.27541305841844915,39.22
164,24.518807817540573,0.006898075429537323,2.5152416169328116,39.06
165,24.5400149135,0.006894139254466057,2.5152535313107056,38.88
166,24.517025902461572,0.006887054179047964,2.515251881192793,38.8
167,24.567214922559888,0.0068849668292213125,2.515255913539591,39.28
168,24.498775059142574,0.00687720548993729,2.5152546530845425,39.2
169,24.574075318941524,0.006874375601146812,2.515250392503073,39.3
170,24.646284922159992,0.0068674074900679696,0.46143807271963616,39.2
171,24.585531242938067,0.006864446893324257,0.4614377811117688,39.66
