generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,20.351007019897224,0.023651715146620088,0.04824036179936694,0.2372671682255013,1.6571106769620423,1811057.285779256,181361.00524945118,20888.74762722147,3.0,3.0,3.0,7.0,7.0,1.830737556287083,4.22,0.015413758350438872,0.12415215805792049,-0.1329586474016735,0.04712944787042062,3,"add(ARG73, ARG114)"
2,20.32864182878984,0.01799931335293204,0.03649107839945906,0.04722998404974056,0.12216788274002649,6719742.114779521,668604.6558859973,67209.89155869336,3.0,3.0,3.0,3.0,9.0,1.5973728431396346,3.78,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG16, ARG47)"
3,20.425712769152597,0.018001205591084864,0.032237184744850766,0.04070633564919087,0.04722297437567493,193.5958574790839,26.495251639239626,3.9276872371563045,3.0,3.0,3.0,3.0,9.0,1.6748776597061783,3.871287128712871,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG16, ARG47)"
4,20.44560527210706,0.018001635645210505,0.02917520673055362,0.03885660676816455,0.047078467342394986,0.9958311277994694,0.13034810721958465,0.07370658239950573,3.0,3.0,3.0,5.0,9.0,1.70833252032501,3.96,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG16, ARG47)"
5,20.425671785371378,0.01797178988889101,0.025699754094489078,0.037352665311136964,0.04674253447033598,0.9837057590302767,0.11356619174893567,0.05969257679510601,3.0,3.0,3.0,3.5,9.0,1.5173661390712527,3.76,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
6,20.319488215027377,0.017980993047179733,0.02474248576921287,0.033829031571468784,0.041211796748762686,6880.37362187214,684.5815196677527,68.87388125522558,3.0,3.0,3.0,3.0,9.0,1.5879546593023366,3.72,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
7,20.335491527890554,0.01795114729086024,0.021339779801542454,0.029587190297885035,0.039799667842950866,5611647331.429352,558351828.640896,56116781.68119774,3.0,3.0,3.0,3.0,11.0,1.6261611236282834,3.66,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
8,20.543681738170562,0.017989164075566912,0.020880059312098596,0.02476154166726756,0.032898354997162246,6.587676115262017,0.657439115062104,0.10940219162871485,3.0,3.0,3.0,3.0,9.0,1.2051583409665694,3.5742574257425743,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
9,20.54011017238372,0.017950545215084344,0.018856800509199623,0.024761127408614195,0.03205142135311391,1.0633841684182757,0.13220735893769095,0.057323113542525395,3.0,3.0,3.0,3.0,11.0,1.2603174203350518,3.54,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
10,20.985877102735685,0.017985121566785885,0.02086119539618088,0.02476461901726397,0.03263637813793977,2.42589414641911,0.23997679751107343,0.057006508441069456,3.0,3.0,3.0,3.0,9.0,1.0953914206684618,3.4752475247524752,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
11,20.818143861630233,0.017980562993054092,0.019336498054620507,0.024702894477912896,0.024805482674427837,0.6857711758853025,0.07887353527589383,0.035675063929638574,3.0,3.0,3.0,3.0,11.0,1.2124355652982142,3.5,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
12,20.973864585597767,0.017982369220381784,0.018837513889376538,0.021413725022582673,0.024764500657648722,0.12263515846339255,0.012271332799640856,0.02446338005309551,3.0,3.0,3.0,3.0,7.0,0.7826167463512677,3.3168316831683167,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
13,20.300376396189677,0.017979014798201784,0.018831887687561166,0.024444540915351712,0.025409970264691342,1.5795686728297098,0.1550063640876945,0.04190203182749288,1.0,3.0,3.0,3.0,9.0,1.2204917041913885,3.52,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
14,20.802145956346067,0.017977896657475116,0.018825968923251397,0.024735739271143812,0.03500211446848,588481.4326945232,58553.15685323682,5884.877985319751,1.0,3.0,3.0,3.0,9.0,1.4337363774418224,3.62,0.010723817804489489,0.10355586803503454,0.21176640774243982,0.04840602885879676,3,"multiply(ARG47, ARG16)"
