generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,15.423866188997636,1810.3437313373229,8179.262448452134,139748.99995948395,104346811.94749804,145684609708589.3,16136256764265.025,2317201936986.5713,3.0,3.0,3.0,7.0,7.0,1.7999999999999996,4.4,1159.9927604078155,34.05866645081418,-3.124491322035354,28.94607893388006,7,"division(add(ARG5, ARG7), add(ARG3, ARG4))"
2,15.53253367698926,1606.694863776059,2317.221847947639,13368.093555033778,163078.05527014553,25008753047841.08,2475993053223.8555,249057385555.7873,1.0,3.0,3.0,5.0,9.0,1.6553318450698111,3.9504950495049505,965.797896456369,31.077289078302325,-2.4340085375824683,25.57,3,"division(ARG4, 0.821)"
3,15.501395155006321,1311.2535519990995,2205.3770412309655,2368.386803481192,30915.065850308012,4483166863.043474,624712156.3178633,92302484.28016515,1.0,3.0,5.0,5.0,9.0,1.888365671506082,4.603960396039604,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
4,15.352588946989272,1311.277782645624,2141.348516729743,2332.4137098214305,21483.697289249078,391087775.2087281,54773490.349684365,8597760.07656973,3.0,3.0,5.0,7.0,9.0,1.9672315572906,4.9,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
5,15.321290759995463,1307.5341477575816,2180.544752776037,2323.16512327918,5671.52014917307,821407642.2380623,97302082.48070514,13706692.188539183,3.0,3.0,5.0,7.0,11.0,1.949358868961793,4.8,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
6,15.355863376011257,1290.6511681608595,1917.4065201826427,2297.0335853760726,2368.8406690537004,5424281737.302302,539660515.2614311,55830477.63579777,3.0,3.0,5.0,5.0,13.0,2.329291737846507,4.88,736.9103961165049,27.146093570097797,-1.6201719852386085,20.59,3,"add(ARG4, ARG4)"
7,15.38975321498583,1259.4325272809538,1667.394358834511,2283.3125919125528,2365.219913971821,912540699.2037646,90795204.49346828,9139988.229128731,3.0,3.0,5.0,5.0,13.0,2.363387399475592,4.88,714.5845606188128,26.731714509526185,-1.5407898391508636,20.04983606557377,3,"division(ARG4, 0.4758)"
8,15.344126378011424,1255.475268489778,1646.4148277954698,2233.280986656724,2365.7857835387586,42867196144440.836,4265232147038.257,428672117977.9693,3.0,3.0,3.0,5.0,11.0,2.4413111231467406,4.8,714.5845606188128,26.731714509526185,-1.5407898391508636,20.04983606557377,3,"division(ARG4, 0.4758)"
9,15.509384703997057,1263.3083130970167,1388.9684200063846,2261.1576300834377,2405.0748988734454,11922399.771460775,1261638.2326002663,207980.50633749302,3.0,3.0,3.0,5.0,11.0,2.2187056230383053,4.524752475247524,714.5845606188128,26.731714509526185,-1.5407898391508636,20.04983606557377,3,"division(ARG4, 0.4758)"
10,15.476827689009951,1262.2258864276657,1646.8893394018478,2259.1893283400896,2345.615959761386,1343605.9664746698,205867.03657420902,47321.53433404121,3.0,3.0,3.0,5.0,13.0,2.2220610121355304,4.425742574257426,714.5845606188128,26.731714509526185,-1.5407898391508636,20.04983606557377,3,"division(ARG4, 0.4758)"
