generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,20.01479229904362,0.05819774995953289,0.1990005084816385,0.45874151646829664,2.199916094540023,1190.9172542428996,211.02872561585045,67.35600649991424,3.0,3.0,3.0,7.0,7.0,1.877338541659442,4.34,0.035740400667779636,0.18905131755102803,0.3519292848086629,0.08,3,"subtract(ARG50, ARG51)"
2,20.179967184521956,0.05737947295435575,0.13065810595493257,0.18302688061253097,0.6584759197810915,418.7461062283014,45.06461663330678,8.73484729387369,3.0,3.0,3.0,5.0,9.0,1.74099838735313,4.1683168316831685,0.03873923205342237,0.19682284433830938,0.2975523118447375,0.07,3,"subtract(ARG50, ARG49)"
3,20.000013376644347,0.05737865039606384,0.12273535278533845,0.15435095932017343,0.2780338882428285,598.2408345231659,59.492779532719645,6.403679030562577,3.0,3.0,3.0,5.0,9.0,1.7585221067703416,4.26,0.03873923205342237,0.19682284433830938,0.2975523118447375,0.07,3,"subtract(ARG50, ARG49)"
4,20.109875241381815,0.057394004817512695,0.1008906695228818,0.13827728106125775,0.1612586445896881,2.5603480102391245,0.2582456472065442,0.17586870649691214,3.0,3.0,5.0,5.5,9.0,1.8472682533947256,4.74,0.03873923205342237,0.19682284433830938,0.2975523118447375,0.07,3,"subtract(ARG50, ARG49)"
5,20.322575944504933,0.04894467916592461,0.08917408970407224,0.1227284545520296,0.15891928283608778,1.334354909389139,0.16369129126578824,0.16378250264466818,1.0,3.0,5.0,7.0,11.0,2.3121726871160777,5.01980198019802,0.03025851322203673,0.17394974338019797,0.4513308206387794,0.06760000000000001,5,"multiply(ARG50, add(ARG32, ARG22))"
6,20.279628926014993,0.04903002175667078,0.08416505961832975,0.12121795711661132,0.14800498009478047,0.47923408716648375,0.07391673076578455,0.1290695420283531,1.0,3.0,3.0,5.0,11.0,2.1194595105361826,4.623762376237623,0.03025851322203673,0.17394974338019797,0.4513308206387794,0.06760000000000001,5,"multiply(ARG50, add(ARG32, ARG22))"
7,20.250375613512006,0.04908558822372254,0.07303443783559121,0.1178469519830462,0.13917009372194616,5.422686219908926,0.5319732410297112,0.17806014735251163,1.0,3.0,3.0,5.0,11.0,1.9351307213556501,4.326732673267327,0.03025851322203673,0.17394974338019797,0.4513308206387794,0.06760000000000001,5,"multiply(ARG50, add(ARG32, ARG22))"
8,20.0272929216153,0.043829199802298144,0.07025328538091748,0.0958568305577003,0.12414108931141202,1.5032878867436548,0.16131030067591126,0.12501441634378893,1.0,3.0,3.0,5.0,11.0,2.1075103795711185,4.28,0.028520470776152638,0.1688800484845757,0.4828462594668741,0.06367244,5,"subtract(ARG50, multiply(ARG50, ARG101))"
9,20.274225897475844,0.0435407897567,0.06315773028353114,0.09851014902777094,0.12858755022327312,6.115485350557947,0.6094353152822846,0.17990435068305644,1.0,3.0,5.0,5.0,11.0,2.1621368597782435,4.603960396039604,0.025535375316538347,0.15979792025097933,0.5369741627158903,0.07,11,"subtract(ARG50, multiply(multiply(add(ARG52, -0.1652), multiply(ARG72, ARG119)), ARG101))"
10,20.142294835619396,0.0424415107939399,0.052146549774552936,0.07321719238134547,0.10347545658852422,4.049297586629677,0.40618135399017546,0.13976763420298677,1.0,3.0,5.0,5.0,19.0,2.9106013124438737,5.22,0.02568349256005507,0.16026070185811328,0.5342883940578855,0.06513206000000002,5,"subtract(ARG50, multiply(ARG50, ARG121))"
11,20.24584548259736,0.04240459649023528,0.04892046963365684,0.07313971691346549,0.1088994242698319,44.68152623890152,4.437697201442155,0.5422912296168322,1.0,3.0,5.0,9.0,19.0,3.5718902558729324,5.96,0.02568349256005507,0.16026070185811328,0.5342883940578855,0.06513206000000002,5,"subtract(ARG50, multiply(ARG50, ARG121))"
12,20.462115474656457,0.042009881527308696,0.04395610580571508,0.060401293041437785,0.13118361945015658,136.65308445790325,18.13510215674376,3.1214383505611845,1.0,5.0,7.0,11.0,19.0,4.503154449938398,8.04,0.024486466742973813,0.15648152204964588,0.5559937292775239,0.06864267999999996,11,"subtract(ARG50, multiply(multiply(add(ARG50, -0.1652), multiply(ARG72, ARG119)), ARG24))"
13,20.506047242350178,0.03762258246992317,0.04373900516255115,0.04559841376209807,0.10517849540410423,3.7755652726691524,0.38430192318325257,0.13872481278413212,1.0,5.0,9.0,11.0,21.0,4.8087836299837825,8.34,0.023203185613699745,0.15232591904761233,0.5792631080114322,0.06880862180421538,21,"subtract(ARG50, multiply(multiply(multiply(add(ARG121, ARG38), multiply(ARG72, ARG50)), multiply(ARG72, ARG50)), subtract(subtract(ARG6, ARG79), subtract(ARG117, ARG34))))"
14,20.860720318421954,0.037588413637107104,0.04317883452488797,0.04388788321019397,0.04767640075219482,0.8279413469534049,0.11362400109621336,0.07608990698969488,1.0,5.0,11.0,13.0,21.0,5.1150473546440365,9.415841584158416,0.023203185613699745,0.15232591904761233,0.5792631080114322,0.06880862180421538,21,"subtract(ARG50, multiply(multiply(multiply(add(ARG121, ARG38), multiply(ARG72, ARG50)), multiply(ARG72, ARG50)), subtract(subtract(ARG6, ARG79), subtract(ARG117, ARG34))))"
15,21.012521683704108,0.03731630628249992,0.042269224540746546,0.04385936637196336,0.05115900253040559,2.1316425396536642,0.21576138598961925,0.08473491626224874,1.0,7.0,11.0,15.0,25.0,5.482324039567179,11.05940594059406,0.02513515001994406,0.15854068884656727,0.5442313363724618,0.06787428857216002,17,"subtract(ARG50, multiply(multiply(add(ARG50, -0.1652), multiply(ARG72, ARG50)), subtract(subtract(ARG6, ARG79), subtract(ARG117, ARG34))))"
16,20.933931013481924,0.03681975045678541,0.04137721307431645,0.043929256295691145,0.057433904308013026,0.6736743985939523,0.09985119884738346,0.079937522147099,1.0,9.0,11.0,17.0,29.0,6.470703207534711,12.3,0.02390989455548827,0.1546282463054156,0.5664485519130196,0.07,17,"subtract(ARG50, multiply(multiply(add(ARG50, -0.1652), multiply(ARG72, ARG50)), subtract(subtract(ARG6, ARG79), subtract(ARG117, ARG101))))"
17,21.12785346020246,0.03681183646680368,0.04073840990809952,0.04377281135849421,0.062256470874488226,0.5313281976991515,0.08269351367920812,0.07348407522740345,1.0,9.0,13.0,19.0,37.0,7.649810455168153,14.02,0.02390989455548827,0.1546282463054156,0.5664485519130196,0.07,17,"subtract(ARG50, multiply(multiply(add(ARG50, -0.1652), multiply(ARG72, ARG50)), subtract(subtract(ARG6, ARG79), subtract(ARG117, ARG101))))"
