generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.733896386000197,8039517.349711519,9274722.266116686,9327704.816248666,9355142.086080803,1054045993845632.5,104876247853661.28,10540503194936.078,5352016.859313774,6192821.125872334,6223415.254842827,6226771.127501387,702754814286805.0,69923218255061.08,7027577029668.799,0.4885276073619632,0.4970858895705521,0.5001226993865031,0.5020552147239264,0.5091411042944786,0.004050692186848182,0.49973619631901833,3.0,3.0,3.0,3.0,7.0,1.6833300330000651,3.92,37152147.73470126,6095.256166454472,-6.7571618745817945,762.0,3,"division(ARG49, ARG365)"
2,2.714456155001244,7081485.92081525,8930203.737721004,9288598.628229946,9335903.840449857,36816277.49429104,2795909.5635103555,9357872.388771094,4728339.362169776,5936603.994254449,6208271.914272921,6225260.839555265,24555232.339987066,1865407.0993133269,6239267.849879764,0.48441717791411043,0.49760736196319016,0.5005521472392638,0.5028220858895706,0.51,0.004430207223795255,0.4998926380368098,3.0,3.0,3.0,3.0,7.0,1.4005713120009278,3.72,6766406.647898267,2601.2317558991676,-0.41278808567957204,592.0900320000001,3,"multiply(ARG485, ARG72)"
3,2.747177388999262,7126448.657081282,8393719.953632196,9244130.160799243,9316337.757295452,548340486.3742862,53413848.621718444,14242462.841569858,4728339.362169776,5583963.002273678,6160946.215490558,6215690.706160093,366264390.767564,35679064.85429941,9500710.012272064,0.49116564417177916,0.4979754601226994,0.5003067484662577,0.502760736196319,0.5076073619631902,0.0034544874244198383,0.5002988519710867,3.0,3.0,3.0,3.0,9.0,1.111736146345996,3.4356435643564356,6766406.647898267,2601.2317558991676,-0.41278808567957204,592.0900320000001,3,"multiply(ARG485, ARG72)"
4,2.717974208999294,6395521.382609783,7771849.410995787,9150746.049236557,9309905.716745056,25320025507.66859,2518287592.153408,263986613.45885986,4269793.100001616,5176567.756370127,6103312.327901529,6212349.749429878,16931955518.974277,1684026087.9257226,176509019.07537866,0.4925153374233129,0.49745398773006133,0.49984662576687117,0.5015797546012271,0.5111042944785276,0.003550114170722493,0.4998110429447853,1.0,3.0,3.0,3.0,9.0,1.1789826122551597,3.5,6461843.996232409,2542.0157348514604,-0.349197097433225,750.3759425918804,9,"multiply(add(add(ARG49, ARG434), division(ARG245, ARG470)), ARG536)"
5,2.7570231589998,6374084.058863077,7707097.7918673325,8350836.763036698,9230914.205499832,14346741898.074667,1463436469.729029,200695177.73682854,4263338.947864923,5129882.559820226,5567077.680078744,6155705.173245806,9577028951.536451,976839341.6833683,133953086.40528667,0.49098159509202455,0.49803680981595094,0.5007975460122699,0.5033128834355828,0.5095705521472392,0.004033259045929101,0.5005873777561806,1.0,3.0,3.0,3.0,9.0,1.3465346534653464,3.5346534653465347,6450919.902906514,2539.8661190910266,-0.3469162074866432,757.2798440000001,7,"multiply(add(add(ARG49, ARG434), ARG91), ARG536)"
6,2.727096217999133,6365888.209584378,7638540.478404227,8327670.3481582515,9169517.348010346,145411981028.0442,20400200228.356644,3346686612.9386487,4252970.645799875,5097570.770735671,5553330.872312199,6123011.465652593,96949251094.45027,13584675307.507795,2228132395.152018,0.48871165644171777,0.49722392638036805,0.5005214723926381,0.5028680981595092,0.5104907975460122,0.003830387934689109,0.5000932515337424,3.0,3.0,3.0,5.0,11.0,1.9069347130932408,4.06,6424462.406396501,2534.6523245598205,-0.3413920293236494,767.5497134069622,9,"multiply(add(add(ARG49, ARG52), division(ARG245, ARG470)), ARG536)"
7,2.7653468389999034,6248603.738377223,7107697.059116207,7744167.1961770095,8386891.242792375,82524141469.40474,12788841835.032562,2600432650.9115148,4167951.91453733,4747980.085389704,5170461.863942762,5588156.050935076,55228424451.9337,8541220377.34399,1736037847.7018988,0.4896932515337423,0.49736196319018405,0.4994478527607362,0.5021472392638037,0.5092638036809816,0.003941786984971473,0.4997886168984997,3.0,3.0,3.0,5.0,13.0,2.465326653067075,4.683168316831683,6152243.217164912,2480.3715885255806,-0.2845541761982837,868.5205570878186,9,"multiply(add(add(ARG49, ARG434), division(ARG49, ARG467)), ARG536)"
8,2.76301845099988,6246558.117805671,6646871.373103963,7572447.910776099,8134778.903045714,145231635675.90726,18293222223.245422,3111377990.978757,4167951.91453733,4438508.946398796,5054707.438701438,5437195.887958549,96749863557.1885,12180281481.062662,2071329256.3455648,0.4912883435582822,0.4971165644171779,0.4997546012269939,0.5020858895705521,0.512760736196319,0.00391685641233504,0.4999198202028792,3.0,3.0,3.0,7.0,13.0,2.728365093013836,5.03960396039604,6152243.217164912,2480.3715885255806,-0.2845541761982837,868.5205570878186,9,"multiply(add(add(ARG49, ARG434), division(ARG49, ARG467)), ARG536)"
9,2.749387948000731,6016182.525428094,6399250.780364826,7100710.2240587985,7753948.722799782,578771244002.7539,58670946196.75168,7519638283.751743,4011444.6193437753,4270134.7397896545,4736905.258628598,5170461.863942762,387623111070.95447,39285807732.46572,5030042826.246101,0.49104294478527605,0.49696319018404905,0.4997239263803681,0.5019325153374233,0.5098773006134969,0.0039000576626879555,0.49954969325153376,1.0,3.0,4.0,7.0,15.0,3.0470313421427093,5.34,6133425.906268633,2476.5754392444082,-0.2806252263106723,747.0,5,"add(add(ARG49, ARG49), ARG49)"
10,2.761269528000412,5963542.780134492,6377735.337694638,6632984.013823819,7303075.682736843,144461438524.5564,24624110342.348206,4338159721.690751,3984658.631530732,4253427.626493748,4435181.879379047,4862031.797127587,96814466242.50757,16457709302.80696,2899420767.990308,0.48914110429447855,0.4959509202453988,0.49917177914110433,0.5023312883435583,0.5117177914110429,0.004490565341477368,0.4993073619631903,3.0,3.0,7.0,9.0,19.0,3.5555027773860624,6.72,6244732.391348555,2498.9462561945093,-0.3038654015118818,628.6818800000001,5,"multiply(add(ARG49, ARG492), ARG9)"
11,2.76220930800082,5930358.1742025465,6256850.093046994,6612323.907730034,7238487.846019276,239688324984.45056,40145069852.5912,8520379119.76303,3948727.0522672185,4167210.5103943767,4411134.503228559,4837234.74882082,158917886003.492,26662119881.920868,5661693462.935267,0.48938650306748466,0.49661042944785283,0.4996319018404908,0.5024079754601227,0.5097546012269939,0.004370557314251365,0.49929570552147234,3.0,5.0,7.0,9.0,19.0,3.167017524422623,6.7,6188867.96946003,2487.743549777595,-0.2922012208374909,673.2018800000001,7,"multiply(add(add(ARG49, ARG52), ARG492), ARG9)"
12,2.7735549680000986,5853764.893814741,6044821.06981636,6640977.713279599,7650895.13073182,1449064225827.7327,154675093511.02393,27698957965.806705,3899798.4129308974,4038489.097432551,4437019.980466417,5102654.953777178,965095484227.8353,103015021217.31001,18449054545.96855,0.4907361963190184,0.4970398773006135,0.500398773006135,0.5023926380368098,0.5076073619631902,0.0036930686520972077,0.4998668711656442,1.0,5.0,7.0,9.0,15.0,3.0066592756745814,6.6,5822946.3634373015,2413.0781925659394,-0.21579882408792184,838.2810914410106,13,"add(add(ARG49, add(add(add(ARG49, ARG49), ARG52), division(ARG245, ARG49))), ARG49)"
13,2.812467875000948,5818208.237861488,6006321.870444377,6626070.0227530375,7756788.785702378,2429183564048.382,273472655734.7286,51955536482.074875,3894785.240014806,4011331.377610298,4409880.81079882,5170461.863942762,1615820938338.6501,182180213521.57974,34660788481.088135,0.48865030674846627,0.49644171779141105,0.4998159509202454,0.5019631901840491,0.5109815950920246,0.0038424784497776334,0.49948855008200216,3.0,5.0,7.0,11.0,19.0,3.7818153369020036,8.069306930693068,5828264.569758479,2414.179895898083,-0.21690923599762857,824.268,7,"add(ARG49, add(add(ARG49, ARG49), ARG49))"
14,2.8228441569990537,5808888.0160067035,5995756.150986036,6253853.264385043,6655585.010299347,606067699111.1421,60006053673.851135,6007162442.756577,3893408.4015130536,4000629.7183499066,4192353.6605239687,4438508.946398796,404144309258.3708,40013855237.260254,4005756932.3621163,0.48920245398773005,0.49717791411042944,0.49993865030674844,0.502638036809816,0.5084049079754601,0.003879716997904276,0.499968414019316,3.0,5.0,9.0,11.0,19.0,4.045908495185788,8.742574257425742,5827398.601379459,2414.00053881093,-0.21672842661502445,824.4840714285715,11,"add(add(ARG49, add(add(ARG49, ARG49), division(ARG245, ARG52))), ARG49)"
15,2.8310841619986604,5815818.437385903,5856023.794635058,6035519.983026812,6567664.8355421405,163617644000.96216,16199140929.897415,1626234855.2667632,3893408.4015130536,3899798.4129308974,4011444.6193437753,4384540.334999054,108576623263.26927,10749743585.29636,1079187512.186505,0.492760736196319,0.49760736196319016,0.4998159509202454,0.503558282208589,0.5108588957055215,0.003911270880854151,0.5002696956812246,3.0,7.0,9.0,13.0,21.0,4.264649639236115,9.970297029702971,5828264.569758479,2414.179895898083,-0.21690923599762857,824.268,7,"add(add(ARG49, add(ARG49, ARG49)), ARG49)"
16,2.8315862130002643,5606574.150047897,5851665.444519691,6017201.329589143,6327664.836861296,851841562614.5891,101559282177.15747,14184727465.89967,3757232.193634861,3895999.859992204,4011040.133667537,4215856.809353734,568475638510.4525,67846618820.23291,9478911667.248495,0.4894478527607362,0.4974233128834356,0.49987730061349694,0.5022699386503068,0.5084049079754601,0.003784256617447736,0.49973941565935737,3.0,7.0,11.0,13.0,27.0,4.035427854979911,9.950495049504951,5803584.838976086,2409.063062473892,-0.2117562454338744,725.597902278481,7,"multiply(add(ARG49, division(ARG49, ARG467)), ARG9)"
17,2.8098269869988144,5635848.290452292,5844974.003188051,6004559.391547864,6385176.04748421,2145847782537.3237,213508530701.8391,21464724927.447887,3757232.193634861,3895374.775205055,4007792.0767780133,4254998.686364774,1428345265246.5852,142118140982.1895,14287616640.672068,0.4915337423312883,0.49789877300613494,0.5000613496932516,0.5032055214723926,0.5106134969325153,0.0036914817009646114,0.5003466257668712,3.0,7.0,11.0,13.0,21.0,4.56819439166067,10.54,5803584.838976086,2409.063062473892,-0.2117562454338744,725.597902278481,7,"multiply(add(ARG49, division(ARG49, ARG467)), ARG9)"
18,2.853837811999256,5624553.543367132,5841067.577267745,5985603.876975626,6137254.888948753,9360975.21001035,702450.3529527225,6217323.390192559,3757232.193634861,3895115.6972269113,3999886.152395934,4093344.8459374225,6239884.510005672,469048.9422605612,4147030.073296453,0.49006134969325155,0.4968711656441718,0.4992638036809816,0.5012269938650307,0.5079141104294479,0.003622721466814592,0.49924132904087964,3.0,7.0,11.0,13.0,23.0,4.926834547353343,11.05940594059406,5803584.838976086,2409.063062473892,-0.2117562454338744,725.597902278481,7,"multiply(add(ARG49, division(ARG49, ARG467)), ARG9)"
19,2.8621657619987673,5637231.320707617,5846307.478195287,6017905.23170634,6420114.990223464,2809286297.4806213,277519967.557973,34140811.421057336,3757232.193634861,3895374.775205055,4011409.547874516,4278754.573565065,1878774326.05482,185599111.71856916,22819014.383692157,0.49098159509202455,0.49693251533742333,0.49987730061349694,0.5024539877300613,0.5100613496932516,0.004145311916974052,0.4998985604081881,1.0,9.0,11.0,15.0,29.0,5.304713590369918,12.168316831683168,5803584.838976086,2409.063062473892,-0.2117562454338744,725.597902278481,7,"multiply(add(ARG49, division(ARG49, ARG467)), ARG9)"
20,2.837362356000085,5618560.4122607205,5837385.78210601,5999941.957173054,6132219.590842923,78657594034.98355,7825403466.527626,796926887.0633396,3757232.193634861,3895037.376571687,4006567.2278796188,4090611.7266215067,52310027856.80261,5204163771.308129,529992105.3730905,0.4899386503067485,0.4972699386503068,0.5002453987730061,0.5028220858895706,0.5077914110429448,0.0037528716093106302,0.5000552147239264,1.0,9.0,13.0,17.0,25.0,4.98220834570374,12.76,5803584.838976086,2409.063062473892,-0.2117562454338744,725.597902278481,7,"multiply(add(ARG49, division(ARG49, ARG467)), ARG9)"
21,2.8530306600005133,5621326.472771372,5828134.166024266,5986684.444425717,6159322.020289863,236578237589.62918,23538624807.10434,2371877982.8759947,3757232.193634861,3894021.0198636153,4001735.035298479,4097203.9416904366,158100335070.762,15730376076.27946,1585069362.815128,0.4885889570552147,0.496717791411043,0.4991104294478528,0.501457055214724,0.5124539877300613,0.004131657072103923,0.4991061349693251,3.0,9.0,13.0,17.0,27.0,5.238473059966998,13.28,5803584.838976086,2409.063062473892,-0.2117562454338744,725.597902278481,7,"multiply(add(ARG49, division(ARG49, ARG467)), ARG9)"
22,2.88493677400038,5596274.534675912,5830635.200334535,5945203.484587215,6124156.883328001,393491652200.5249,39076090504.26522,4417937006.12133,3749867.4223142876,3893601.8376594805,3967956.971562545,4090299.4139826437,261621550451.48294,25981818844.76498,2939494873.549727,0.4906134969325153,0.4974233128834356,0.4995092024539877,0.5028220858895706,0.5085889570552147,0.003885245330297524,0.49991678308935195,3.0,9.0,15.0,19.0,27.0,6.12665715135185,14.465346534653465,5526053.165738238,2350.7558711483075,-0.1538091751863393,896.054279127087,27,"add(add(division(subtract(add(add(add(ARG49, add(ARG49, division(ARG245, ARG52))), ARG49), ARG49), ARG605), division(ARG319, ARG521)), add(add(ARG49, ARG521), division(ARG536, ARG280))), ARG49)"
