generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,1.9460138750000056,4.713164436687172,5.890806906645262,5.928008539152334,5.931568437669828,173455841.97605863,10948251.164844971,695533.3199030914,4.564268731165699,5.7419112011237905,5.779112833630861,5.78250242168582,173455841.82716292,10948251.164864952,695533.1706922939,0.14319018404907977,0.14889570552147238,0.14889570552147238,0.14889570552147238,0.1542331288343558,0.0012389805665514774,0.14921079754601227,3.0,3.0,3.0,7.0,7.0,1.762924842413879,4.064,7019734.505216324,2649.478157150257,-0.46568153374049404,598.262,1.4656815337404936,5,"add(sub(ARG615, ARG267), ARG110)"
2,2.0886162520000084,4.424537146830144,5.755702224456877,5.910749571342862,5.926665198483459,2848.935706466753,193.73128143831497,23.582563980275598,4.277573956646095,5.608739034272828,5.764654215009388,5.779712591653359,2848.7883751784093,193.73136055544973,23.4349639802756,0.14420245398773004,0.14696319018404905,0.14696319018404905,0.14696319018404905,0.15506134969325153,0.0019140431795642747,0.14759999999999995,1.0,3.0,3.0,5.0,11.0,1.802469417216281,4.152,6589771.442655183,2567.0550135622693,-0.37590763694737706,688.8509999999999,1.375907636947377,3,"mul(ARG115, ARG487)"
3,1.9411020869999902,4.429506471983518,5.566062103820203,5.88405342683499,5.92474297124901,17221.266623068066,1195.21436385028,112.94730409455512,4.277573956646095,5.41412958848278,5.7319402330547735,5.7728104559115865,17221.114690552728,1195.2143433051926,112.79560127246921,0.14567484662576685,0.1519325153374233,0.1519325153374233,0.1519325153374233,0.15561349693251533,0.0010098660134144019,0.1517028220858896,1.0,3.0,3.0,5.0,9.0,1.662460826606149,4.168,6589771.442655183,2567.0550135622693,-0.37590763694737706,688.8509999999999,1.375907636947377,3,"mul(ARG115, ARG487)"
4,1.960338264000029,4.4297825456031505,5.407576072092098,5.855907353859922,5.921645443974347,1275560.0415780256,80350.22876369004,5125.450336032981,4.277573956646095,5.254999384975534,5.7036987649028665,5.769796255596956,1275559.8893694365,80350.22875177706,5125.298314426158,0.14466257668711655,0.1522085889570552,0.1522085889570552,0.1522085889570552,0.1538650306748466,0.0008605999542704438,0.15202160682423677,1.0,3.0,3.0,5.0,13.0,1.8883621612911008,4.378486055776892,6589771.442655183,2567.0550135622693,-0.37590763694737706,688.8509999999999,1.375907636947377,3,"mul(ARG115, ARG487)"
5,2.009323801999983,4.1293258464571405,5.090294313249972,5.775456557066124,5.913007944019947,3128392.848993453,197064.03363109083,12618.880744959542,3.978405601058368,4.939374067851199,5.6245363116673515,5.7625478213205605,3128392.698073208,197064.03362317377,12618.729948635635,0.14576687116564416,0.150920245398773,0.150920245398773,0.150920245398773,0.1529447852760736,0.0005779668323831199,0.15079632390682665,1.0,3.0,5.0,5.0,11.0,1.9394821695122078,4.601593625498008,6208958.544590726,2491.7781892838548,-0.29639602121767705,687.7980239999999,1.2963960212176768,5,"mul(add(ARG0, ARG517), ARG582)"
6,1.947486443999992,4.041018160800865,4.987920113919161,5.665196719689741,5.914658765349315,47562.2350371567,4283.750489676827,593.6040329585231,3.8878893264450367,4.834791279563333,5.512067885333912,5.761529930993486,47562.08190832235,4283.750477903252,593.4512318928471,0.14392638036809816,0.1531288343558282,0.1531288343558282,0.1531288343558282,0.153680981595092,0.0013238852509798512,0.15280106567594645,1.0,3.0,5.0,5.0,11.0,1.9514918659449136,4.665338645418327,6151389.700260694,2480.19952831636,-0.2843759666143857,889.6615400000003,1.2843759666143855,5,"add(mul(ARG1, ARG60), ARG587)"
7,1.9566016279999872,3.9910778340871094,4.791177126676628,5.44844056489606,5.891427285777903,255630.6347211524,16611.203816495556,1480.9246963750688,3.8407097359276,4.640809028517118,5.298072466736551,5.741059187618394,255630.48435305423,16611.203804924993,1480.7744536649277,0.14613496932515338,0.1503680981595092,0.1503680981595092,0.1503680981595092,0.15699386503067483,0.0010937648451638208,0.15024271014103097,1.0,3.0,5.0,5.0,13.0,2.0537066075724706,4.7370517928286855,6055171.966126106,2460.7259022747953,-0.26428623871447376,646.0236089999999,1.264286238714474,7,"mul(mul(ARG475, ARG1), sub(ARG487, ARG621))"
8,1.967636501999948,3.5001193087774176,4.6595129224113965,5.279914405429933,5.899972471586154,126024269.2086683,8333224.101290601,670979.0694219961,3.351683725955332,4.511077339589311,5.131478822607848,5.751536888764069,126024269.06023273,8333224.101290067,670978.9209930392,0.14696319018404905,0.14843558282208588,0.14843558282208588,0.14843558282208588,0.1524846625766871,0.0006173386952266894,0.14842895705521472,1.0,3.0,5.0,7.0,15.0,2.3218751043068617,5.336,5075113.171140454,2252.8011832251095,-0.05965541161937371,916.7606306800001,1.0596554116193735,7,"add(mul(ARG475, mul(ARG475, ARG1)), ARG587)"
9,1.9903972810000141,3.4986469161393807,4.511488698445107,4.9879588789204305,5.852661697084812,15669163.837674776,1243887.1011659908,123258.8874564241,3.351683725955332,4.364525508261058,4.840995688736381,5.705737081638814,15669163.690711586,1243887.1011712423,123258.74044022778,0.14475460122699385,0.14696319018404905,0.14696319018404905,0.14696319018404905,0.15524539877300614,0.0010403097423211933,0.14701619631901838,1.0,3.0,5.0,7.0,13.0,2.367783773911799,5.56,5075113.171140454,2252.8011832251095,-0.05965541161937371,916.7606306800001,1.0596554116193735,7,"add(mul(ARG475, mul(ARG475, ARG1)), ARG587)"
10,1.9836941610000167,3.505732805709933,4.409694024197042,4.771901533357369,5.645433737309645,3128041.7650209432,202935.25398188108,17521.991280787675,3.351683725955332,4.255644944442441,4.617852453602768,5.491384657555044,3128041.6109718634,202935.2539692539,17521.83737821099,0.14521472392638035,0.15404907975460122,0.15404907975460122,0.15404907975460122,0.15625766871165647,0.0010796386161910883,0.15390257668711657,1.0,3.0,5.0,7.0,17.0,2.5354952179012287,5.792,5075113.171140454,2252.8011832251095,-0.05965541161937371,916.7606306800001,1.0596554116193735,7,"add(mul(ARG475, mul(ARG475, ARG1)), ARG587)"
