generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.7285295100009535,6037747.558186308,9274722.406587342,9324299.957126267,9353401.101351343,993793036855978.6,98881063225947.8,9938882808341.982,3.0,3.0,3.0,3.0,7.0,1.6,3.8,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
2,2.70816572199692,6049584.828242793,9154006.895185594,9302147.35848176,9329362.44222451,3029943230.132543,316657268.5373717,51474520.74533005,3.0,3.0,3.0,3.0,13.0,1.601374409686879,3.66,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
3,2.708151775994338,5997550.161952823,8744260.02431333,9254471.24505201,9319871.601878256,3358742433.020481,333288730.26455927,42600929.37094941,3.0,3.0,3.0,3.0,9.0,1.4005713120009278,3.72,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
4,2.707690139999613,6030102.65460816,8247453.411490179,9234518.659655107,9315249.734267766,5314327622.44412,528002912.9600224,63976124.25047703,1.0,3.0,3.0,3.0,7.0,1.2806248474865698,3.6,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
5,2.730045622003672,6030842.483986691,8176676.358952333,8941962.73524668,9274193.51013371,556486008.6995189,72701418.71920486,22820975.858455934,1.0,3.0,3.0,3.0,9.0,1.3421594616103398,3.613861386138614,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
6,2.7214151340012904,6061422.098299279,8158184.35401701,8927296.781565452,9335837.964228956,658295226038.9141,65624710332.131325,7266277158.1616955,1.0,3.0,3.0,5.0,9.0,1.1897898974188676,3.62,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
7,2.705578624998452,6050324.657621323,8084278.918643007,9050949.09694427,9346090.46594582,95651152891140.81,9516687525888.525,961813028148.7728,1.0,3.0,3.0,5.0,9.0,1.2649110640673518,3.8,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
8,2.751679052002146,6001989.138224006,7834269.996877199,8839581.280085092,9330265.976624673,1362327563116172.5,135222676397806.03,14610841000852.191,3.0,3.0,3.0,5.0,9.0,1.5054715096038187,3.9702970297029703,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
9,2.740028574000462,6003222.187188223,7569851.402741736,8612320.245562647,9266250.972930012,126318116877.92392,12937942048.484753,1840372223.1068146,3.0,3.0,3.0,5.0,9.0,1.3280619910579972,3.8316831683168315,5638312.469650247,2374.5131015958295,-0.17724829366185002,890.265465,3,"multiply(ARG265, ARG481)"
10,2.7134816529942327,5987523.831107933,7218259.618230439,8131081.771867608,9225352.793251675,657110951366.1808,65380075614.09707,6587576191.196682,3.0,3.0,3.0,5.0,11.0,1.5588457268119895,3.9,5710616.094449546,2389.689539343876,-0.19234488849917386,836.4657900000001,3,"multiply(ARG479, ARG265)"
11,2.7096052759952727,5917898.630225767,7342819.817239845,8129751.301379267,9213111.476931663,95631616299455.53,9515218084157.816,956391823678.2896,1.0,3.0,3.0,5.0,9.0,1.5793669617919703,3.84,5710616.094449546,2389.689539343876,-0.19234488849917386,836.4657900000001,3,"multiply(ARG479, ARG265)"
12,2.739952584001003,5951494.006875204,7185237.66471394,7952408.598999286,9036756.055014301,976247780433.5063,96655486105.86052,9694711566.060787,3.0,3.0,3.0,5.0,9.0,1.679786935481069,3.99009900990099,5710616.094449546,2389.689539343876,-0.19234488849917386,836.4657900000001,3,"multiply(ARG479, ARG265)"
13,2.7230126450012904,5936156.9871004615,6712361.182070544,7961242.007703748,8901165.23927676,9277336782.147245,922061613.6184758,105455092.10320213,1.0,3.0,3.0,5.0,15.0,2.008382433701311,4.08,5710616.094449546,2389.689539343876,-0.19234488849917386,836.4657900000001,3,"multiply(ARG479, ARG265)"
