generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,8.429749589,14.030577575962516,31.046610681459903,83.50234843677339,330.99046425651136,383893572.6545292,24231774.88338903,1586808.1659951524,13.880050694242087,30.896444014793236,83.3518000496766,330.8394212457587,383893572.50400233,24231774.883379012,1586808.015621561,0.14848387096774193,0.15048387096774193,0.1505268817204301,0.1505268817204301,0.15226881720430105,0.0004894274114926147,0.15037359139784948,3.0,3.0,3.0,7.0,7.0,1.8075220607229114,4.192,0.04014995520735938,0.20037453732288288,0.27197206242875527,0.0825342,0.7280279375712454,5,"mul(ARG28, add(ARG94, ARG106))"
2,8.516607809999998,9.81337051638409,23.10255159044634,34.425450833290846,94.94697452363789,205870.89641191607,13004.946751618263,1139.1498473528272,9.660854387351833,22.950035461414082,34.27456911286074,94.7953938784766,205870.7487344967,13004.94700026542,1138.9981912674914,0.14735483870967742,0.15146236559139784,0.15251612903225806,0.15251612903225806,0.15251612903225806,0.0015528170076998542,0.15165608533607502,1.0,3.0,3.0,5.0,13.0,1.5957754421962,3.8764940239043826,0.032776134537197965,0.1810418032864177,0.4056794956448657,0.06276492,0.5943205043551341,3,"mul(ARG50, ARG105)"
3,8.505876614000002,9.809951161545381,19.41146850000606,26.574039422063986,34.934068351663555,19056.39972277796,1529.149629323733,220.59016088942465,9.660854387351833,19.262382478500683,26.42522221776291,34.784283405427,19056.250626003766,1529.1496383962922,220.4408421214857,0.14819354838709678,0.14909677419354836,0.14909677419354836,0.14909677419354836,0.15176344086021507,0.0005951497559769277,0.14931876793899668,1.0,3.0,3.0,5.0,11.0,1.4869046847391874,3.8207171314741037,0.032776134537197965,0.1810418032864177,0.4056794956448657,0.06276492,0.5943205043551341,3,"mul(ARG50, ARG105)"
4,8.519494318,9.810510301330327,16.220660592257016,21.80156790866289,28.786867994281753,53152.768967397154,3357.80191004451,283.3804366905849,9.660854387351833,16.07063908688067,21.651911994684394,28.637212080303257,53152.61931148318,3357.8019111228814,283.2307630410968,0.14849462365591395,0.14965591397849462,0.14965591397849462,0.14965591397849462,0.15107526881720426,0.00020284174469590937,0.14967364948806922,1.0,3.0,3.0,5.0,9.0,1.3657379815623476,3.756972111553785,0.032776134537197965,0.1810418032864177,0.4056794956448657,0.06276492,0.5943205043551341,3,"mul(ARG50, ARG105)"
5,8.503582948000002,9.810565625589994,14.485756625616485,18.666197903446722,24.84621100296948,91743.99986570813,5796.016214174911,410.4701683828913,9.66043659333193,14.33562759335842,18.516068871188658,24.696081970711415,91743.84986570814,5796.016222996795,410.32002997428924,0.14909677419354836,0.15012903225806454,0.15012903225806454,0.15012903225806454,0.15195698924731182,0.00019783766210719256,0.15013840860215058,1.0,3.0,3.0,5.0,11.0,1.5417600332088002,3.824,0.0369535818196995,0.19223314443586334,0.32993100940907705,0.07899999999999999,0.6700689905909233,3,"mul(ARG30, ARG41)"
6,8.578928718999997,9.4617466683916,12.604403751128984,16.353256988742377,21.559472563255916,274.4515487114245,22.982202213800836,21.0559001982589,9.311467098499126,12.454124181236509,16.202977418849905,21.409192993363444,274.30126914153203,22.98220368714484,20.905627739706013,0.1487311827956989,0.1502795698924731,0.1502795698924731,0.1502795698924731,0.15088172043010753,0.00014657204641434983,0.1502724585528852,1.0,3.0,3.0,5.0,13.0,1.6195108863063894,3.948207171314741,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG41, ARG50)"
7,8.598648447999999,9.37646007759781,11.257756061333803,14.271731031731,18.931815799293176,526917.0142600528,33195.315539978576,2158.288800865113,9.227524593726843,11.108820577462835,14.122795547860033,18.782880315422204,526916.8653460743,33195.31554152602,2158.139836079096,0.14839784946236556,0.14893548387096775,0.14893548387096775,0.14893548387096775,0.15168817204301077,0.00024118346605193154,0.14896478601722143,1.0,3.0,3.0,5.0,13.0,1.6270986572656092,3.900398406374502,0.03268573027109143,0.18079195300425135,0.4073187709830639,0.07074480000000001,0.5926812290169364,5,"mul(ARG50, add(ARG96, ARG38))"
8,8.535371249999997,7.828718307464809,10.862781130601881,13.353932739604204,18.09902238360803,93.83655877300825,10.002152400069543,16.45024498121444,7.67951400638954,10.713576829526612,13.204728438528935,17.949818082532758,93.6871179127932,10.00206729184009,16.30102123927896,0.14834408602150537,0.1492043010752688,0.1492043010752688,0.1492043010752688,0.15083870967741936,0.00016480301642752266,0.14922374193548388,3.0,3.0,3.0,5.0,9.0,1.4816423320086398,3.856,0.02667092376978697,0.1633123503284028,0.516383579384946,0.05402232000000001,0.4836164206150544,5,"mul(add(ARG50, ARG117), ARG41)"
9,8.469253367000007,7.83004088810997,10.502220040406222,12.60465106295694,16.813730128747576,326639.4316227667,20808.162727287287,1517.5865075237673,7.67951400638954,10.351693158685793,12.454124181236509,16.663203247027145,326639.281095885,20808.16273651919,1517.436014878606,0.14826881720430107,0.1505268817204301,0.1505268817204301,0.1505268817204301,0.15082795698924734,0.0002368732381985778,0.15049264516129035,1.0,3.0,3.0,3.0,13.0,1.5538339679644027,3.76,0.02667092376978697,0.1633123503284028,0.516383579384946,0.05402232000000001,0.4836164206150544,5,"mul(ARG41, add(ARG50, ARG117))"
10,8.563688173000003,7.828933361228249,10.239829547310821,12.267980549276102,14.204410411173765,923.4204945835396,70.57725571259566,20.758018997683468,7.67951400638954,10.090410192472111,12.118561194437392,14.054991056335055,923.2710752287009,70.5772434471147,20.608590046820254,0.14941935483870966,0.14941935483870966,0.14941935483870966,0.14941935483870966,0.15062365591397847,9.299997564689793e-05,0.1494289508632138,3.0,3.0,3.0,5.0,9.0,1.4620156911309121,3.900398406374502,0.02667092376978697,0.1633123503284028,0.516383579384946,0.05402232000000001,0.4836164206150544,5,"mul(ARG41, add(ARG50, ARG117))"
