generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.612472933000049,0.33475460122700607,0.3618098159509322,0.36352760736197515,0.36352760736197526,0.6635276073619728,0.021319216005247534,0.36011018413308715,4987116.674541821,6177776.1244843,6219827.3832354285,6226094.3493528,1.543358677328664e+20,9.74151565522355e+18,6.173435141493051e+17,0.47822085889570554,0.5168711656441718,0.5193251533742331,0.5193251533742331,0.5236196319018405,0.013160481552018502,0.5127288343558282,3.0,3.0,3.0,7.0,7.0,1.7631970961863566,4.056,8424202.399964126,2902.44765671392,-0.7589266210772845,964.498,3,"sub(ARG158, ARG491)"
2,2.6440335130000676,0.3397294025829124,0.344023912207361,0.34402421690558177,0.3556195597796341,0.6440122283386227,0.030503368621141683,0.3516451644539003,4180024.8095780127,6190242.901165966,6221958.793563459,6233928.470015543,51191756559.03009,5153643818.618666,620700978.0320237,0.4852760736196319,0.4914110429447852,0.4914110429447852,0.507361963190184,0.5177914110429448,0.008192019738675461,0.4971533742331288,1.0,3.0,3.0,7.0,13.0,1.9468785272841242,4.392,8310793.261549914,2882.8446474879484,-0.7352474235509947,925.254,3,"sub(ARG211, ARG444)"
3,2.637744792000035,0.34073035031255505,0.3539754780509646,0.3557362434837622,0.3557451020775436,0.6463922054328002,0.023801048888147488,0.3569049283109304,4180024.8095780127,6164287.619960933,6210831.141234911,6223665.694494309,1830358463.7660115,146854501.6626866,22645483.33363163,0.4852760736196319,0.503680981595092,0.5067484662576687,0.5067484662576687,0.5153374233128833,0.004809868536084131,0.5045496932515339,1.0,3.0,3.0,5.0,11.0,1.9462209535404762,4.168,8418635.39283317,2901.488478838606,-0.7577642609418715,919.970194,7,"sub(mul(ARG61, ARG538), add(ARG197, ARG48))"
4,2.6811678760000177,0.3384057500802411,0.34914190942648804,0.3491419450624472,0.3508597436985501,0.6491417558137231,0.019105985657596886,0.35124725310130656,4816987.44915009,6160743.190937847,6217910.5742438575,6226153.973313214,2218045567903.7983,140000267135.04852,8878615529.735428,0.4834355828220859,0.49877300613496933,0.49877300613496933,0.5012269938650307,0.5159509202453987,0.004201998811048669,0.5000662576687117,1.0,3.0,3.0,5.0,11.0,1.6608431593621353,4.04,8369268.313839875,2892.9687716668973,-0.7474566893376449,950.38488,5,"mul(add(ARG92, ARG225), ARG333)"
5,2.640220605999957,0.34012270423527396,0.34570552589256104,0.3457055263160447,0.34699386988615916,0.6457055248990606,0.019106216137574412,0.34810540022876924,4391821.435182095,6147604.1274261065,6215318.83846642,6226070.669858244,384497841669262.6,24220882908148.574,1532059356850.9045,0.4858895705521472,0.49386503067484666,0.49386503067484666,0.49570552147239266,0.5098159509202453,0.004692658297920742,0.4955857551389535,1.0,3.0,3.0,5.0,11.0,1.4638384917030947,3.9322709163346614,8364271.580225886,2892.105043082959,-0.7464133991417545,951.554,5,"sub(mul(ARG21, ARG538), ARG413)"
6,2.669358594000073,0.33776106397547345,0.35279184749865633,0.3562272956744151,0.35622731899604093,0.6562272376937199,0.019433968099101927,0.35551946326048184,4657494.342032761,6138613.576329633,6217706.490641662,6225973.392593294,5730455436308.173,361592782479.2513,24297794991.554302,0.4825153374233129,0.5039877300613498,0.5088957055214725,0.5088957055214725,0.5131901840490798,0.005402423791092898,0.5060677535257742,1.0,3.0,3.0,5.0,11.0,1.7183465995745055,4.235059760956175,8529376.821182733,2920.5096851718768,-0.7808864554395964,986.2296,7,"mul(mul(ARG17, ARG7), sub(ARG130, ARG93))"
7,2.65868006300002,0.34148551771286795,0.3450867288094367,0.3472935529750873,0.3510662093379638,0.6471660266471886,0.020155997736222012,0.3508172561742433,4565410.484777693,6101363.0837677885,6216064.300091453,6228687.330902681,502818780.68734723,31942711.90372322,8757977.355350394,0.4834355828220859,0.4877300613496932,0.4889570552147239,0.49570552147239266,0.5159509202453987,0.008348127222497295,0.4936343558282208,1.0,3.0,3.0,5.0,11.0,1.7410066053866655,4.336,7303677.623255295,2702.53170624422,-0.5249672780137518,757.11503,5,"mul(mul(ARG61, ARG538), ARG413)"
8,2.7443157879999944,0.33754603405230266,0.35085891373864375,0.35085891725082585,0.3508677757580608,0.6508589116699581,0.019086162231045554,0.35244471886915824,4565410.484777693,5878600.965142981,6198624.074340785,6225621.049257766,85792141610430.8,5415536822347.536,349360276666.3179,0.4822085889570552,0.5012269938650307,0.5012269938650307,0.5012269938650307,0.5147239263803681,0.00365764051661997,0.5017472392638036,1.0,3.0,5.0,5.0,11.0,1.7734756835096441,4.472,8371794.07967984,2893.4052740118937,-0.7479840552013306,951.940992,3,"mul(ARG340, ARG461)"
9,2.7258463709999887,0.3412041971151255,0.3540864968407622,0.35580491529671565,0.35580536057355705,0.6472141206706488,0.019034055013753184,0.35502470381884005,4390295.526003664,5931788.3276974335,6197502.246931571,6228301.19496806,238102157925.25006,15052074873.460403,1049902684.2872264,0.48742331288343554,0.5053680981595092,0.508282208588957,0.508282208588957,0.5131901840490798,0.006030571868133246,0.5052883435582822,1.0,3.0,5.0,5.0,15.0,2.0819221887476966,4.64,8399252.247267606,2898.14634676505,-0.7537171679214534,961.4742559414991,9,"add(mul(div(ARG515, ARG468), sub(ARG453, ARG53)), ARG225)"
10,2.701586581000015,0.34140524532405747,0.34440869054451184,0.3450116555941281,0.35257493176820426,0.6443472238373551,0.02800844206694691,0.35142979277791103,4303035.452582426,6039292.461857801,6216808.901653425,6236735.756953437,8921288437.580587,828451507.9571414,111432067.47342405,0.48742331288343554,0.491717791411043,0.491717791411043,0.501840490797546,0.5162576687116565,0.006838250356322568,0.49668687214332846,1.0,3.0,5.0,5.0,21.0,2.3231430645814135,4.7370517928286855,8328058.309787466,2885.8375404356125,-0.7388522696263149,937.601,3,"sub(ARG459, ARG125)"
