generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,1.885514465,0.9909079252913511,1.2688904252103927,1.2750234586322997,1.276077244939792,4513800290.924227,284906241.06751883,18055638.894979205,0.540907925291351,0.8196716490198975,0.8252443443049902,0.8260700426214992,4513800290.474227,284906241.06751287,18055638.44507417,0.4334355828220859,0.45,0.45,0.45,0.46490797546012275,0.003060231729673659,0.44990503067484666,3.0,3.0,3.0,3.0,7.0,1.6569852141766386,3.88,5984146.102137313,2446.2514388625946,-0.24945643322981037,777.0555555555555,1.2494564332298104,3,"div(ARG0, ARG233)"
2,1.963919788,1.0083005633281608,1.258699765015454,1.2829964914892853,1.292388561342501,745374.753024252,46973.455523131524,3071.9700216892975,0.540907925291351,0.7946545499681834,0.823799693350592,0.8260269416730012,745374.2856316139,46973.45526810426,3071.5069934342196,0.4315030674846626,0.4657361963190184,0.4673926380368098,0.4673926380368098,0.47346625766871164,0.009409940722391152,0.46302825507784806,1.0,3.0,3.0,5.0,11.0,1.5829523063436446,3.8446215139442232,5984146.102137313,2446.2514388625946,-0.24945643322981037,777.0555555555555,1.2494564332298104,3,"div(ARG0, ARG233)"
3,1.9495925539999996,0.9889754099539277,1.22205827270634,1.2709872924496008,1.277513476864939,403730.522221849,25432.44487542894,1637.6160416920952,0.540907925291351,0.7732696191687813,0.8236083291418795,0.8260838687110204,403730.07415436435,25432.44492459176,1637.167153685838,0.4381288343558282,0.44806748466257673,0.44806748466257673,0.44806748466257673,0.46518404907975464,0.003117714516078106,0.4488880062571799,3.0,3.0,3.0,5.0,13.0,1.6762258734545388,3.9163346613545817,5984146.102137313,2446.2514388625946,-0.24945643322981037,777.0555555555555,1.2494564332298104,3,"div(ARG0, ARG233)"
4,1.9732398909999995,0.9878711154754001,1.1838429678907583,1.2638023242358332,1.2730093362801531,8686.439416210036,594.6636782747702,52.52537527620201,0.540907925291351,0.7368797777067091,0.816839134051784,0.8258516004251553,8685.991348725374,594.6636731839005,52.077407178042506,0.4414417177914111,0.4469631901840491,0.4469631901840491,0.4469631901840491,0.46242331288343563,0.002844046059778013,0.4479680981595093,1.0,3.0,3.0,5.0,9.0,1.5450773443423471,3.856,5984146.102137313,2446.2514388625946,-0.24945643322981037,777.0555555555555,1.2494564332298104,3,"div(ARG0, ARG233)"
5,2.123537251,0.9917361461502467,1.1721259088951133,1.2637438480965517,1.2757544483904877,42115.65844588216,2741.580767520619,255.96900737767015,0.540907925291351,0.7212976880362175,0.8128149310745345,0.8254684686410815,42115.207617661305,2741.580697389246,255.5186142488358,0.4381288343558282,0.4508282208588958,0.4508282208588958,0.4508282208588958,0.461319018404908,0.0027139065255837387,0.4503931288343559,1.0,3.0,3.0,5.0,13.0,1.6945843148099773,3.872,5984146.102137313,2446.2514388625946,-0.24945643322981037,777.0555555555555,1.2494564332298104,3,"div(ARG0, ARG233)"
6,2.057037137,0.9914600725306149,1.1259982911470292,1.215471950216195,1.2739229653695046,42115.65816980854,2663.2946234552564,194.19918939177143,0.540907925291351,0.6754461439077654,0.7647489076797283,0.8244351775889308,42115.207617661305,2663.294627456005,193.74858202980823,0.4433742331288343,0.4505521472392638,0.4505521472392638,0.4505521472392638,0.4615950920245398,0.0015167475617570024,0.45060736196319023,1.0,3.0,3.0,5.0,13.0,1.54590555985804,3.776,5984146.102137313,2446.2514388625946,-0.24945643322981037,777.0555555555555,1.2494564332298104,3,"div(ARG0, ARG233)"
7,2.0070708350000004,0.9856411944818636,1.0212703792370048,1.1967472042772263,1.273384156815307,42115.658721955784,2658.354226242557,191.42340232590132,0.534536900003336,0.5701660847584773,0.7464694868255113,0.8224171793443176,42115.207617661305,2658.354236630195,190.97215284529616,0.4461349693251534,0.4511042944785276,0.4511042944785276,0.4511042944785276,0.4687730061349694,0.0021999503766580906,0.45124948060518666,1.0,3.0,3.0,3.0,13.0,1.5894766712085016,3.685258964143426,6177538.5035826955,2485.465450088312,-0.28983569135611065,792.3875432525954,1.2898356913561104,3,"div(ARG49, ARG233)"
8,1.9873254910000018,0.9889180054626496,1.0325200768427045,1.1512113229402587,1.2592211805718332,5015.859028384922,330.2060012578155,29.789182773866983,0.5259425453399502,0.569544616720005,0.6886001136501252,0.8009310373312528,5015.396052924799,330.2061486064458,29.32772682294673,0.4287423312883436,0.4629754601226994,0.4629754601226994,0.4629754601226994,0.46352760736196325,0.005634134238176976,0.4614559509202453,1.0,3.0,3.0,5.0,11.0,1.619876538505327,3.8,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
9,1.9934628080000003,0.9858811956466986,1.027904206830438,1.082527207090656,1.2202055214888965,8614.862987831506,641.3278677458123,57.250950853597786,0.5259425453399502,0.5679655565236899,0.6225885567839076,0.7602668711821481,8614.4030491812,641.3283820392578,56.79155995095071,0.4400613496932515,0.4599386503067484,0.4599386503067484,0.4599386503067484,0.4632515337423313,0.002926669660138925,0.45939090264708027,1.0,3.0,3.0,5.0,13.0,1.8924260851285046,4.0199203187251,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
10,1.9998184190000003,0.9842247539289073,1.0194721717452495,1.067819281182349,1.1844005445680357,149.15266347752657,13.176400286373202,2.5348632600376413,0.5259425453399502,0.5611899631562925,0.609537072593392,0.7261183359790787,148.70708065544068,13.176940470816376,2.0769101312032845,0.4400613496932515,0.458282208588957,0.458282208588957,0.458282208588957,0.4643558282208588,0.002203114811060462,0.4579531288343558,3.0,3.0,3.0,5.0,11.0,1.9462209535404762,4.168,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
11,2.1196025259999978,0.9781511342970055,1.0130665546695297,1.044000136229691,1.1402487201750637,878.5198418899486,55.2719488012587,4.597142330399518,0.5259425453399502,0.5608579657124746,0.5917915472726357,0.6880401312180087,878.0676333009915,55.271928605917786,4.145246111593759,0.4395092024539877,0.45220858895705524,0.45220858895705524,0.45220858895705524,0.46766871165644175,0.0021278279145936904,0.45189621880575864,1.0,3.0,3.0,5.0,13.0,2.096329389948092,4.378486055776892,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
12,2.1386847290000013,0.976494692579214,1.0101278268430862,1.0201332223253725,1.1355256185771754,2198.1651592427284,138.40068133629265,9.877432929098953,0.5259425453399502,0.5595756796038223,0.5695810750861088,0.6849734713379116,2197.714607095489,138.40067392589654,9.42700177029857,0.4400613496932515,0.4505521472392638,0.4505521472392638,0.4505521472392638,0.45773006134969324,0.0011287429916517094,0.45043115880038126,1.0,3.0,3.0,5.0,13.0,2.3671910767304953,4.681274900398407,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
13,2.0859628390000005,0.9789793551559012,1.0107872056221272,1.0754349256030735,1.129769068055223,181.97371726810852,11.395895522763153,1.810082756872701,0.5259425453399502,0.5577503958061762,0.6223981157871227,0.6767322582392722,181.5184718693355,11.395756256324953,1.3570415474771538,0.4491717791411043,0.4530368098159509,0.4530368098159509,0.4530368098159509,0.45524539877300624,0.00035878834605879986,0.4530412093955467,1.0,3.0,5.0,7.0,17.0,2.9314696636091084,5.1673306772908365,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
14,2.0597252720000014,0.9762186189595821,1.0048456674489787,1.0191495384000135,1.1189943415243762,2.7670331093187928,0.15787936635079863,1.082589709023421,0.5259425453399502,0.5545695938293467,0.5688734647803816,0.6687182679047443,2.316757035699161,0.15782025370916547,0.6322630402384383,0.4486196319018405,0.4502760736196319,0.4502760736196319,0.4502760736196319,0.4646319018404908,0.0009200277311445975,0.45032666878498273,1.0,3.0,5.0,7.0,13.0,2.9665200599375106,5.677290836653387,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
15,2.121724289000003,0.971249293806208,0.9998246010326652,1.0148204947706687,1.1037247108027335,5.62896758592527,0.30663484987423456,1.0828335670496319,0.5259425453399502,0.5545178525664076,0.5695137463044111,0.6584179623364758,5.183660837459013,0.3066348498742346,0.6375268185833741,0.44530674846625773,0.44530674846625773,0.44530674846625773,0.44530674846625773,0.44530674846625773,5.551115123125783e-17,0.4453067484662577,1.0,3.0,5.0,8.0,15.0,3.180450913254104,6.179282868525896,6034257.620187528,2456.472597076452,-0.2599194395699116,1145.3351242444592,1.2599194395699111,7,"div(ARG171, div(add(ARG313, ARG44), ARG183))"
16,2.0712630500000024,0.9680817864396469,0.9916335819252297,1.014399127596112,1.0908446900495161,26537.64296797514,2038.2009227138915,181.2466442192449,0.5219468171144935,0.5454986126000763,0.5682641582709587,0.6447097207243627,26537.196833005815,2038.2009195934918,180.80054458734307,0.4373006134969325,0.4461349693251534,0.4461349693251534,0.4461349693251534,0.4461349693251534,0.000557615134400142,0.44609963190184043,1.0,3.0,5.0,8.5,17.0,3.4059336458598253,6.296,5763758.260074966,2400.782843173236,-0.20344067720204806,876.3214492753623,1.203440677202048,7,"add(ARG0, add(div(ARG49, ARG230), ARG183))"
17,2.061927010000005,0.9691860809181745,0.9913163678965367,1.016237057727687,1.0973457307430778,1.4401905407717372,0.09028554542824943,1.0587000748132842,0.5219468171144935,0.5440771040928557,0.568997793924006,0.6501064669393968,0.9929512769680562,0.09018486153680091,0.6114168152136461,0.44503067484662573,0.447239263803681,0.447239263803681,0.447239263803681,0.4599386503067484,0.0008338160971033379,0.44728325959963816,1.0,3.0,5.0,8.0,19.0,3.5673191976158303,6.258964143426295,5763758.260074966,2400.782843173236,-0.20344067720204806,876.3214492753623,1.203440677202048,7,"add(ARG0, add(div(ARG49, ARG230), ARG183))"
18,2.051260137,0.9655971238629597,0.9846475656213101,1.0074740823180854,1.1011878450956425,12931.736867417789,956.9416496953618,85.97042298022663,0.5219468171144935,0.5409972588728438,0.5638237755696192,0.6575375383471762,12931.29321711104,956.9416498878202,85.5267704648892,0.4381288343558282,0.4436503067484662,0.4436503067484662,0.4436503067484662,0.44806748466257673,0.0004593068595425678,0.4436525153374233,1.0,3.0,5.0,9.0,21.0,3.9908375060881642,6.904,5763758.260074966,2400.782843173236,-0.20344067720204806,876.3214492753623,1.203440677202048,7,"add(ARG0, add(div(ARG49, ARG230), ARG183))"
19,2.1332737359999996,0.958738244451057,0.9789853067027832,1.0041126941644822,1.0912523101339053,2325410.665853282,146776.8461703988,9386.078706155813,0.520057262855965,0.5403043251076912,0.5654317125693902,0.6525713285388135,2325410.2271723,146776.84617364575,9385.639974376672,0.4370245398773006,0.438680981595092,0.438680981595092,0.438680981595092,0.4475153374233129,0.000623593048479968,0.43873177914110434,1.0,3.0,7.0,9.0,23.0,4.22473478457524,7.296,5801427.630490898,2408.615293169687,-0.2113058322966228,852.3337756677405,1.2113058322966221,13,"add(ARG49, add(ARG57, add(add(div(ARG49, ARG230), ARG183), div(ARG0, ARG183))))"
20,2.0912841800000024,0.9353172052825385,0.9860780075515448,1.0028799365614058,1.068447452489429,2244.4048187455837,143.9330549873457,12.227213336915177,0.48945830957701697,0.5402191102277729,0.5568060355243533,0.6225885567839076,2243.9589598498783,143.93306129893827,11.781272723418247,0.4458588957055215,0.4458588957055215,0.4458588957055215,0.4458588957055215,0.4541411042944785,0.0006396563212119714,0.4459406134969326,1.0,5.0,7.0,11.0,23.0,4.345848593773143,8.04,6035962.625371428,2456.819615961137,-0.26027543517218343,756.7630461388347,1.260275435172183,11,"div(ARG171, div(add(ARG313, ARG44), add(ARG49, add(ARG201, ARG49))))"
21,2.100045025,0.9441515611107593,0.9947372135144905,1.0000545918225878,1.045991384075561,2677.9944756764944,171.70918468920263,14.043187889147378,0.48945830957701697,0.5400439619807482,0.5453613402888455,0.5912981325418186,2677.549168928028,171.70976969678287,13.588499054791548,0.44530674846625773,0.4546932515337423,0.4546932515337423,0.4546932515337423,0.4574539877300613,0.0006931451571568923,0.4546888343558281,1.0,5.0,9.0,13.0,23.0,4.749736834815167,9.0,6035962.625371428,2456.819615961137,-0.26027543517218343,756.7630461388347,1.260275435172183,11,"div(ARG171, div(add(ARG313, ARG44), add(ARG49, add(ARG201, ARG49))))"
22,2.1310628900000026,0.9448002361352423,0.9972602240151532,1.0031875335407086,1.0480507529140055,40409461.001611724,2545533.9176834393,161037.15821856575,0.4856898066873895,0.5381497945673005,0.5440771040928557,0.5889403234661528,40409460.54857492,2545533.9180593584,161036.6992379239,0.4486196319018405,0.4591104294478528,0.4591104294478528,0.4591104294478528,0.4591104294478528,0.0010623231123334537,0.45898064184977894,3.0,5.0,9.0,13.0,27.0,5.318162526017091,10.00398406374502,5379992.4112148825,2319.4810650692716,-0.12331250176514308,934.50598476605,1.1233125017651429,15,"add(ARG0, add(div(add(add(ARG0, add(ARG138, ARG183)), ARG44), ARG230), add(ARG49, ARG0)))"
23,2.172605041000004,0.9373462484051809,0.9835011233403245,0.9949071476781454,1.0593530948052572,329.45686356190066,21.527095079679537,2.863552911565947,0.4856898066873895,0.5316279411903831,0.543250705960354,0.6076966530874657,329.0052071201829,21.52709527181133,2.4118942700583585,0.4516564417177914,0.4516564417177914,0.4516564417177914,0.4516564417177914,0.45220858895705524,3.4781730674256307e-05,0.4516586415075893,1.0,7.0,11.0,15.0,33.0,6.045356940187836,11.764940239043824,5379992.4112148825,2319.4810650692716,-0.12331250176514308,934.50598476605,1.1233125017651429,15,"add(ARG0, add(div(add(add(ARG0, add(ARG138, ARG183)), ARG44), ARG230), add(ARG49, ARG0)))"
