generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,8.70061487,2.608743467208114,7.380552256534196,38.343967442279066,250.1642922853616,6955482489018.64,439022356382.935,27826639206.053482,2.5585319976740637,7.330898134670397,38.2939172630676,250.11408260794224,6955482489018.59,439022356382.935,27826639206.003365,0.049637992831541224,0.05017562724014338,0.05017562724014338,0.05017562724014338,0.05052688172043012,0.00014629545795400873,0.050121491039426515,3.0,3.0,3.0,7.0,7.0,1.7928747864811978,4.16,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
2,8.968567743000001,2.60935278620453,6.091414205667547,9.504117881217098,51.705767245283866,857791109.6335104,54516213.79017839,3969410.632220822,2.5585319976740637,6.040571911760738,9.453275587310289,51.655627460337634,857791109.5826681,54516213.79015942,3969410.5816455027,0.048928315412186375,0.050820788530465955,0.050842293906810034,0.050842293906810034,0.0510573476702509,0.0005719925702945258,0.0505753187964986,3.0,3.0,3.0,5.0,13.0,1.752589596150519,4.01195219123506,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
3,8.598133018999999,2.6081950801113396,5.497041323903432,6.774629180605027,22.564328328731204,141134.3126692043,8914.04525884807,663.1183284052008,2.5585319976740637,5.447356736089812,6.724944592791407,22.514331912960593,141134.26307063797,8914.045268327902,663.0685720756802,0.04953405017921147,0.049684587813620076,0.049684587813620076,0.049684587813620076,0.05058781362007169,0.00019751195605364282,0.04975632952062717,1.0,3.0,3.0,5.0,11.0,1.8185843646320798,4.139442231075697,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
4,8.612883184000001,2.608417302333562,5.181810083536232,6.43690773683411,8.6073002620344,111532670.44658148,7041031.390104839,456413.16731118603,2.5585319976740637,5.131931947335515,6.387029600633394,8.5574149573749,111532670.39670335,7041031.3901053155,456413.11741392413,0.049713261648745524,0.04987813620071684,0.04987813620071684,0.04987813620071684,0.05040143369175627,7.557533628017328e-05,0.049897261648745514,1.0,3.0,3.0,5.0,13.0,1.9811754086905076,4.288,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
5,8.610590370999994,2.6085857611149237,4.650553483095261,5.847587143009968,6.895770754816917,9090.088100138091,771.310549441696,106.23590095137459,2.5585319976740637,4.6005140565719636,5.797547716486671,6.846231328293619,9090.038060711568,771.310549110092,106.18586453560398,0.049372759856630824,0.050039426523297494,0.050039426523297494,0.050039426523297494,0.050204301075268826,5.421724842565921e-05,0.050036415770609334,1.0,3.0,3.0,5.0,15.0,2.0312597076691103,4.272,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
6,8.813447107999998,2.6086144349500495,3.9562052341172924,5.291491504887219,6.714090989943431,176.12377443753343,18.753848061333034,9.654013066570721,2.5585319976740637,3.906108459923744,5.241394730693671,6.663994215749883,176.07367766333988,18.7538519882953,9.603918385567136,0.04966666666666667,0.05009677419354839,0.05009677419354839,0.05009677419354839,0.05037634408602151,4.164543629935545e-05,0.05009468100358424,1.0,3.0,3.0,5.0,15.0,2.0474374227311563,4.2,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
7,9.506317474,2.081960487703354,3.553085477241204,4.743448552054881,6.326858248880997,82846119.25829759,5229158.294300525,331393.17785039335,2.032322494871813,3.503447484409663,4.693810559223339,6.277220256049456,82846119.20858791,5229158.294296516,331393.1282039992,0.04948028673835125,0.049637992831541224,0.049637992831541224,0.049637992831541224,0.050354838709677434,6.648930660456439e-05,0.049646394265232985,1.0,3.0,3.0,5.0,13.0,1.6966979695868087,4.096,0.008191434641028074,0.09050654474140571,0.39790435919775935,0.030812436108666463,0.6020956408022402,3,"mul(ARG49, ARG105)"
8,9.053962501999997,2.0820572618969027,3.325258261117983,4.518810334382655,6.01427030944901,27349152.830151755,1726247.229784008,109431.9029674005,2.032322494871813,3.2755234940928935,4.4690755673575655,5.9645355424239215,27349152.780416988,1726247.2297842344,109431.85322907793,0.049677419354838714,0.0497347670250896,0.0497347670250896,0.0497347670250896,0.050358422939068094,4.6594973256133564e-05,0.04973832258064516,1.0,3.0,3.0,5.0,9.0,1.4993118421462561,3.992,0.008191434641028074,0.09050654474140571,0.39790435919775935,0.030812436108666463,0.6020956408022402,3,"mul(ARG49, ARG105)"
9,9.705977195000003,1.9728206538653634,3.092996982460419,4.26222353496201,5.359033970154524,6168079426.801287,388549389.11805993,24574161.491794642,1.92264502662522,3.042821355220276,4.212047907721867,5.30885834291438,6168079426.751111,388549389.1180597,24574161.44162285,0.04981720430107527,0.05017562724014338,0.05017562724014338,0.05017562724014338,0.05028315412186381,4.030903547634626e-05,0.050171800254180395,1.0,3.0,3.0,5.0,11.0,1.5477049296801892,3.9163346613545817,0.008542392595908653,0.09242506476009986,0.37210787006018065,0.031746694224952285,0.6278921299398198,3,"mul(ARG40, ARG49)"
10,8.744931961000006,1.9563545200202166,2.94290428966021,3.5709017684989264,5.441067833469989,157867.92993499554,9944.169788272755,637.6719758310572,1.9065444841779227,2.893094253817916,3.5210917326566324,5.391257797627696,157867.87969485216,9944.169761501076,637.6221578842066,0.04976702508960573,0.04981003584229391,0.04981003584229391,0.04981003584229391,0.05024014336917563,5.2093534301106076e-05,0.04981794685059048,1.0,3.0,3.0,5.0,9.0,1.4016658758435712,3.764940239043825,0.00814451091318571,0.09024694406563422,0.40135339751915056,0.03458098668464503,0.5986466024808498,5,"add(ARG49, mul(ARG49, ARG123))"
