generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,17.912771837351556,0.9244911055798505,1.3070770051633704,26.786891207460037,554.3813021907256,1.5132445150378446e+16,955143736425544.8,60531214265893.766,0.4744286922650099,0.8569600305016736,26.336953620774878,553.9313646040404,1.5132445150378446e+16,955143736425544.8,60531214265893.305,0.4440707350901526,0.4500624133148406,0.4500624133148406,0.4500624133148406,0.45468099861303746,0.0012269695507712416,0.4499565603328712,3.0,3.0,3.0,7.0,7.0,1.8240877171890613,4.448,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3.000251215678638,3,"div(ARG0, ARG4)"
2,17.819489468036863,0.8511705815817465,1.2705187280959518,1.4931981885606624,39.212874469286376,45185012431.627625,2852026515.62471,180793768.31944972,0.3989861155623291,0.8183342620765344,1.04163785568965,38.76069000326696,45185012431.17893,2852026515.6248918,180793767.86788693,0.44531900138696257,0.4521844660194175,0.4521844660194175,0.4521844660194175,0.45480582524271845,0.001830741583003713,0.45156282940360615,1.0,3.0,3.0,5.0,11.0,1.8450192410920816,4.352,761.3936557602668,27.593362530874465,-1.7072251077945917,19.74018392726513,2.7072251077945917,5,"mul(ARG0, div(ARG3, ARG5))"
3,17.770090135730243,0.8586601793626065,1.2673677654061424,1.3125151503210772,6.685644040674973,20114814.299784496,1302385.5720215484,115314.66130617217,0.3989861155623291,0.807693701605865,0.8540819305601217,6.231524761895499,20114813.840110432,1302385.5717771514,115314.20441310642,0.43920249653259363,0.4596740638002774,0.4596740638002774,0.4596740638002774,0.46142163661581137,0.0060085243625442545,0.4568930657398148,1.0,3.0,3.0,5.0,11.0,1.8040023650050798,4.322709163346613,761.3936557602668,27.593362530874465,-1.7072251077945917,19.74018392726513,2.7072251077945917,5,"mul(ARG0, div(ARG3, ARG5))"
4,17.672947327377415,0.6688801720060389,1.1674428562320123,1.2843588749228207,1.3534298298290715,72809255105.85326,4595601993.636473,292374124.2097451,0.22537115674945082,0.7239338409754243,0.8407862021479519,0.9043947058681182,72809255105.40974,4595601993.636569,292374123.7647248,0.44276005547850206,0.44350901525658804,0.44350901525658804,0.44350901525658804,0.4573647711511789,0.003830042962458895,0.4450204160887655,1.0,3.0,3.0,5.0,13.0,1.8017769007288331,4.24,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
5,17.694711961270514,0.6743725437120028,1.1270461627617379,1.2833129058092378,1.749018572570777,575222705.2020414,36392167.63170792,2523511.6156299994,0.22537115674945082,0.6778783418194783,0.8345623670071587,1.2984256460797923,575222704.75304,36392167.63173618,2523511.166314549,0.4402635228848821,0.449001386962552,0.449001386962552,0.449001386962552,0.4588626907073509,0.0019174026297724457,0.4493154507628293,1.0,3.0,3.0,5.0,11.0,1.909454372327341,4.272,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
6,17.678086230892177,0.6766818363611014,1.1161071432579486,1.2848123225362644,2.5340284366952233,205711342.46098956,13042697.178380044,906835.9749660032,0.22537115674945082,0.6647964636462981,0.8336323223952453,2.082717757083573,205711342.00967887,13042697.17837568,906835.5237182362,0.4446948682385576,0.45131067961165056,0.45131067961165056,0.45131067961165056,0.45530513176144244,0.0010618483036390393,0.45124776699029134,1.0,3.0,3.0,5.0,11.0,2.029557587258859,4.336,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
7,17.685835285278017,0.6728122108409903,1.109154686321769,1.2806832820209781,2.671020114054143,10515496526.128975,662395615.9047687,42286772.96835882,0.22537115674945082,0.6617136322302293,0.8332422279294387,2.2235790599626033,10515496525.681534,662395615.9047809,42286772.52074718,0.4408252427184466,0.4474410540915395,0.4474410540915395,0.4474410540915395,0.4525589459084605,0.0014505101417188677,0.44761163390819525,1.0,3.0,5.0,5.0,17.0,2.1742332080563918,4.5936254980079685,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
8,17.679348757254047,0.6749342635455673,1.0735178913975365,1.2724197683524727,1.3060889608120312,10790543.391839081,725469.5771423856,63518.939262624815,0.22537115674945082,0.62395478460142,0.8228566615563562,0.8565258540159147,10790542.942275975,725469.5771405499,63518.489671556854,0.44432038834951454,0.4495631067961165,0.4495631067961165,0.4495631067961165,0.4555547850208044,0.0007877917680786724,0.44959106796116494,1.0,3.0,3.0,5.0,13.0,2.103330692021585,4.4,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
9,17.81309657643601,0.6731242774151928,1.0335245312024597,1.2547341728608044,1.30313967973159,15241204343.708427,960089669.0715148,60869743.05601266,0.22537115674945082,0.5857714105367178,0.8069810521950624,0.8553865590658482,15241204343.260674,960089669.071528,60869742.60805364,0.447128987517337,0.44775312066574197,0.44775312066574197,0.44775312066574197,0.4528710124826629,0.000965269081350449,0.4479590100071281,1.0,3.0,5.0,5.0,15.0,2.0865238290466603,4.49800796812749,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
10,17.87134013928744,0.6632662010702534,1.039618187431063,1.2581523699084272,1.3915943165826938,154674173.8483043,9806786.456397388,692320.7461365442,0.21545066708967084,0.5918026534504804,0.8103368359278447,0.941344663323332,154674173.40048876,9806786.456407253,692320.2981812641,0.44781553398058255,0.44781553398058255,0.44781553398058255,0.44781553398058255,0.45268377253814146,0.0007449045470319494,0.4479552801277554,1.0,3.0,5.0,5.0,13.0,2.389375593815626,4.697211155378486,422.65194488932804,20.55850055060748,-0.5027889297555075,14.94379833368938,1.5027889297555088,7,"mul(add(ARG4, ARG3), div(ARG3, ARG5))"
