generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.7663295950005704,8254117.738738129,9279317.457553037,9322122.422737285,9348947.413522968,225419609498.96875,22428909805.893078,2325452187.72713,3.0,3.0,3.0,3.0,7.0,1.6569852141766386,3.88,6770705.103774739,2602.0578594210274,-0.4136855793664147,972.0804349999999,7,"subtract(multiply(ARG124, ARG614), multiply(ARG535, ARG294))"
2,2.7716631700004655,8217829.5824363325,9159646.97628149,9295088.110771572,9342933.978959523,36792688.36327975,2777213.2086042543,9460844.691700233,3.0,3.0,3.0,3.5,9.0,1.6079800993793423,3.88,7477629.454378055,2734.525453232801,-0.5612874531496512,624.222122,3,"multiply(ARG625, ARG247)"
3,2.7853619800007436,7189032.258929808,8698490.271769915,9288081.87703085,9341590.726985533,1856098387.8493032,188134003.39975852,34290023.41034187,3.0,3.0,3.0,5.0,9.0,1.8265112962534977,4.445544554455446,6887211.527730286,2624.3497342637634,-0.43801147289228726,643.9187039999999,5,"multiply(ARG285, multiply(ARG533, ARG109))"
4,2.8088965980005014,6890513.92722102,8373318.206907345,9155589.34640939,9336601.659268089,3504320652925.3105,346944772609.8919,34970860555.6259,1.0,3.0,3.0,5.0,9.0,1.6235208707144266,4.326732673267327,6301787.232745044,2510.336079640542,-0.3157781351605955,771.99722,3,"multiply(ARG310, ARG247)"
5,2.763191777999964,6924002.977157677,8231453.099148298,8942667.131195156,9317305.629827369,3525478179208.66,350798926121.3316,37180335751.28186,1.0,3.0,5.0,5.0,9.0,1.7365483005087996,4.38,6301787.232745044,2510.336079640542,-0.3157781351605955,771.99722,3,"multiply(ARG310, ARG247)"
6,2.7746524209997006,6849208.571230428,8245927.977277295,9200525.90632296,9390659.179306615,3631831175416.357,476710110473.6536,82312847578.51425,1.0,3.0,5.0,5.0,9.0,1.5969971822141706,4.36,6643921.548747706,2577.5805610587045,-0.3872138780154577,648.2583999999999,5,"subtract(multiply(ARG285, ARG269), ARG614)"
7,2.795822791000319,6545295.9531084355,7807332.218927687,8638664.57994324,9333563.800211314,291935006787.14136,30028388832.01362,5370780330.037816,1.0,3.0,5.0,5.0,13.0,1.7651552236092316,4.425742574257426,6371151.933407765,2524.1140888255754,-0.330261098979133,697.2680480000001,3,"multiply(ARG208, ARG474)"
8,2.7673980180006765,6557368.679996572,7636093.121608751,8549451.567161923,9297032.323214706,2912689102312.064,289778806114.51227,29523056834.66931,1.0,3.0,5.0,5.0,11.0,2.02741214359587,4.64,6371151.933407765,2524.1140888255754,-0.330261098979133,697.2680480000001,3,"multiply(ARG208, ARG474)"
9,2.77037616799862,6562466.053571563,7400918.582574055,8380640.169724818,9289814.339819066,16022055421276.725,1631020307357.4336,204811926931.4805,1.0,3.0,5.0,5.0,11.0,2.0910284550909393,4.74,6371151.933407765,2524.1140888255754,-0.330261098979133,697.2680480000001,3,"multiply(ARG208, ARG474)"
10,2.7751385339997796,6547342.172032994,7059091.036568343,7792818.065389973,8942902.403706936,1271941862331.9978,127110291908.0513,15166678536.32934,3.0,3.0,5.0,5.0,17.0,2.4790320691753873,5.12,6249488.930638368,2499.897784038053,-0.30485854046840655,785.84788,5,"add(ARG50, multiply(ARG247, ARG269))"
11,2.8084847689988237,6442199.43175816,6908743.295535421,7713730.811876473,8870531.007961232,1259161228472.8716,141767538269.81152,23936072689.728382,3.0,3.0,5.0,7.0,15.0,2.4274998686292206,5.356435643564357,6229332.471087267,2495.8630713817747,-0.3006499837875687,991.1330000000003,5,"subtract(multiply(ARG50, ARG474), ARG247)"
12,2.7856502889990225,6436663.990347893,7150594.447002907,8373507.35997969,9439292.962990081,420378647139.7046,69126220486.93202,15842483134.031004,1.0,3.0,5.0,7.0,13.0,2.037547545457529,5.22,6229332.471087267,2495.8630713817747,-0.3006499837875687,991.1330000000003,5,"subtract(multiply(ARG50, ARG474), ARG247)"
13,2.8108288109997375,6361038.293044862,6760867.898284253,8187955.653365463,9284915.286873732,391796539181.54114,41064830795.76478,6408030897.420158,1.0,3.0,5.0,7.0,9.0,1.6867754011126224,5.079207920792079,6110661.775876058,2471.9752781684647,-0.27587220245723953,822.6980000000001,7,"subtract(multiply(ARG50, ARG474), multiply(ARG50, ARG269))"
14,2.810548755000127,6317684.687570492,6727712.235103417,8260565.024205023,10716813.19213995,1973515286159.8738,211935442376.2673,36885723101.28636,3.0,5.0,5.0,7.0,11.0,1.8380675462767988,5.514851485148514,6110661.775876058,2471.9752781684647,-0.27587220245723953,822.6980000000001,7,"subtract(multiply(ARG50, ARG474), multiply(ARG50, ARG269))"
15,2.7828850259993487,6361297.8954728525,6786527.126591889,8237145.697143891,9447840.291764453,6573944850606.148,655958425302.6025,76327888100.79195,3.0,5.0,5.0,7.0,11.0,1.9612241075410022,5.56,6110661.775876058,2471.9752781684647,-0.27587220245723953,822.6980000000001,7,"subtract(multiply(ARG50, ARG474), multiply(ARG50, ARG269))"
16,2.786222352999175,6319276.601276247,6590014.691084651,7914843.996034697,9303033.87141645,7114823172348.443,708314985330.3668,78403724070.25981,3.0,5.0,5.0,7.0,11.0,1.9777765293379332,5.78,6348531.82281977,2519.6293026593753,-0.3255381456601214,685.60059,7,"subtract(multiply(ARG50, ARG474), multiply(ARG285, ARG269))"
17,2.7830614839986083,6305459.303117181,6656664.130108671,8254965.840670036,9869506.043906385,26901202596315.844,2676620606926.7563,281288950153.1743,1.0,5.0,7.0,7.0,11.0,2.0865282169191963,6.08,6444859.991705071,2538.67288001134,-0.3456509317219456,703.904,7,"add(multiply(ARG50, ARG269), multiply(ARG50, ARG269))"
18,2.8242615110011684,6287388.385974163,6575473.378418877,7528925.440294119,9361729.910328656,595253393433.748,81699095854.08316,12652876096.344847,3.0,5.0,5.0,7.0,13.0,2.0732588158354632,6.1683168316831685,6444859.991705071,2538.67288001134,-0.3456509317219456,703.904,7,"add(multiply(ARG50, ARG269), multiply(ARG50, ARG269))"
19,2.820647258000463,6314494.76168869,6572261.08726587,7450709.99138627,9226271.765142905,2002990118588.7769,209005013697.3245,30998930884.29489,1.0,5.0,7.0,7.0,13.0,2.2624574806133215,6.00990099009901,6444859.991705071,2538.67288001134,-0.3456509317219456,703.904,7,"add(multiply(ARG50, ARG269), multiply(ARG50, ARG269))"
20,2.790324994999537,6301472.187822263,6666346.339623362,7570956.535316519,10094488.482276184,794802888849525.8,79079942054944.02,7967928531862.492,1.0,5.0,7.0,7.0,13.0,2.3508296407864178,6.44,6444859.991705071,2538.67288001134,-0.3456509317219456,703.904,7,"add(multiply(ARG50, ARG269), multiply(ARG50, ARG269))"
