generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,10.062711980662497,1.6724640130447308,4.320991795246995,21.524649375539344,139.20331650262023,3864156938343.9116,243901309101.63055,15459244003.585808,1.42140666537448,4.072721185927998,21.274398479481995,138.95226811552345,3864156938343.6606,243901309101.63055,15459244003.3352,0.2481899641577061,0.25087813620071686,0.25087813620071686,0.25087813620071686,0.2526344086021506,0.0007314772897700388,0.2506074551971326,3.0,3.0,3.0,7.0,7.0,1.7928747864811978,4.16,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
2,10.08451277853658,1.6755106080268096,3.6100847538455705,5.506031240261989,28.948269736029864,476550616.6890271,30286785.439072274,2205228.353790762,1.42140666537448,3.355873284311521,5.251819770727939,28.697570811298682,476550616.4348156,30286785.438977458,2205228.100914168,0.24464157706093187,0.2541039426523298,0.25421146953405016,0.25421146953405016,0.2552867383512545,0.0028599628514726313,0.2528765939824929,3.0,3.0,3.0,5.0,13.0,1.752589596150519,4.01195219123506,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
3,10.158515499971966,1.6697220775608599,3.274732236895774,3.9845032683966597,12.757944252720044,78408.17192096375,4952.247323894187,368.62021057853667,1.42140666537448,3.0263092978276736,3.7360803293285594,12.507962173866996,78407.92392813221,4952.247371293281,368.3714289309335,0.24767025089605732,0.24842293906810037,0.24842293906810037,0.24842293906810037,0.25293906810035843,0.0009875597802682136,0.24878164760313579,1.0,3.0,3.0,5.0,11.0,1.8185843646320798,4.139442231075697,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
4,10.1270505042283,1.670833188671971,3.1004639850788704,3.797740459133247,5.003545944061325,61962594.91422588,3911684.105611677,253563.09249404396,1.42140666537448,2.8510733040752863,3.548349778129663,4.754119420763834,61962594.66483519,3911684.105614064,253562.84300773568,0.2485663082437276,0.2493906810035842,0.2493906810035842,0.2493906810035842,0.25200716845878135,0.00037787668140086767,0.24948630824372756,1.0,3.0,3.0,5.0,13.0,1.9811754086905076,4.288,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
5,10.381372084994624,1.671675482578781,2.806038275156467,3.4710569751090823,4.051158981668498,5050.271341972376,428.5058622748139,59.24232904307747,1.42140666537448,2.55584114253998,3.2208598424925947,3.8034618490520105,5050.0211448397595,428.50586061671777,58.992146964224425,0.2468637992831541,0.25019713261648746,0.25019713261648746,0.25019713261648746,0.2510215053763441,0.00027108624212829585,0.25018207885304666,1.0,3.0,3.0,5.0,15.0,2.0312597076691103,4.272,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
6,10.285422276437153,1.6718188517544084,2.420544126480933,3.1623698324642255,3.9527028797176764,98.06919368393433,10.41878702718587,5.585983619221886,1.42140666537448,2.170060255513191,2.9118859614964836,3.7022190087499345,97.81870981296659,10.418806660164053,5.335510214203965,0.24833333333333335,0.25048387096774194,0.25048387096774194,0.25048387096774194,0.25188172043010754,0.00020822718149677644,0.25047340501792115,1.0,3.0,3.0,5.0,15.0,2.0474374227311563,4.2,0.008226748239631815,0.09070142358106523,0.39530870108509397,0.05559376557606613,0.604691298914906,7,"add(mul(ARG112, ARG49), sub(ARG98, ARG123))"
7,10.33186256665909,1.377258016864269,2.1945496777186295,2.8558624970595616,3.735534550851849,46025622.03109723,2905087.941295895,184107.54167863756,1.1290680527065629,1.9463597135609236,2.607672532901855,3.4873445866941424,46025621.782548845,2905087.941275842,184107.29344666627,0.24740143369175627,0.2481899641577061,0.2481899641577061,0.2481899641577061,0.25177419354838715,0.0003324465330228207,0.24823197132616487,1.0,3.0,3.0,5.0,13.0,1.6966979695868087,4.096,0.008191434641028074,0.09050654474140571,0.39790435919775935,0.030812436108666463,0.6020956408022402,3,"mul(ARG49, ARG105)"
8,10.064458628746067,1.377741887832011,2.0684091096214994,2.7314935947685397,3.5623046920276265,15193974.015572162,959026.2387678897,60795.72270776731,1.1290680527065629,1.8197352744960515,2.4828197596430917,3.3136308569021784,15193973.766898327,959026.238769019,60795.47401615441,0.24838709677419357,0.248673835125448,0.248673835125448,0.248673835125448,0.25179211469534046,0.00023297486628066867,0.2486916129032258,1.0,3.0,3.0,5.0,9.0,1.4993118421462561,3.992,0.008191434641028074,0.09050654474140571,0.39790435919775935,0.030812436108666463,0.6020956408022402,3,"mul(ARG49, ARG105)"
9,10.081982885296412,1.3190142621036167,1.9413344446564258,2.5909047516017543,3.2002438822642616,3426710792.890384,215860771.7322566,13652312.16287169,1.0681361259028999,1.690456308455709,2.340026615401037,2.9493657460635445,3426710792.639506,215860771.73225537,13652311.912012689,0.24908602150537634,0.25087813620071686,0.25087813620071686,0.25087813620071686,0.251415770609319,0.00020154517738173001,0.25085900127090205,1.0,3.0,3.0,5.0,11.0,1.5477049296801892,3.9163346613545817,0.008542392595908653,0.09242506476009986,0.37210787006018065,0.031746694224952285,0.6278921299398198,3,"mul(ARG40, ARG49)"
10,10.07658412898273,1.3082415593103152,1.8563247646658672,2.2052122529095985,3.244193400115745,87704.62880896805,5524.538890247875,354.48362189214544,1.0591913800988457,1.6072745854543977,1.9561620736981291,2.995143220904275,87704.3776082512,5524.538756389487,354.2345321578926,0.24883512544802866,0.24905017921146955,0.24905017921146955,0.24905017921146955,0.25120071684587814,0.0002604676715055299,0.2490897342529524,1.0,3.0,3.0,5.0,9.0,1.4016658758435712,3.764940239043825,0.00814451091318571,0.09024694406563422,0.40135339751915056,0.03458098668464503,0.5986466024808498,5,"add(ARG49, mul(ARG49, ARG123))"
