generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.768690428001719,7732184.208346128,9267999.376577333,9322024.252885457,9352849.806684777,30312356168.03788,3025473714.1859064,351693745.9525752,3.0,3.0,3.0,7.0,7.0,1.7758378304338491,4.08,7277920.139319351,2697.7620612869755,-0.5195892585840316,593.094,7,"add(add(ARG511, ARG604), add(ARG178, ARG597))"
2,2.7996504999973695,7142380.273413458,8845068.216647029,9305100.050105087,9340121.605594505,77835456.56272042,6845968.351665694,9746132.912063254,3.0,3.0,3.0,5.0,9.0,1.8277989321527648,4.188118811881188,6475077.3224332165,2544.6173233775676,-0.351960142364351,808.2539080000001,5,"multiply(add(ARG90, ARG177), ARG217)"
3,2.804163264001545,6283804.907223674,8493445.254173048,9196424.119153237,9327431.228625227,411003550182.39636,44792707153.04667,6923096494.0746,3.0,3.0,3.0,5.0,9.0,1.8529406044023107,4.148514851485149,5615706.733142298,2369.748242565505,-0.1725283415708294,783.4507251051893,9,"multiply(division(add(ARG178, ARG400), ARG562), add(ARG90, ARG177))"
4,2.8043590740016953,6240824.725462677,7873117.0624625515,8879878.741779655,9298150.28958607,333696486546.35754,36239415267.55284,5615622295.769521,3.0,3.0,3.0,5.0,9.0,1.9318858970710537,4.445544554455446,5615706.733142298,2369.748242565505,-0.1725283415708294,783.4507251051893,9,"multiply(division(add(ARG178, ARG400), ARG562), add(ARG90, ARG177))"
5,2.769179956001608,6230176.302358518,7521825.301928878,8575210.059301093,9254387.50622445,41520674186.93747,4303589911.078072,575770560.7970381,3.0,3.0,3.0,5.0,9.0,1.795438665062107,4.42,5623350.5594116915,2371.3604870225217,-0.17412432999487093,792.2743819541842,9,"multiply(division(add(ARG178, ARG400), ARG562), add(ARG310, ARG177))"
6,2.7789448969997466,5655596.801065706,6921236.780627475,7832150.854357544,9207414.02789903,54073172046.07092,5488987343.204445,738835373.5658437,3.0,3.0,5.0,5.0,11.0,2.0645580640902303,4.76,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
7,2.798383419998572,5675078.066188708,6404332.300657277,7662169.0251354445,8739926.68250781,138960310769.52634,13759165458.09835,1429863188.328558,3.0,3.0,5.0,5.0,15.0,2.3285646884893625,4.9405940594059405,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
8,2.7917244189993653,5669511.990439279,6375518.430219529,7039052.176067209,8444439.057069082,2811714238.7816954,385472637.2135635,84315717.71009323,3.0,3.0,5.0,7.0,11.0,2.2071701339044982,5.22,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
9,2.818901464997907,5661394.796638028,6422564.854557559,7488781.698858507,8750152.238053802,50704588835.94017,6969018901.805835,1109666030.2722917,1.0,3.0,5.0,7.0,11.0,2.496934695627424,5.376237623762377,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
10,2.8282224159993348,5660003.27770067,6268885.7194986865,7027494.102821391,8025906.584291178,48668100524.53202,8229130429.389033,1486630354.51927,3.0,3.0,5.0,7.0,17.0,2.8773578704900595,5.910891089108911,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
11,2.81449372300267,5654437.201951241,6329711.670010809,6852320.880203876,7908724.186396019,50731537309.15633,5021648818.658433,543692974.0601159,1.0,3.0,5.0,7.0,13.0,2.646658922234237,5.693069306930693,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
12,2.832897691998369,5680376.465963964,6204286.461298369,6417357.392300918,7883571.014702458,58589213882.84427,7542923545.586637,1157536311.6563675,3.0,3.0,5.0,9.0,15.0,2.961823762481488,6.26,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
13,2.836339469999075,5658995.456436565,6221006.5176922465,6642159.870065802,8608980.142923186,50515949523.42706,5000394789.913047,514024447.54320395,1.0,3.0,5.0,9.0,19.0,3.5948094026946396,6.524752475247524,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
14,2.861317341998074,5661946.289678692,6243723.810091903,6747498.208555941,7935766.69054362,48553232624.09795,6785992502.267001,991410867.058011,1.0,5.0,7.0,9.0,19.0,3.593939342838162,7.06,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
15,2.8337370039989764,5657542.63093278,6099691.613253556,6381339.079708297,8100826.420532762,50704588835.94017,9700461620.967962,1998615648.9966846,1.0,5.0,7.0,11.0,15.0,3.4418599622878325,7.56,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
16,2.852277016001608,5649566.885670491,6122896.36767599,6414133.277874904,7834428.554869862,536777542.2242843,101012172.02551293,31938019.487276692,3.0,5.0,7.0,11.0,15.0,3.6089618217487582,7.693069306930693,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
17,2.847197025999776,5644696.569389741,6101135.584929681,6992316.64460949,8003564.234467077,1877422680.8903537,211614390.37304404,40932601.71753091,1.0,5.0,7.0,11.0,19.0,4.285379104719849,8.247524752475247,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
18,2.8497092710022116,5648639.20637892,6042035.785171695,6291221.693695668,8666452.689246403,50669348524.81134,5014742092.129074,561662354.3825003,1.0,5.0,7.0,9.0,23.0,4.637554429561806,7.910891089108911,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
19,2.8435249979993387,5637275.135057168,6023291.329428901,6393061.766361831,8253407.973449176,2.113591200526451e+16,2102996684582165.5,211359190903686.75,1.0,5.0,7.0,11.5,21.0,4.749905262213132,8.72,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
20,2.828760043001239,5661162.876815135,6013189.8803108,6236464.61188531,8205839.216872575,60661719663.80155,6033181416.602587,641609482.980601,1.0,5.0,7.0,13.0,23.0,4.843800161030593,8.76,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
21,2.8693114449997665,5630781.380016168,6022483.197095784,6132968.895746125,8202381.536606403,111857790939.21161,13139077091.695736,1929948918.2396243,3.0,5.0,9.0,13.0,23.0,4.791915552397363,9.217821782178218,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
22,2.873056902000826,5625185.141324364,5996424.429005593,6151386.296839437,8012299.556625953,49813341912.08145,6846196643.407083,1047613832.9457351,3.0,5.0,9.0,13.0,25.0,5.379655387569996,9.099009900990099,5257560.6663429765,2292.937126556892,-0.09774943417775295,1072.82048,5,"multiply(add(ARG90, ARG177), ARG475)"
23,2.860019239000394,5648679.804265302,5776044.165377112,6254397.104945093,8551286.623935457,48503678396.06764,5152787921.282594,724390133.2916749,3.0,5.0,9.0,11.0,27.0,5.703893407138672,9.16,5170787.84314189,2273.9366400895806,-0.07963175116540344,1136.1468800000002,9,"multiply(add(ARG90, add(add(ARG90, ARG90), ARG177)), ARG475)"
24,2.848279965000984,5642245.711078557,5706977.857077061,6236537.370210357,8724948.982456446,60148208549.036804,9042459026.425024,1671450283.5007498,3.0,5.0,7.0,9.0,25.0,4.642197755374064,7.9,5294802.460926028,2301.0437764036624,-0.10552531381581809,1053.7972800000002,9,"multiply(add(division(add(ARG177, ARG475), ARG156), ARG177), ARG475)"
25,2.8559393670002464,5632636.738599312,5724692.589253564,6391043.124767328,8693907.260617387,58997133306.667114,5842097614.472809,656374594.0878464,3.0,5.0,7.0,11.0,21.0,4.0738213016821705,8.089108910891088,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG177, ARG475)"
26,2.857374934999825,5645349.587442832,5714616.792874459,6245470.777087246,8694705.9533404,214121066029.9466,22803010118.504948,3224517897.0173297,3.0,5.0,7.0,11.0,29.0,4.8146103168061085,8.485148514851485,5213105.125570015,2283.222530891375,-0.08846736444492209,1104.4836800000003,7,"multiply(add(add(ARG90, ARG90), ARG177), ARG475)"
27,2.848732492999261,5642841.210806598,5689209.284986141,6128431.740230639,8518391.205438454,51888356156.54727,5161353941.72625,538661253.402831,3.0,5.0,9.0,13.0,29.0,5.046820781442511,9.36,5304154.4654607745,2303.075002135357,-0.10747796036389623,1041.1572800000001,3,"multiply(ARG475, ARG177)"
28,2.8532022800027335,5588087.646260581,5678556.863532101,6027523.985412018,8626560.028761614,71958326156.34442,9764678490.828993,1710239450.7402184,3.0,5.0,7.0,11.0,23.0,4.565720034280276,8.188118811881187,5273657.075995225,2296.444442174734,-0.10111027501429626,925.1094400000002,15,"multiply(add(ARG90, add(add(multiply(division(ARG171, ARG146), subtract(ARG274, ARG238)), ARG90), ARG177)), ARG475)"
29,2.848317533000227,5568520.238378724,5681342.3247305555,6107402.975958907,9106952.372785345,441553201.11164725,81169374.88367063,25979266.51980767,3.0,5.0,7.0,11.0,23.0,4.758988935546917,8.366336633663366,5273657.075995225,2296.444442174734,-0.10111027501429626,925.1094400000002,15,"multiply(add(ARG90, add(add(multiply(division(ARG171, ARG146), subtract(ARG274, ARG238)), ARG90), ARG177)), ARG475)"
30,2.8494596689997707,5567248.015379541,5684582.5816398375,6004408.5035528075,9056911.633164752,50574345740.35764,5034631874.745811,565484806.4044354,3.0,5.0,9.0,15.0,31.0,6.221125300136624,10.24,5193463.861270236,2278.917256345705,-0.08436637766798483,1053.2158400000003,15,"multiply(add(ARG475, add(add(multiply(division(ARG171, ARG146), subtract(ARG274, ARG238)), ARG90), ARG177)), ARG475)"
