generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,10.070768704460534,2.567072921715009,5.745054659847935,28.96125848125071,173.56460511924806,1376954952084603.8,86911929617310.86,5507835374417.103,2.4164815238655466,5.59439874586944,28.810667083401242,173.4140137213986,1376954952084603.5,86911929617310.84,5507835374416.953,0.14831182795698922,0.15059139784946238,0.15059139784946238,0.15059139784946238,0.15166666666666664,0.0005013046980405168,0.1503794408602151,3.0,3.0,3.0,7.0,7.0,1.7446787669940849,4.064,0.01365772451521237,0.11686626765329836,-0.0038847594168431865,0.044037599155253716,1.0038847594168439,3,"add(ARG118, ARG73)"
2,10.076529199362085,2.565836362575224,4.697387236993264,7.474809937958948,33.3178253535223,2073430272.2639678,130871759.27083693,8315384.189205447,2.4164815238655466,4.547984011186813,7.325455099249272,33.16797051481262,2073430272.1146128,130871759.27085045,8315384.039637619,0.1487311827956989,0.1493548387096774,0.1493548387096774,0.1493548387096774,0.15197849462365592,0.0005747557893281076,0.14956782795698925,3.0,3.0,3.0,5.0,9.0,1.5546369351073583,3.848,0.01365772451521237,0.11686626765329836,-0.0038847594168431865,0.044037599155253716,1.0038847594168439,3,"add(ARG118, ARG73)"
3,10.194558438427975,2.4417583673551153,4.230853046920214,5.302491615055744,14.539983413188402,163613712.7094257,10306604.776935527,651983.4884834653,2.2928013781078036,4.081896057672902,5.153534625808432,14.3904457787798,163613712.5604687,10306604.776949713,651983.3393021692,0.1482258064516129,0.14895698924731182,0.14895698924731182,0.14895698924731182,0.15203225806451615,0.0006239048201061043,0.14918129632009594,1.0,3.0,3.0,3.0,11.0,1.4315157399391156,3.597609561752988,0.011302179183659894,0.10631170765094451,0.16925506748676422,0.04243370128708765,0.8307449325132353,3,"mul(ARG29, ARG53)"
4,10.134495033138592,2.4460056791830724,3.63108304466878,4.664793471307456,5.397811019844234,146708.91934265365,9268.539620512442,651.7959702733115,2.2928013781078036,3.4778787435935117,4.511589170232187,5.244606718768965,146708.76613835257,9268.539631712134,651.6430665334323,0.1464731182795699,0.15320430107526878,0.15320430107526878,0.15320430107526878,0.15335483870967742,0.0012090117359560139,0.15290373987919287,1.0,3.0,3.0,3.0,11.0,1.4059173325538954,3.549800796812749,0.011302179183659894,0.10631170765094451,0.16925506748676422,0.04243370128708765,0.8307449325132353,3,"mul(ARG29, ARG53)"
5,10.108265427894366,2.27427767647226,3.3138574802647924,4.396802663877528,5.10051590029647,1796.6666572702345,129.87116299752316,17.621290189065217,2.125933590450755,3.165513394243287,4.248458577856023,4.952171814274964,1796.518313184213,129.87116331948158,17.472935907267676,0.14817204301075268,0.14834408602150537,0.14834408602150537,0.14834408602150537,0.15023655913978495,0.00013047065348570228,0.148354281797541,1.0,3.0,3.0,3.0,11.0,1.1497320468798569,3.4382470119521913,0.011809314846896457,0.1086706715121263,0.13197903642369213,0.038673796633724944,0.8680209635763093,3,"mul(ARG29, ARG38)"
6,10.07143753662558,1.8920955323926374,2.9466379040697808,3.86862288211055,4.697898607620216,42351.680700813966,2672.852095476684,175.63208321243988,1.7413751022851105,2.7959174739622537,3.717902452003024,4.547178177512688,42351.52989436235,2672.852089560407,175.48137972856892,0.14915053763440858,0.15072043010752686,0.15072043010752686,0.15072043010752686,0.15087096774193548,0.00016450004278653515,0.1507034838709677,1.0,3.0,3.0,3.0,9.0,1.2132600710482482,3.4,0.010031868544615564,0.10015921597444523,0.26262680659610615,0.04594734161053746,0.737373193403894,3,"mul(ARG29, ARG37)"
7,10.065580274516833,1.8209935778298818,2.820899360376806,3.213183844129834,4.089497294366818,632.665496774853,40.848157096765526,6.866715424518892,1.6703699219159034,2.6702757044628274,3.0625601882158553,3.938873638452839,632.514873118939,40.848175554332634,6.716100370755452,0.14933333333333332,0.15062365591397847,0.15062365591397847,0.15062365591397847,0.15062365591397847,9.625187599620912e-05,0.1506150537634408,1.0,3.0,3.0,3.0,9.0,1.2224303661149782,3.392,0.010833421152684675,0.10408372184296964,0.20371022453917997,0.061051306283125065,0.7962897754608205,3,"mul(ARG40, ARG38)"
8,10.079995173024145,1.8175035199254173,2.510726280833258,3.0470061727079734,3.801946559915413,15049.659905107506,966.8966037743605,77.51478712052132,1.6689551328286432,2.362177893736484,2.8984577856111993,3.653398172818639,15049.51135672041,966.8966045807616,77.36621653987618,0.14846236559139783,0.14854838709677418,0.14854838709677418,0.14854838709677418,0.1514086021505376,0.00025108756480217946,0.14857058064516127,1.0,3.0,3.0,3.0,9.0,1.3299263137482467,3.464,0.01039578277759112,0.10195971154132949,0.23587799116846175,0.055170597050523434,0.7641220088315387,3,"mul(ARG38, ARG39)"
9,10.241588439392217,1.8197723371297185,2.4118042068968775,2.95440944607963,3.623828887645195,4568.658890205683,288.30272699375934,23.123123627690365,1.6689551328286432,2.2609870025958023,2.803592241778555,3.47301168334412,4568.508352571274,288.30274673694765,22.972320014787144,0.1492258064516129,0.15081720430107529,0.15081720430107529,0.15081720430107529,0.15090322580645163,0.0001410473615198051,0.15080361290322583,1.0,3.0,3.0,3.0,9.0,1.3569141461418994,3.472,0.01039578277759112,0.10195971154132949,0.23587799116846175,0.055170597050523434,0.7641220088315387,3,"mul(ARG39, ARG38)"
10,10.156289284995637,1.8156871791340685,2.3087638999281346,2.8227885658163325,3.6089100388043613,110275129.06797302,6960448.488890765,441104.51978065335,1.6644721253706276,2.1575488461646937,2.6715735120528916,3.45769498504092,110275128.91675797,6960448.488890177,441104.3685748899,0.14865591397849462,0.15121505376344085,0.15121505376344085,0.15121505376344085,0.1514086021505376,0.0001621758857572448,0.1512057634408602,1.0,3.0,3.0,3.0,15.0,1.8261040496094407,3.688,0.009988604358472883,0.09994300555052807,0.26580685734678833,0.049508808300560786,0.7341931426532118,3,"mul(ARG38, ARG37)"
