generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.7470629759991425,6430613.813252333,9274246.95391744,9333024.338751,9376817.120834164,3658401420688.879,418288638745.1088,58582865018.96805,4288128.176894658,6188041.310055875,6222511.943530813,6233438.058653483,2435845886901.2183,278486293550.23987,39002392387.97001,0.49165644171779144,0.4972699386503068,0.5003067484662577,0.5027453987730061,0.5096319018404908,0.0036984526082653926,0.5000711656441719,3.0,3.0,3.0,3.0,7.0,1.6833300330000651,3.92,6335120.871730353,2516.9666012345797,-0.322738013639879,712.0029999999999,3,"add(ARG183, ARG295)"
2,2.76063684100518,6429609.084339023,9184093.938876987,9297116.41152678,9342066.013578199,1553753073140753.2,153836937024579.88,15383702894954.623,4288128.176894658,6122648.4706941545,6210035.727097207,6223970.3768641185,1037192853312895.2,102692361107320.72,10269242239688.123,0.4907361963190184,0.4968711656441718,0.49969325153374233,0.5031901840490798,0.5087730061349693,0.00412499439958807,0.49979955050719793,3.0,3.0,3.0,3.0,9.0,1.62834417566921,3.891089108910891,6341449.595671071,2518.223499944171,-0.3240594160098915,708.191,3,"add(ARG183, ARG107)"
3,2.730108236995875,6390012.038737232,8714558.790018657,9275955.619354082,9335481.085922327,79734545794.2272,7932486228.358604,807394163.7427083,4228016.895937361,5798763.49972554,6178076.088281689,6221720.60548095,53354944638.363785,5308082691.808697,540248751.3493527,0.49282208588957055,0.49736196319018405,0.5006134969325153,0.5035889570552148,0.5113496932515338,0.0038385437252519456,0.5005490797546013,3.0,3.0,3.0,3.0,9.0,1.2742056348957178,3.58,6239036.611348832,2497.806359858352,-0.3026761543174703,707.775,3,"add(ARG183, ARG248)"
4,2.733181445997616,6323868.216132077,8167003.381819837,8989569.136666412,9307681.956092138,16750217552.730135,1665625400.7947705,178072516.07714793,4228016.895937361,5454647.068824022,5983514.940775583,6213369.458281872,11121325707.107992,1105891574.7878156,118255357.8891346,0.49104294478527605,0.4974079754601227,0.5006441717791411,0.5027453987730061,0.511840490797546,0.00426708436263076,0.5004423312883436,3.0,3.0,3.0,5.0,9.0,1.4079772725438433,3.76,6239036.611348832,2497.806359858352,-0.3026761543174703,707.775,3,"add(ARG183, ARG248)"
5,2.765647670996259,6326202.703988729,7046204.9174153935,8881449.940240882,9315883.042093841,16081715767230.133,1596611295864.329,174164837666.8265,4228016.895937361,4692096.582803779,5925535.888115982,6220505.301654171,10696644373045.424,1062000924888.6301,115881002299.61736,0.49098159509202455,0.497239263803681,0.4992638036809816,0.5024539877300613,0.5100613496932516,0.004056342994692146,0.49974791957723375,3.0,3.0,3.0,5.0,9.0,1.476542723351069,3.910891089108911,6239036.611348832,2497.806359858352,-0.3026761543174703,707.775,3,"add(ARG183, ARG248)"
6,2.763789172997349,6309660.740205473,6441922.444991062,8416201.24194092,9266405.29698438,5693957841.363336,563826682.8382661,69067772.72038868,4228016.895937361,4291396.573210864,5587491.049349828,6185702.600278335,3799235040.903122,376200921.6235041,46065670.37366567,0.4888343558282209,0.49717791411042944,0.5004907975460122,0.5029447852760737,0.5152760736196319,0.004461324308707304,0.5004895827006013,3.0,3.0,3.0,5.0,11.0,1.9186473685210814,4.108910891089109,6239036.611348832,2497.806359858352,-0.3026761543174703,707.775,3,"add(ARG183, ARG248)"
7,2.759475636004936,6211565.013643744,6424696.369601527,7064965.417577891,8870848.230628002,115774662.53787541,11777822.295718761,9298996.739991792,4144433.472058659,4287641.003638247,4692129.581001492,5926147.233220672,77126328.23963419,7846486.523257408,6199066.2428020025,0.4913496932515337,0.49736196319018405,0.5001226993865031,0.502638036809816,0.5098159509202453,0.003587859432295195,0.4999580878333232,3.0,3.0,3.0,3.0,11.0,1.5739771840980321,3.6732673267326734,6101118.190262043,2470.044167674344,-0.27387955484503457,814.2116332566546,5,"add(division(ARG183, ARG295), ARG183)"
8,2.7338912620034534,6210293.715032684,6366505.374999883,6441285.510488639,8245914.413139131,78669811345.00017,10915978843.000996,1618886401.090782,4144433.472058659,4242658.666966617,4292099.853687193,5498380.41670551,52664089897.88093,7290081267.800458,1081077076.5462248,0.4906134969325153,0.49697852760736194,0.4993251533742331,0.5018711656441718,0.5090184049079755,0.003802216767455513,0.499621472392638,3.0,3.0,3.0,3.0,9.0,1.284367548640186,3.52,6101118.190262043,2470.044167674344,-0.27387955484503457,814.2116332566546,5,"add(division(ARG183, ARG295), ARG183)"
9,2.7603419859951828,6198597.767810923,6369454.002413502,6999571.810273417,7061461.427776657,95091805.61234716,8758990.037438937,7905036.671502098,4144433.472058659,4241806.382168387,4692096.582803779,4692096.582803779,63296162.67074724,5829700.578178311,5268032.5075081,0.49165644171779144,0.497239263803681,0.5003680981595092,0.5034355828220859,0.5093251533742331,0.004033268834272063,0.5003529125918726,1.0,3.0,3.0,3.0,9.0,1.2548894667528603,3.4554455445544554,6101118.190262043,2470.044167674344,-0.27387955484503457,814.2116332566546,5,"add(division(ARG183, ARG295), ARG183)"
10,2.7780236160033382,6204191.4816995915,6369193.716605713,6571409.031201459,7051962.091136625,4.947049681030702e+16,4898068989869765.0,489806911609378.2,4144433.472058659,4242658.666966617,4382014.695163794,4692096.582803779,3.291571140533939e+16,3258981326428350.5,325898141055886.75,0.4843558282208589,0.4965644171779141,0.49901840490797544,0.5015950920245399,0.5078527607361963,0.004023039864353437,0.4990068638765718,1.0,3.0,3.0,5.0,11.0,1.8787895078226406,3.9306930693069306,6101118.190262043,2470.044167674344,-0.27387955484503457,814.2116332566546,5,"add(division(ARG183, ARG295), ARG183)"
