generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,10.06170668746222,13.298274419198359,39.96661338584684,117.86804574818603,532.5524085532793,130528637.69069745,8262752.980886259,590185.6692727334,13.248109544646388,39.91644492706548,117.81801349012153,532.5021970837453,130528637.64053257,8262752.980881701,590185.6191717441,0.04906810035842294,0.05016487455197132,0.05016487455197132,0.05016487455197132,0.050480286738351254,0.00018144900742409858,0.05010098924731182,3.0,3.0,3.0,7.0,7.0,1.7453939383417145,4.04,0.03613884719532554,0.19010220197390018,0.3447043650750413,0.10200000000000004,0.6552956349249587,3,"mul(ARG69, ARG41)"
2,10.160288195264457,13.297726032101584,30.509421478058485,40.412544160741035,106.17653470352883,842832.64632881,53302.89239784756,4099.364505592616,13.248109544646388,30.45980499060329,40.36292050482706,106.12667090424567,842832.5967123226,53302.89240566137,4099.314783920166,0.049451612903225806,0.04961648745519714,0.04961648745519714,0.04961648745519714,0.050562724014336924,0.00023983133877958184,0.049721672449985,3.0,3.0,3.0,5.0,11.0,1.445111692570201,3.756972111553785,0.03613884719532554,0.19010220197390018,0.3447043650750413,0.10200000000000004,0.6552956349249587,3,"mul(ARG69, ARG41)"
3,10.222923562510232,13.297510978338144,27.331618796527,35.611880050180375,55.145377064752275,4729.813553913386,305.2350264020149,77.12833310988132,13.248109544646388,27.282217362835244,35.56247861648862,55.09596129414295,4729.7641524796945,305.2350083537463,77.07882689102912,0.0490573476702509,0.04940143369175627,0.04940143369175627,0.04940143369175627,0.05077060931899642,0.0003119390677937898,0.04950621885218981,3.0,3.0,3.0,5.0,11.0,1.486904684739187,3.8207171314741037,0.03613884719532554,0.19010220197390018,0.3447043650750413,0.10200000000000004,0.6552956349249587,3,"mul(ARG69, ARG41)"
4,10.19840277323192,12.974696047766914,23.476385696022113,32.259682638444076,39.34844416684643,7875.264494966584,584.8662587097492,90.92926460193057,12.924606442032147,23.42629609028735,32.20959303270931,39.29835456111166,7875.214405360849,584.8662607674916,90.87918296752197,0.04974551971326166,0.05008960573476702,0.05008960573476702,0.05008960573476702,0.05039068100358424,5.689582568414146e-05,0.05008163440860216,1.0,3.0,3.0,5.0,11.0,1.5491933384829668,3.8,0.03504405440734557,0.1872005726683163,0.3645559372968413,0.07709999999999995,0.6354440627031597,3,"mul(ARG50, ARG38)"
5,10.236300478997236,12.022043975592068,20.985740848992382,28.225962171299763,36.25072832200296,94311.69291390212,6422.435536383692,577.1813965932726,11.971886269498878,20.935588519243275,28.17580446520657,36.200570615909776,94311.64275619603,6422.43553526736,577.1312562921973,0.049605734767025095,0.05015770609318997,0.05015770609318997,0.05015770609318997,0.05025089605734767,7.589797334164899e-05,0.050140301075268824,1.0,3.0,3.0,5.0,11.0,1.7614721116157361,3.904,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG41, ARG50)"
6,10.284695140867143,12.022251860896727,18.717800119131965,23.163278472670005,30.012812662591724,6139.456535128727,396.7468234811682,57.326483642869356,11.971886269498878,18.667434527734116,23.112912881272155,29.962447071193875,6139.406212548082,396.7468243210465,57.27613797978692,0.04962724014336918,0.05036559139784946,0.05036559139784946,0.05036559139784946,0.0504516129032258,0.00010329438184153147,0.050345663082437285,3.0,3.0,3.0,4.5,9.0,1.42884568795934,3.72,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
7,10.150838600975021,12.021857595663752,15.432114859986028,20.572976279990918,25.257573393876562,1262756.0270963733,80197.19240606263,5672.194255527481,11.971886269498878,15.382143533821154,20.523004953826046,25.207602067711683,1262755.977125047,80197.19240613529,5672.144283169056,0.049727598566308255,0.049971326164874555,0.049971326164874555,0.049971326164874555,0.05020071684587814,2.9946028711723002e-05,0.04997235842293907,1.0,3.0,3.0,3.0,11.0,1.4067494446417956,3.584,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
8,10.160714539829542,12.021205265914649,13.702401681927963,16.49731405582621,20.985137871628666,36745.5499124503,2556.1398048831497,260.3687645290398,11.971886269498878,13.653082685512192,16.447995059410438,20.935818875212895,36745.49936047897,2556.139720087465,260.3194192863546,0.049318996415770616,0.049318996415770616,0.049318996415770616,0.049318996415770616,0.05062365591397851,0.00017223937392579726,0.0493452426851733,3.0,3.0,3.0,3.0,11.0,1.2792257304901675,3.49402390438247,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
9,10.07890675918361,12.021879101040097,13.298102376187607,15.23666557444815,18.729692161092622,8696898.961448131,547846.5849329763,34684.6712325847,11.971886269498878,13.248109544646388,15.18667274290693,18.679699329551404,8696898.9114553,547846.5849329556,34684.62124018155,0.04974193548387097,0.04999283154121864,0.04999283154121864,0.04999283154121864,0.050222222222222224,2.7223842933563048e-05,0.04999240314726756,1.0,3.0,3.0,3.0,11.0,1.03069507805706,3.262948207171315,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
10,10.090597650835662,12.02189702218705,13.29812029733456,15.152448101588696,17.314424394453667,22346.48284423989,1432.4458175844577,128.80855681528664,11.971886269498878,13.248109544646388,15.102437348900525,17.264413641765493,22346.4328334872,1432.445817989072,128.75855037509757,0.04953763440860215,0.05001075268817204,0.05001075268817204,0.05001075268817204,0.05001075268817204,3.86064061007642e-05,0.050006440189064506,1.0,3.0,3.0,3.0,11.0,1.0777904968230065,3.183266932270916,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
11,10.120232013410714,12.022086986344757,13.017634879107892,13.560611045456643,15.631207966836813,37041.413569538105,2359.3407402084244,185.84305191854514,11.971886269498878,12.967434162262013,13.510410328610764,15.581007249990934,37041.36336882126,2359.3407443619903,185.79285654234386,0.04974193548387097,0.05020071684587814,0.05020071684587814,0.05020071684587814,0.05021505376344087,4.750210503476456e-05,0.050195376201288035,1.0,3.0,3.0,3.0,9.0,0.8827016684701978,3.183266932270916,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
12,10.230906281040234,12.021957954086691,12.927451644504083,13.474057689711417,15.612079187785758,47253.51891848068,3028.4405163591878,240.30599036589328,11.971886269498878,12.87737995991627,13.423986005123604,15.562007503197945,47253.468846796095,3028.4405134365716,240.25591845282875,0.04977777777777778,0.050071684587813615,0.050071684587813615,0.050071684587813615,0.05032258064516129,2.5199503174620575e-05,0.05007191306458753,3.0,3.0,3.0,3.0,9.0,0.6197748679722725,3.1195219123505975,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
13,9.987237270142487,12.022556520394936,12.840635678896229,13.298779795542446,15.237342993802988,35132.75606611948,2216.8111161498123,160.65054396674813,11.971886269498878,12.789965428000171,13.248109544646388,15.18667274290693,35132.70539586859,2216.8111156961754,160.59988983054743,0.04927956989247312,0.050670250896057346,0.050670250896057346,0.050670250896057346,0.05072759856630824,0.0001330251373130414,0.050654136200716855,1.0,3.0,3.0,3.0,9.0,0.8616263691415205,3.16,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
14,10.05687459265323,12.021932864480958,12.84001202298225,13.298156139628468,15.631053844973014,646.8127753392603,58.29410525067131,23.710193331885172,11.971886269498878,12.789965428000171,13.248109544646388,15.581007249990934,646.7627287442782,58.29410677481759,23.66014745374897,0.0496594982078853,0.050046594982078856,0.050046594982078856,0.050046594982078856,0.05028315412186381,2.8718603045176226e-05,0.05004587813620072,3.0,3.0,3.0,3.0,7.0,0.7342588099573609,3.192,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
15,10.071032476754453,12.022133581326836,12.840212739828129,13.786168108740736,15.745232291123036,166.01092083189465,12.804966968701699,16.982390710802484,11.971886269498878,12.789965428000171,13.735920796912778,15.694984979295079,165.9606735200667,12.804974529637386,16.932145740861458,0.04961648745519714,0.05024731182795699,0.05024731182795699,0.05024731182795699,0.05040501792114696,4.161046016564134e-05,0.05024496994102443,1.0,3.0,3.0,3.0,9.0,0.7056180686320463,3.1673306772908365,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
16,10.067068439971763,12.022226771290992,12.595781998030265,14.087610635018198,15.631347751783048,829.4630559884703,64.15355856178152,21.94704865735837,11.971886269498878,12.545441496238151,14.037270133226084,15.581007249990934,829.4127154866782,64.15357481160076,21.89670953191034,0.04986021505376344,0.05034050179211469,0.05034050179211469,0.05034050179211469,0.05065591397849463,3.776025111514054e-05,0.05033912544802867,1.0,3.0,3.0,3.0,11.0,1.069758851330523,3.296,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
17,10.064163718589953,12.02163537344153,12.470310438226564,13.29785864858904,15.630756353933586,116914.48624743993,7374.297738744152,510.363705572235,11.971886269498878,12.420561334283912,13.248109544646388,15.581007249990934,116914.43649833598,7374.297738697276,510.31394684370827,0.049749103942652334,0.049749103942652334,0.049749103942652334,0.049749103942652334,0.05076702508960573,8.534595755569156e-05,0.049758728526753206,1.0,3.0,3.0,3.0,9.0,0.7415925595985929,3.199203187250996,0.032095986978297165,0.17915352907017257,0.4180124215969202,0.0688,0.5819875784030807,3,"mul(ARG50, ARG41)"
18,10.242498982522193,9.367317295805513,12.470518323531223,13.224302996569671,15.74494196854239,18080.64906269962,1138.1590929159368,91.8917702508311,9.317360306558202,12.420561334283912,13.17434600732236,15.694984979295079,18080.59910571037,1138.1590929272202,91.84181249047471,0.049935483870967745,0.049956989247311824,0.049956989247311824,0.049956989247311824,0.050078853046594984,9.747487015458814e-06,0.049957760356423776,3.0,3.0,3.0,3.0,9.0,1.0906151646834465,3.406374501992032,0.02596602044658097,0.16113975439531045,0.5291653947052957,0.06154900000000002,0.4708346052947046,5,"add(ARG110, mul(ARG41, ARG50))"
19,10.143624327254884,9.367629123762503,12.573456857057907,14.76415035473439,18.281703155803804,312068.1157468584,19669.002032692762,1330.245737941532,9.317360306558202,12.523188039853606,14.713881537530089,18.231434338599502,312068.0654780412,19669.002032696586,1330.1954690672094,0.050254480286738346,0.050268817204301076,0.050268817204301076,0.050268817204301076,0.050297491039426524,2.022697020905898e-06,0.05026887432349456,3.0,3.0,3.0,3.0,9.0,1.065407477803876,3.414342629482072,0.02596602044658097,0.16113975439531045,0.5291653947052957,0.06154900000000002,0.4708346052947046,5,"add(ARG110, mul(ARG41, ARG50))"
20,10.207459606840757,9.36740331731089,12.4706043450366,14.763924548282777,16.475784929768498,37533.63913527657,2851.387830771105,268.6985694972747,9.317360306558202,12.420561334283912,14.713881537530089,16.42574191901581,37533.58905642352,2851.3878287970824,268.6485276003463,0.049827956989247316,0.05004301075268818,0.05004301075268818,0.05004301075268818,0.050078853046594984,1.5108269618240359e-05,0.050041896928415375,1.0,3.0,3.0,3.0,11.0,1.0590717586417555,3.4302788844621515,0.02596602044658097,0.16113975439531045,0.5291653947052957,0.06154900000000002,0.4708346052947046,5,"add(ARG110, mul(ARG41, ARG50))"
21,10.134523948440346,9.367023388995477,12.470224416721187,13.761935590460292,16.695045578676858,644.6589667902516,41.07136884606729,19.427286185245947,9.317360306558202,12.420561334283912,13.712272508023016,16.64538249623958,644.609346718567,41.071371465087395,19.377623274851683,0.04962007168458782,0.04966308243727599,0.04966308243727599,0.04966308243727599,0.04966308243727599,2.7147929183758113e-06,0.049662910394265236,1.0,3.0,3.0,3.0,9.0,0.9661138649248339,3.432,0.02596602044658097,0.16113975439531045,0.5291653947052957,0.06154900000000002,0.4708346052947046,5,"add(ARG110, mul(ARG41, ARG50))"
22,10.143490845545557,9.366969625554617,12.189656494979728,14.686874282333013,17.248225027215103,45884.008051972385,2895.0683146276947,201.89678059731278,9.317360306558202,12.140047175983312,14.637264963336598,17.198615708218686,45883.95758960679,2895.0682608205507,201.84716726397943,0.04960931899641577,0.04960931899641577,0.04960931899641577,0.04960931899641577,0.050462365591397856,5.449462176997439e-05,0.04961333333333332,1.0,3.0,3.0,3.0,9.0,1.0923442680766902,3.528,0.02596602044658097,0.16113975439531045,0.5291653947052957,0.06154900000000002,0.4708346052947046,5,"add(ARG110, mul(ARG41, ARG50))"
23,10.180704350820633,9.367335216952467,12.190022086377578,13.56038523900503,18.447638460719112,58611.41092939784,3698.375041991471,252.38283478270458,9.317360306558202,12.140047175983312,13.510410328610764,18.397663550324847,58611.36095448745,3698.3750419408134,252.33286104793754,0.04981720430107527,0.04997491039426523,0.04997491039426523,0.04997491039426523,0.04997491039426523,1.3126510922042671e-05,0.04997373476702508,1.0,3.0,3.0,5.0,9.0,1.0975171980429281,3.616,0.02596602044658097,0.16113975439531045,0.5291653947052957,0.06154900000000002,0.4708346052947046,5,"add(ARG110, mul(ARG50, ARG41))"
24,10.322846718029268,9.35665125553356,12.357488879777202,15.236798190935604,18.99887005865552,2303871.9099866757,145127.76890868545,9200.465902370293,9.306525807504887,12.307363431748529,15.18667274290693,18.948744610626846,2303871.8596748477,145127.7688969431,9200.415776208274,0.05003225806451614,0.05012544802867384,0.05012544802867384,0.05012544802867384,0.050311827956989255,1.611520640790165e-05,0.050126162018592296,3.0,3.0,3.0,5.0,9.0,1.3685708396269058,3.860557768924303,0.025716500214861437,0.1603636499174967,0.5336898754610744,0.06124900000000001,0.46631012453892623,5,"add(ARG110, mul(ARG40, ARG50))"
25,10.158250962690545,9.356418280623167,12.021778742617158,14.687157436454878,18.447556023443127,8622.597460855155,548.1624834480099,59.83618848440366,9.306525807504887,11.971886269498878,14.637264963336598,18.397663550324847,8622.547568382037,548.1624831621045,59.78629546648249,0.04989247311827957,0.04989247311827957,0.04989247311827957,0.04989247311827957,0.049978494623655924,6.274854614997978e-06,0.04989301792114696,1.0,3.0,3.0,5.0,13.0,1.4206702643470792,3.736,0.025716500214861437,0.1603636499174967,0.5336898754610744,0.06124900000000001,0.46631012453892623,5,"add(ARG110, mul(ARG40, ARG50))"
26,10.291129300800549,9.35675519818589,12.022115660179882,15.152666739581528,18.44789294100585,423.36529721199594,35.02210160106844,22.403261747935105,9.306525807504887,11.971886269498878,15.102437348900525,18.397663550324847,423.31538323350134,35.02211945235889,22.353036298478447,0.04983512544802868,0.050229390681003586,0.050229390681003586,0.050229390681003586,0.0502437275985663,3.667548199369363e-05,0.05022544945665367,1.0,3.0,3.0,5.0,11.0,1.3846670718818908,3.9163346613545817,0.025716500214861437,0.1603636499174967,0.5336898754610744,0.06124900000000001,0.46631012453892623,5,"add(ARG110, mul(ARG40, ARG50))"
