generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,1.8786485489999905,2.0574163006622883,2.8125703603492322,2.8251880142117423,2.8283699931020934,4723830.091982755,300118.59400235687,21577.370088882235,1.707201576735908,2.463104429912285,2.476580969109815,2.478210127864497,4723829.741768031,300118.5939677934,21577.020358575486,0.33733128834355824,0.35021472392638037,0.35021472392638037,0.35021472392638037,0.36309815950920243,0.002527241905797638,0.3497303067484663,3.0,3.0,3.0,6.5,7.0,1.7365897615729513,4.016,6336605.375799719,2517.261483398123,-0.32304796983546114,711.56,1.3230479698354605,3,"add(ARG183, ARG424)"
2,1.8989457499999958,2.0550543374721046,2.7403081480246936,2.820392938880039,2.8258096423462042,30461.84518309892,1918.8080807252509,126.77802246495963,1.707201576735908,2.392054329177752,2.4723859906408046,2.477824279270556,30461.497330338185,1918.8081119150106,126.42969577173254,0.34184049079754597,0.3478527607361963,0.3478527607361963,0.3478527607361963,0.3607361963190183,0.0018105253864791281,0.3483266932270916,1.0,3.0,3.0,5.0,13.0,1.7788030390523948,4.187250996015936,6336605.375799719,2517.261483398123,-0.32304796983546114,711.56,1.3230479698354605,3,"add(ARG183, ARG424)"
3,1.892577899999992,2.0357633644317126,2.672379107997339,2.800011824004395,2.81928168647519,15106.250008753503,959.1642225138991,74.40277429708563,1.6924198061495042,2.3290355497151305,2.4564349825884193,2.4762459567988646,15105.90666519522,959.1642792339815,74.05866975720834,0.3394785276073619,0.3433435582822086,0.3433435582822086,0.3433435582822086,0.3600920245398773,0.0032244646973708774,0.34410453987730055,1.0,3.0,3.0,5.0,15.0,1.820487846704833,4.232,6286776.480415401,2507.3445077243377,-0.31264397353656825,696.7652129999999,1.3126439735365683,5,"add(ARG183, mul(ARG473, ARG243))"
4,1.9038623760000064,2.053370726394903,2.5459554760819536,2.7756454398996837,2.832934706329219,51075.09653620682,3377.075143817191,297.84389869274156,1.6924198061495042,2.1850045558365547,2.413620900022383,2.4740120900738183,51074.73558528657,3377.0750494424333,297.48408151482744,0.3364723926380368,0.36095092024539877,0.36095092024539877,0.36095092024539877,0.36438650306748466,0.004451831349417555,0.35981717791411044,1.0,3.0,3.0,5.0,13.0,2.035037100398909,4.432,6286776.480415401,2507.3445077243377,-0.31264397353656825,696.7652129999999,1.3126439735365683,5,"add(ARG183, mul(ARG473, ARG243))"
5,1.935431814999987,1.9880883027043845,2.4575294566300117,2.7385250910179297,2.8304188957800562,491.24195812978365,46.79642263501944,9.796673412778121,1.630787689207452,2.1002288431330793,2.382294904946833,2.473516019775868,490.8846575162867,46.79631163140041,9.440355375968306,0.3392638036809816,0.35730061349693243,0.35730061349693243,0.35730061349693243,0.3590184049079754,0.003589450830696331,0.3563180368098159,1.0,3.0,5.0,6.5,13.0,2.1609035147363707,4.864,5518499.209708387,2349.148613797856,-0.1522319511686201,681.6597292307694,1.1522319511686199,7,"div(add(ARG225, ARG248), div(ARG113, ARG481))"
6,1.9363533799999857,1.9745606953424213,2.425295670310609,2.728723447484028,2.8140616193936085,1516459.6270605724,95548.65312871351,6287.6726125703535,1.630787689207452,2.08152266417564,2.384950441349059,2.4701904633053413,1516459.2832875662,95548.65316104713,6287.328264685818,0.33475460122699385,0.34377300613496925,0.34377300613496925,0.34377300613496925,0.35966257668711654,0.0026306185500344775,0.34434788453547766,1.0,3.0,5.0,5.0,15.0,2.1546087836291528,4.792828685258964,5518499.209708387,2349.148613797856,-0.1522319511686201,681.6597292307694,1.1522319511686199,7,"div(add(ARG225, ARG248), div(ARG113, ARG481))"
7,1.926640801000019,1.8917921710860992,2.057763299018244,2.6877743744696554,2.8191585152024476,1414863.3271247589,89453.30836654064,6540.19317365486,1.5413627232333384,1.7073338511654834,2.337344926616894,2.4693974499151627,1414862.9775542067,89453.30842464673,6539.842692673265,0.3409815950920246,0.3504294478527607,0.3504294478527607,0.3504294478527607,0.356441717791411,0.0010673831134266627,0.350480981595092,1.0,3.0,5.0,7.0,15.0,2.370539179174223,5.112,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
8,1.9421622560000174,1.9008105759940745,2.0633132172511286,2.524487571043608,2.7744929041732975,90.59210411342137,9.23701761380412,3.9362677108848483,1.5413627232333384,1.7038653644903925,2.165039718282872,2.4150450514125614,90.23265626066063,9.236976722067023,3.57736393946745,0.34055214723926375,0.3594478527607362,0.3594478527607362,0.3594478527607362,0.3615950920245399,0.0027909326654638796,0.3589037714173979,1.0,3.0,5.0,7.0,15.0,2.4790738612250696,5.231075697211155,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
9,1.9403911329999914,1.8915774471597189,2.0463672334390206,2.2634557467767813,2.7366432078900385,28543.36933786447,2062.715609355428,209.42326791486704,1.5413627232333384,1.6961525095126404,1.9132410228504013,2.386428483963658,28543.019123140544,2062.715605675477,209.0730652154805,0.34076687116564414,0.35021472392638037,0.35021472392638037,0.35021472392638037,0.3532208588957055,0.0007013576356091173,0.35020269938650306,1.0,3.0,5.0,7.0,15.0,2.758596744723665,5.512,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
10,1.9592803710000055,1.8939394103499028,2.0450209694712522,2.1416067133578016,2.6993258401755913,2259.7153298989947,149.97092352292566,16.473520780950505,1.5413627232333384,1.6924442823546877,1.7890300262412375,2.3487617449606417,2259.362753211878,149.97094093907612,16.1210935416867,0.34570552147239264,0.35257668711656437,0.35257668711656437,0.35257668711656437,0.35558282208588954,0.0009689637906837808,0.3524272392638037,1.0,3.0,5.0,7.0,17.0,3.012337298510909,5.768,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
11,1.9932319899999982,1.905105054521682,2.0464920800422313,2.072224931255522,2.576867686439684,47503.024899395874,3009.468474411365,214.61394548165208,1.5413627232333384,1.6827497487538878,1.7084825999671782,2.21312535515134,47502.661157064584,3009.4684480730084,214.25057762889128,0.33539877300613485,0.36374233128834355,0.36374233128834355,0.36374233128834355,0.36674846625766877,0.0032420217298291107,0.36336785276073624,1.0,3.0,7.0,9.0,23.0,3.6433742602153845,6.768,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
12,2.000751937999979,1.8937246864235224,2.0367505352214152,2.090815407629216,2.705324916285905,1448.8486502419582,105.41683839121231,16.133919269166483,1.5413627232333384,1.684388572031231,1.7384534444390316,2.352962953095721,1448.4962882787681,105.41683034809896,15.78162601763274,0.34377300613496925,0.35236196319018404,0.35236196319018404,0.35236196319018404,0.3566564417177914,0.0008544177748036473,0.35229325153374236,1.0,3.0,7.0,9.0,23.0,3.7302997198616628,6.808,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
13,2.1435822869999868,1.8877124164848722,2.0212044423229494,2.055044829059461,2.5559617049959775,7492.91357677611,524.9676015843563,54.58218468716617,1.5413627232333384,1.6748547490714156,1.7086951358079272,2.2096120117444435,7492.567227082858,524.9676233520574,54.235603092074136,0.34634969325153375,0.34634969325153375,0.34634969325153375,0.34634969325153375,0.3562269938650307,0.0011932469601060455,0.34658159509202446,3.0,5.0,7.0,9.0,23.0,3.4669548598157434,7.168,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
14,2.0215173210000046,1.8842768336627862,2.018689364275585,2.051624559641416,2.711613829037597,20681.092105724747,1492.4413438324425,161.85821385199395,1.5413627232333384,1.6757752538461372,1.7087104492119685,2.3686997186081493,20680.74919161432,1492.4413664829983,161.51508673542952,0.33861963190184047,0.3429141104294478,0.3429141104294478,0.3429141104294478,0.36095092024539877,0.0020788995256163186,0.3431271165644172,3.0,5.0,7.0,9.0,23.0,3.829619302228356,7.496,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
15,2.0121613569999965,1.8797676312087985,2.006022548089719,2.047128562838055,2.7232610495628604,20684.27277657237,2204.32818224204,367.71725162795076,1.5413627232333384,1.6676176401142593,1.708723654862595,2.3848561415874,20683.934371664393,2204.3282269949436,367.3785763902512,0.3384049079754601,0.3384049079754601,0.3384049079754601,0.3384049079754601,0.3607361963190183,0.0018111817072272965,0.33867523769950864,3.0,5.0,7.0,9.0,23.0,4.039109766744915,7.717131474103586,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
16,2.0200811820000126,1.8913627232333385,1.998472990654098,2.0575632790328635,2.6633484651387116,27189.918077936465,1915.0861454887824,193.0437652294973,1.5413627232333384,1.648472990654098,1.7075632790328634,2.313348465138711,27189.568077936467,1915.0861385110748,192.69383565894512,0.34184049079754597,0.35,0.35,0.35,0.35214723926380365,0.0006872647079563767,0.34992957055214724,3.0,5.0,7.0,11.0,25.0,4.237742795404176,8.256,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
17,2.0616415469999936,1.8883565882640134,1.9915280370241222,2.053230237621134,2.6644901318456693,34694344.99667404,2189833.678550003,139464.53313196075,1.5413627232333384,1.6445341719934476,1.7062363725904592,2.317496266814994,34694344.64109122,2189833.678010111,139464.186069384,0.3452760736196319,0.34699386503067486,0.34699386503067486,0.34699386503067486,0.35558282208588954,0.0007564136048791505,0.3470625766871167,3.0,5.0,7.0,11.0,27.0,4.319881479855669,8.568,5584361.985397337,2363.1254696687897,-0.16598373252394816,840.477386388889,1.1659837325239484,7,"div(ARG473, div(div(ARG276, ARG481), ARG70))"
18,2.416048496000002,1.8822500465197705,1.982905402595429,2.0475940599883478,2.521580702718873,7137.911246889443,470.33712811928643,48.81683899085584,1.5348267336363348,1.6354820897119933,1.7001707471049121,2.1741573898354374,7137.563823576559,470.3371283940673,48.46941225607716,0.34398773006134964,0.3474233128834356,0.3474233128834356,0.3474233128834356,0.3568711656441717,0.000674937934458574,0.3474267347786767,1.0,5.0,7.0,11.0,25.0,4.227675496924981,8.705179282868526,5477258.5454220725,2340.354363215552,-0.1436211297709269,915.678815,1.1436211297709264,11,"add(sub(ARG183, ARG191), mul(ARG481, add(add(ARG473, ARG473), ARG473)))"
19,2.324359031,1.8835383900780527,1.9845294592904872,2.0552922713124246,2.4480334646257873,99387.96180760144,6540.8531320810935,608.9716175925764,1.5348267336363348,1.6358178028487695,1.7065806148707066,2.0993218081840697,99387.61309594501,6540.853132237536,608.6229042183434,0.3444171779141104,0.34871165644171775,0.34871165644171775,0.34871165644171775,0.35214723926380365,0.0004421402887409399,0.34871337423312876,1.0,7.0,9.0,11.0,25.0,4.106774890348873,8.88,5477258.5454220725,2340.354363215552,-0.1436211297709269,915.678815,1.1436211297709264,11,"add(sub(ARG183, ARG191), mul(ARG481, add(add(ARG473, ARG473), ARG473)))"
20,2.062126237000001,1.8770966722866416,1.9469227426340792,2.0487540247220455,2.427283486350532,51919.07511879024,4966.290971602807,580.8756219205465,1.5348267336363348,1.6046528039837724,1.7064840860717392,2.085013547700225,51918.73284885159,4966.290979135301,580.5332867058225,0.3409815950920246,0.3422699386503067,0.3422699386503067,0.3422699386503067,0.36202453987730054,0.001254171261466384,0.3423352147239263,3.0,7.0,9.0,12.5,25.0,4.569680951663912,9.504,5477258.5454220725,2340.354363215552,-0.1436211297709269,915.678815,1.1436211297709264,11,"add(sub(ARG183, ARG191), mul(ARG481, add(add(ARG473, ARG473), ARG473)))"
21,2.0994006699999943,1.8785997397713041,1.9473222941456259,2.0523276927457736,2.6590310586436767,1388.158095082711,100.67492482951221,22.500159801053965,1.5348267336363348,1.6035492880106563,1.7085546866108043,2.3152580525087076,1387.814322076576,100.67494347544512,22.156313224171317,0.3394785276073619,0.34377300613496925,0.34377300613496925,0.34377300613496925,0.3566564417177914,0.0011082662386753738,0.34384657688265335,3.0,7.0,9.0,13.0,29.0,4.554745047658263,9.876494023904382,5477258.5454220725,2340.354363215552,-0.1436211297709269,915.678815,1.1436211297709264,11,"add(sub(ARG183, ARG191), mul(ARG481, add(add(ARG473, ARG473), ARG473)))"
