generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.7725181370005885,6842662.458962595,9281257.514910806,9330957.322889145,9360662.57671983,19014667717592.312,1891856345830.8691,191007451337.8566,3.0,3.0,3.0,7.0,7.0,1.7539669324134934,4.06,6582491.810154062,2565.636726069001,-0.3743876901571699,506.48337505114773,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG68))"
2,2.762200199998915,6844060.11868296,9080197.04252612,9315958.735895893,9345540.987515928,499478108.0431515,54760115.53369413,17628411.286659226,3.0,3.0,3.0,5.0,9.0,1.8411952639521967,4.3,6582491.810154062,2565.636726069001,-0.3743876901571699,506.48337505114773,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG68))"
3,2.7692237849987578,6242644.337217944,7767082.9508858435,9130358.314045995,9319858.501650598,13712441917.34365,1363512247.7777977,145669346.32801652,1.0,3.0,5.0,7.0,13.0,2.046948949045872,4.7,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
4,2.7825517490018683,6259726.516944045,7795883.6165922545,8908648.866223501,9304535.070246754,1637729618439.247,163113901923.66748,17569813089.31023,1.0,3.0,5.0,7.0,15.0,2.384197978356663,5.34,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
5,2.7998912799994287,6222757.620521885,7258438.174304891,8314329.161595803,9311693.820157561,3030335184300.788,300013368295.1042,30943649227.80491,1.0,3.0,5.0,7.0,15.0,2.6726071792163153,5.811881188118812,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
6,2.8085960509997676,6234485.684214432,7688213.428478988,8606944.248161195,9328112.015060205,197493396207412.25,19552744604527.688,1974466516397.8633,1.0,3.0,5.0,7.0,13.0,2.6939427820518604,6.00990099009901,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
7,2.810625884001638,6225817.115398202,7286870.241337493,8282585.857982792,9306710.830006018,341752639937.04694,34599088804.918076,4532385474.757857,3.0,5.0,7.0,7.0,15.0,2.7512906062428226,6.48,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
8,2.7850415099965176,6220208.041458288,6987526.110752348,7818980.357169096,9237898.038091667,2.8928773665889766e+17,2.8783762376777236e+16,2892917094937339.5,3.0,5.0,7.0,9.0,17.0,2.9117692216245437,6.96,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
9,2.8297245840003598,6219798.285956123,6887506.38986533,7838854.787429278,9314575.863319589,5140929028385.929,508976195536.7544,56662825851.905045,3.0,5.0,7.0,11.0,17.0,3.3902470588566653,7.653465346534653,6033195.23369322,2456.256345272867,-0.259697619176954,657.6986832350975,7,"multiply(division(ARG0, ARG208), add(ARG50, ARG208))"
10,2.7961970520009345,6181983.522166711,6320027.077298886,7426379.313384054,8207032.5225845855,1.753188630237913e+18,1.7444004416398218e+17,1.7532105658664824e+16,3.0,5.0,9.0,11.0,19.0,3.6670969444507464,8.18,5927950.639204342,2434.73831021002,-0.23772313302598524,750.039188,7,"multiply(ARG582, add(ARG480, add(ARG0, ARG208)))"
