generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,15.677890043487423,1720.370561965848,5458.983162488802,134277.79927467456,1315001.45612223,113992433932.94795,14767081859.690321,2774508196.9962506,1148.8212080443845,3641.704124214894,89402.87410789897,876592.6192181235,76025886505.51817,9845313139.784056,1849550204.999483,0.4965603328710125,0.4986962552011096,0.4999791955617198,0.5013661581137309,0.5042579750346741,0.001865402759493426,0.5000429958391124,3.0,3.0,3.0,7.0,7.0,1.7485994395515512,4.32,1048.372060662427,32.37857409866017,-2.727610735213834,27.042099999999998,3,"add(-0.0121, ARG4)"
2,15.488095790380612,1309.4362535097584,2320.6679050987805,13079.297698010363,826351.5615477399,17895895228.127373,1830786660.3923724,229203469.21663433,873.5148072099036,1547.826911237541,8715.274241562814,550871.014376515,11942743853.646645,1221709296.349398,152925557.776562,0.4955062413314841,0.49897018030513174,0.5000762829403607,0.5014147018030513,0.504244105409154,0.0017876879818868366,0.5000653259361997,3.0,3.0,3.0,5.0,9.0,1.561537703675451,4.04,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
3,15.61075071671803,1309.3514462469225,2256.890600899776,2370.3499017432996,79714.88391584351,855069904448.5403,84654298553.73862,8553656414.270322,873.5148072099036,1506.7113495145636,1577.8271423315357,53086.316390485634,570759062266.72,56506736255.80821,5709512825.185823,0.4954230235783634,0.49866851595006934,0.4996948682385576,0.5010957004160888,0.5060194174757282,0.001915140798250087,0.4998033534282694,1.0,3.0,3.0,5.0,13.0,1.7490877367899866,4.00990099009901,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
4,15.528129214886576,1307.509917111057,1993.8177615530262,2293.057501115435,12702.816748998299,8760072421.48286,876211246.4405736,106853326.50837825,873.5148072099036,1332.340963594324,1529.383784115214,8481.641439881994,5854990281.15129,585594340.5568435,71373642.53800613,0.4958391123439667,0.49891816920943133,0.5000277392510403,0.5014701803051318,0.5043550624133148,0.0019660950444584505,0.5001299075816041,1.0,3.0,3.0,5.0,13.0,1.831442317587622,3.8514851485148514,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
5,15.612352782307426,1151.9318047850984,1819.247775083466,2314.060397233597,2374.517488042533,33266942735.881187,3293747397.77157,329468915.62857306,769.855149791956,1213.0225239613985,1543.7917967368874,1577.9916774098087,22189862073.576523,2197009841.9966826,219763758.4925411,0.4960887656033287,0.49872399445214977,0.49991678224687935,0.501373092926491,0.5049514563106796,0.001973622308791051,0.5001949986954313,1.0,3.0,3.0,5.0,13.0,1.594766462708981,3.6534653465346536,706.7003766990292,26.583836756552454,-1.5127566916447996,16.85,5,"division(ARG4, division(ARG4, ARG7))"
6,15.398022364024655,1154.2168117484198,1724.6897474415568,2132.695823969547,2324.8420610472567,93687181.91003609,9320642.848328073,951784.4662423144,769.855149791956,1148.8212080443845,1422.3131120746775,1548.3735303778426,62463896.94575182,6214336.822420475,634577.1976789811,0.494368932038835,0.4987135922330097,0.5001941747572816,0.5013800277392509,0.5048682385575589,0.0020683460508740185,0.5001219140083218,1.0,3.0,3.0,3.0,13.0,1.6822603841260722,3.5,706.7003766990292,26.583836756552454,-1.5127566916447996,16.85,5,"division(ARG4, division(ARG4, ARG7))"
7,15.563113101728959,1154.3876533905373,1654.8134879575923,2172.585877871242,2358.7417500487027,21546639.659780107,3312729.1998766633,615384.4766877653,769.855149791956,1106.3905681779543,1441.7384586560072,1574.7826372179927,14356461.689956065,2207825.4136797157,410182.41346314887,0.49481276005547853,0.4989597780859917,0.500124826629681,0.5011511789181692,0.5069209431345354,0.0021373304554975934,0.5001006577772895,1.0,3.0,3.0,5.0,9.0,1.7964227215907687,3.613861386138614,706.7003766990292,26.583836756552454,-1.5127566916447996,16.85,5,"division(ARG4, division(ARG4, ARG7))"
8,15.649912667635363,1154.3129101721108,1418.6318608911706,2145.2030833901263,2335.083741672618,2178340.1720720856,339722.3410391539,73288.78523298918,769.855149791956,945.5622265489535,1430.4925160458745,1553.562219937213,1451971.6962012902,226576.5822356617,48875.450576901894,0.49572815533980585,0.4992649098474341,0.5002912621359223,0.50124826629681,0.5048404993065188,0.0017658318280655285,0.5002493786133121,1.0,3.0,3.0,5.0,11.0,1.7244784995704745,3.594059405940594,706.7003766990292,26.583836756552454,-1.5127566916447996,16.85,5,"division(ARG4, division(ARG4, ARG7))"
9,15.60826010099845,1154.2915549668462,1357.9116722779133,2021.5870140884476,2324.6510624003004,2222598.192451956,255033.62995226568,43346.998448196515,769.855149791956,905.0066699750195,1348.67242552119,1549.2520698002293,1482787.8348503886,169998.854646523,28883.357721883556,0.49575589459084607,0.49920943134535367,0.5000693481276005,0.5012898751733703,0.50499306518724,0.0017658234982955293,0.5001812663929361,1.0,3.0,3.0,5.0,13.0,2.135310980864724,3.9306930693069306,706.7003766990292,26.583836756552454,-1.5127566916447996,16.85,5,"division(ARG4, division(ARG4, ARG7))"
10,15.538541360408999,1153.5548003852145,1311.2172060293126,1723.8691608643821,2261.906006224096,2142784736.1525002,212153733.48393574,21248559.52976516,769.855149791956,873.5148072099036,1148.8212080443845,1506.7113495145636,1428628835.0187278,141446283.146698,14166777.577168409,0.4957142857142857,0.4986407766990291,0.49986130374479887,0.5010818307905687,0.5042024965325936,0.0017720344689568003,0.49992103926065284,1.0,3.0,3.0,5.0,7.0,1.6904907699337064,3.792079207920792,706.7003766990292,26.583836756552454,-1.5127566916447996,16.85,5,"division(ARG4, division(ARG4, ARG7))"
