generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,15.421933407000324,1309.1454857514639,3707.152393085275,69551.84921721643,1581571.8184175491,232830529818036.0,27659102712751.34,4089630500156.1675,3.0,3.0,3.0,7.0,7.0,1.7554486605993351,4.28,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
2,15.345811549001155,1310.1025962891836,2341.890561012945,12042.449966503678,810274.2543936975,567654216827.8834,58189952854.49393,7845299244.893391,3.0,3.0,3.0,7.0,9.0,1.7453939383417143,4.44,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
3,15.336829851999937,1311.8229721924263,2257.6560933887167,2367.8092040143138,13590.987970419494,1755041411215.4453,250480226801.25568,43144934622.881584,3.0,3.0,5.0,7.0,13.0,2.0217813927326564,4.82,843.8057975776079,29.048335538849862,-2.000251215678635,17.08,3,"division(ARG0, ARG4)"
4,15.298145486998692,874.3933491199235,2154.2959908041535,2349.444248195372,5979.041897202259,129245728866.06168,12859308699.70277,1297591525.594469,1.0,3.0,5.0,7.0,9.0,1.9574473172987314,4.78,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
5,15.28832703900116,875.996359065256,2065.715606942072,2319.571092837261,2371.3856315419594,6637406705.637512,660409025.4204867,66420418.92863084,3.0,3.0,5.0,7.0,11.0,2.2180171324856803,5.02,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
6,15.465260318000219,874.6524214343208,1713.2906331911572,2260.422282148985,2453.733856622403,19184633974.82399,1899364241.9559848,191340330.69506174,3.0,3.0,5.0,7.0,15.0,2.7074456114657575,5.594059405940594,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
7,15.548452437000378,876.7088079298483,1646.922184033113,2274.92990688175,13263.619424617122,658540362192513.0,65198867826334.91,6597744253522.099,3.0,3.0,5.0,7.0,13.0,2.3265430721147746,5.574257425742574,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
8,15.344581752999147,875.6887106919094,1710.0850800295955,2326.2074072817277,14990.206750791316,17728711773.541622,1763871262.8388271,178668166.8272777,3.0,3.0,5.0,7.0,15.0,2.7141112725899794,5.56,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
9,15.589755777000391,875.3324862596132,1686.4923984184345,2294.440075690338,26912.77104677035,10835743177.19852,1251753096.698599,174462433.63092574,3.0,3.0,5.0,7.0,21.0,2.985702623317797,5.594059405940594,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
10,15.32729345199914,876.2149513305287,1422.514772811315,2312.2583593114477,9537.999784380621,4443852.048833352,687972.6286020646,161873.46080545458,1.0,3.0,5.0,7.0,15.0,2.2267465055546847,4.96,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
11,15.556155385000238,877.2431445782925,1389.2252843811316,2206.74187392219,8136.736024922029,292129949752020.6,28922243937659.465,2910251348000.183,1.0,3.0,5.0,7.0,11.0,2.01182661499228,5.178217821782178,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
12,15.407805975999509,875.3972543382126,1294.4439009955581,1746.4561363630653,9459.723971571311,240824556.70611608,24017664.41699172,2780308.8339696033,1.0,3.0,5.0,7.0,9.0,1.7663521732655694,5.0,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
13,15.57589673199982,876.6116558119493,1286.8077064054767,1726.0042793370308,2354.958177047405,20521234.12328172,2057722.108781767,278435.26240190346,1.0,5.0,5.0,7.0,11.0,2.0982625233979575,5.712871287128713,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
14,15.41197663999992,875.8749189178823,1279.848430503433,1713.1130474325741,10648.801696667131,71175673179.72339,7081714843.712819,724978490.2930452,3.0,5.0,5.0,7.0,13.0,2.177245966812202,5.86,634.2965226383992,25.185244144903564,-1.2553162334388412,18.786294841669456,7,"multiply(subtract(ARG3, -0.0935), division(ARG3, ARG6))"
