generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,9.979863882693053,1.3968582120069248,4.911003116979899,28.58584603610514,190.7222788390945,3.566809014171681e+16,2563921509474328.5,220996954138276.53,1.1459621546592544,4.659336450313233,28.33494997875747,190.47138278174688,3.566809014171681e+16,2563921509474328.5,220996954138276.28,0.2474551971326165,0.2508960573476703,0.2508960573476703,0.2508960573476703,0.2527956989247312,0.0007487663659463377,0.2506616487455197,3.0,3.0,3.0,3.0,7.0,1.6375591592366976,3.88,0.008249838590237736,0.09082862208708077,0.39361148929574663,0.03585249400589394,0.6063885107042535,3,"add(ARG9, ARG49)"
2,10.02155660298149,1.3982919037631971,3.3364723864331456,6.752537340145281,42.91323357183643,16753422269.843102,1057458088.2333944,67015093.76113623,1.1459621546592544,3.0841426373292027,6.502017626883632,42.66090382273249,16753422269.590773,1057458088.2333626,67015093.50931029,0.24695340501792112,0.2523297491039427,0.2523297491039427,0.2523297491039427,0.2532616487455197,0.0013656755277521703,0.2518259498207886,1.0,3.0,3.0,3.0,9.0,1.4806701185611872,3.704,0.008249838590237736,0.09082862208708077,0.39361148929574663,0.03585249400589394,0.6063885107042535,3,"add(ARG9, ARG49)"
3,10.263211925590667,1.2416109626474987,2.7847502126992607,3.8326759190016904,12.190304488176697,25295306.32032931,1593431.5015753075,100950.0648147992,0.9934389196367461,2.536578169688508,3.584503875990938,11.942132445165942,25295306.072157264,1593431.5015958261,100949.81631874756,0.24727598566308245,0.24817204301075269,0.24817204301075269,0.24817204301075269,0.25293906810035843,0.0010022154994022213,0.24849605163575086,1.0,3.0,3.0,5.0,13.0,1.8665838241176258,3.956175298804781,0.007985059992270886,0.08935916288926887,0.4130735306352551,0.032585591901412386,0.5869264693647452,3,"mul(ARG95, ARG49)"
4,10.288596810040644,1.24272207375861,2.4129020456445627,3.4114833598029985,4.413393597395427,258975.5951957404,16345.729273962888,1044.8982717010038,0.9934389196367461,2.163618891522699,3.1622002056811347,4.163429439689334,258975.3459125863,16345.729280798923,1044.6488795863083,0.24892473118279568,0.2492831541218638,0.2492831541218638,0.2492831541218638,0.2521505376344086,0.00046351500597457105,0.24939211469534053,1.0,3.0,3.0,5.0,15.0,2.236983683445188,4.352,0.007985059992270886,0.08935916288926887,0.4130735306352551,0.032585591901412386,0.5869264693647452,3,"mul(ARG95, ARG49)"
5,10.31037085462799,1.2434209984897928,2.1713220588850013,2.7302890662245893,3.457884069754237,1189.2141414943892,74.96957915242322,8.414290969882476,0.9934389196367461,1.9213399800319548,2.4799127221385677,3.20790199090119,1188.9641594155362,74.96958422056048,8.164262009308999,0.2482974910394265,0.24998207885304663,0.24998207885304663,0.24998207885304663,0.25277777777777777,0.0002993059807147097,0.25002896057347673,1.0,3.0,3.0,5.0,13.0,1.9830320219300546,4.328,0.007985059992270886,0.08935916288926887,0.4130735306352551,0.032585591901412386,0.5869264693647452,3,"mul(ARG95, ARG49)"
6,10.383656644904477,1.240374403507714,1.8742963253444345,2.4678570710801524,3.326009623383328,59.03960242251033,7.0163976905225764,4.034820817373023,0.9934389196367461,1.6273608414734668,2.2209215872091845,3.07907413951236,58.79266693863936,7.016021170432232,3.787664425021283,0.24693548387096775,0.24693548387096775,0.24693548387096775,0.24693548387096775,0.253494623655914,0.001042271947678442,0.24715639235174006,1.0,3.0,3.0,5.0,13.0,2.0272582556993144,4.330677290836653,0.007985059992270886,0.08935916288926887,0.4130735306352551,0.032585591901412386,0.5869264693647452,3,"mul(ARG95, ARG49)"
7,10.369563070446247,1.2159022268213897,1.8045090525689669,2.3419211059748775,2.951948828940775,4166090.433413067,262957.76356391335,16776.533770852697,0.9664219400830385,1.5550287658306157,2.092440819236526,2.702468542202423,4166090.1843270455,262957.7635891642,16776.284286408256,0.2475448028673835,0.24948028673835126,0.24948028673835126,0.24948028673835126,0.2504480286738351,0.00018454620403066848,0.24948444444444445,3.0,3.0,3.0,5.0,13.0,1.9134722365375465,4.432,0.007819538057500922,0.08842815195117967,0.42523990194254546,0.035140162633906596,0.5747600980574553,3,"mul(ARG49, ARG71)"
8,10.422603453394004,1.214719431122465,1.6218749228715987,2.219184208667779,2.986095187774631,32.84076839047852,3.6802922125284074,3.08463621032773,0.9664219400830385,1.3735774318321723,1.9708867176283522,2.737797696735205,32.5924708994391,3.68024388055488,2.8362997354387556,0.247078853046595,0.2482974910394265,0.2482974910394265,0.2482974910394265,0.25313620071684584,0.0004122814954645684,0.2483364748889745,1.0,3.0,3.0,5.0,19.0,2.1871602823009098,4.51394422310757,0.007819538057500922,0.08842815195117967,0.42523990194254546,0.035140162633906596,0.5747600980574553,3,"mul(ARG49, ARG71)"
9,10.564404979868186,1.1855322661845025,1.5730966447813723,2.1733612625791734,2.974798681737795,3663026.2951842723,248866.50267300295,20555.411604805275,0.9365179292669397,1.3240823078638093,1.9243469256616108,2.7257843448202324,3663026.0461699353,248866.50266325948,20555.162563051144,0.2489068100358423,0.24901433691756275,0.24901433691756275,0.24901433691756275,0.2511290322580645,0.0002105213289179716,0.24904175413043167,1.0,3.0,3.0,5.0,19.0,2.578818942458337,4.792828685258964,0.007473542022220801,0.08644965021456594,0.4506716747279379,0.029693419851800816,0.5493283252720627,5,"mul(ARG49, add(ARG103, ARG40))"
10,10.556567120723003,1.1859265314174774,1.582205596633254,2.0155434702306416,2.7761619537767057,15992.998948087392,1007.2631104296469,66.927261673217,0.9365179292669397,1.3327969944827165,1.7661348680801041,2.526753351626168,15992.749539485241,1007.2631098792986,66.6778616389455,0.24747311827956991,0.24940860215053762,0.24940860215053762,0.24940860215053762,0.24980286738351254,0.000128010726614849,0.24940003427151616,3.0,3.0,5.0,7.0,19.0,2.716231697826166,5.0239043824701195,0.007473542022220801,0.08644965021456594,0.4506716747279379,0.029693419851800816,0.5493283252720627,5,"mul(ARG49, add(ARG103, ARG40))"
11,10.585941090970437,1.1836684669013482,1.6076135207173983,1.9844166587432597,2.694264091186324,49264.17445548607,3103.0916741541746,200.47810703723408,0.9365179292669397,1.3604629830829897,1.7372661211088511,2.4471135535519153,49263.92730494843,3103.091678951869,200.23088053107233,0.24621863799283156,0.24715053763440858,0.24715053763440858,0.24715053763440858,0.25277777777777777,0.0005423518177979676,0.24722650616173297,1.0,3.0,5.0,6.0,21.0,3.424997438053843,5.2151394422310755,0.007473542022220801,0.08644965021456594,0.4506716747279379,0.029693419851800816,0.5493283252720627,5,"mul(ARG49, add(ARG103, ARG40))"
12,10.59827094077923,1.1842061013099503,1.6081011792968045,2.1636364725018913,2.785032387904896,225.742310805943,15.383640134396368,4.447124695678544,0.9365179292669397,1.3604130072537937,1.9159483004588809,2.5373442158618853,225.49455094931216,15.38362039378744,4.199344623993956,0.24689964157706096,0.24768817204301075,0.24768817204301075,0.24768817204301075,0.2544623655913979,0.0007106017513256207,0.24778007168458777,3.0,3.0,5.0,7.0,19.0,3.426027437134735,5.344,0.007473542022220801,0.08644965021456594,0.4506716747279379,0.029693419851800816,0.5493283252720627,5,"mul(ARG49, add(ARG103, ARG40))"
13,10.961279740618465,1.1888835206647892,1.547620678243364,2.0185004594779534,2.669409925191885,2781826.455620194,175244.8498402764,11244.084380460072,0.9365179292669397,1.2954701406089555,1.7661348680801041,2.4170264126470817,2781826.2032546024,175244.84983452715,11243.832104545807,0.2478494623655914,0.2523655913978495,0.2523655913978495,0.2523655913978495,0.2528673835125448,0.0004907816919298859,0.25227591426409063,1.0,3.0,5.0,7.0,21.0,4.546206044274027,6.434262948207171,0.007473542022220801,0.08644965021456594,0.4506716747279379,0.029693419851800816,0.5493283252720627,5,"mul(ARG49, add(ARG103, ARG40))"
