generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.7637459119978303,8458663.998891283,9284730.033927586,9331514.658816272,9359687.541060928,95309141486.82777,12118472287.776352,1745469192.1457899,3.0,3.0,3.0,3.0,7.0,1.6833300330000651,3.92,7720717.783416003,2778.6179628398004,-0.6120429446392506,739.7529999999999,3,"add(ARG275, ARG532)"
2,2.7612652589996287,8100418.553990245,9053440.1283976,9284223.268979717,9333335.793100398,419741211.1536336,40849290.96596989,13309579.615806628,3.0,3.0,3.0,5.0,9.0,1.798999722067794,4.06,7542998.124336176,2746.451915533235,-0.5749360679756961,690.260662,9,"add(ARG275, add(multiply(ARG566, ARG78), add(ARG218, ARG492)))"
3,2.7795738829991024,6554431.948086314,8773834.87437974,9210118.240860622,9321014.765274968,15281831.401621446,800732.1948057462,9063491.94023942,3.0,3.0,3.0,5.0,9.0,1.8794155275571756,4.0495049504950495,5566967.337486209,2359.4421665906984,-0.16235182675738202,1599.6213340000004,3,"multiply(ARG493, ARG177)"
4,2.7992722540002433,6590514.848585207,8470408.305325547,8845607.2653704,9288655.20930479,10398032.759100415,573726.953296961,8824854.94099101,3.0,3.0,3.0,5.0,11.0,2.037969161230671,4.306930693069307,5566967.337486209,2359.4421665906984,-0.16235182675738202,1599.6213340000004,3,"multiply(ARG493, ARG177)"
5,2.8181996189996426,6105578.065912722,8161130.038853468,8748690.847991673,9147494.951088414,35749212291.01817,3546062376.64934,389369038.99944645,3.0,3.0,3.0,7.0,15.0,2.718286133211441,5.237623762376238,5846191.807748733,2417.8899494701436,-0.2206523436114225,850.3076800000001,9,"add(ARG494, add(multiply(ARG258, ARG0), subtract(ARG177, ARG472)))"
6,2.83332915900246,6124833.042611415,7801764.623517951,8353896.70208239,9192128.34369301,35704637469.230804,5970665146.694448,1068831649.978661,3.0,3.0,5.0,9.0,17.0,3.3834161946994135,6.089108910891089,5846191.807748733,2417.8899494701436,-0.2206523436114225,850.3076800000001,9,"add(ARG494, add(multiply(ARG258, ARG0), subtract(ARG177, ARG472)))"
7,2.834872595001798,6097325.933041854,7351317.87361132,8083687.711349826,8675475.28416108,5799082877.52614,857849180.9098707,156586019.53073415,1.0,3.0,5.0,9.0,15.0,3.1068311830545285,6.26,5846191.807748733,2417.8899494701436,-0.2206523436114225,850.3076800000001,9,"add(ARG494, add(multiply(ARG258, ARG0), subtract(ARG177, ARG472)))"
8,2.8143878480004787,6103602.72236971,7180468.527045958,8021555.701731931,9039593.052909091,89024126440.5921,9593687335.077463,1653494194.2264872,3.0,3.0,5.0,9.0,17.0,3.351119216023208,6.7,5849944.15577185,2418.6657800886524,-0.22143581301493964,848.2930800000004,9,"add(ARG492, add(multiply(ARG258, ARG0), subtract(ARG177, ARG472)))"
9,2.8540185390011175,5985538.913047761,6541625.419062755,7674818.303736962,8485511.334774708,77140877103.41452,9985116543.114115,1868465921.4202182,3.0,5.0,7.0,11.0,19.0,3.879065897864649,7.772277227722772,5777761.2558581615,2403.6974135398495,-0.20636442486247963,810.2963850000001,5,"add(ARG0, multiply(ARG177, ARG441))"
10,2.8597229609986243,5871845.891388196,6267403.8744031675,7084642.647026535,8350725.398363914,90090342949.1259,10940823923.351469,1912066975.4445431,3.0,5.0,7.0,11.0,19.0,4.0908226457077586,8.326732673267326,5512955.417340897,2347.96835952721,-0.15107443814674126,1019.1590099999999,7,"add(multiply(ARG177, ARG441), multiply(ARG177, ARG441))"
11,2.8779464879989973,5846692.131092991,6257574.440760895,7265172.127093445,8807986.052755738,1412763589972.1318,187623024339.80295,29995636851.16428,1.0,7.0,9.0,13.0,23.0,4.746530935945706,9.693069306930694,5512955.417340897,2347.96835952721,-0.15107443814674126,1019.1590099999999,7,"add(multiply(ARG177, ARG441), multiply(ARG177, ARG441))"
12,2.8779479109980457,5831599.874915868,6206881.245848499,6763332.6382416375,8279727.900620608,1958610276054.9983,196158877404.07584,25418221944.62542,3.0,7.0,9.0,11.0,27.0,4.692693304902535,9.396039603960396,5512955.417340897,2347.96835952721,-0.15107443814674126,1019.1590099999999,7,"add(multiply(ARG177, ARG441), multiply(ARG177, ARG441))"
13,2.8681038479990093,5771974.844704305,6181005.552231347,6751029.798526406,8730809.15500197,1246712546505.3271,123811308771.4888,14935411205.693548,1.0,5.0,7.0,11.0,25.0,4.530630754954701,8.524752475247524,5563477.117283099,2358.7024223676667,-0.1616230881852061,767.3859080000002,5,"add(ARG177, multiply(ARG177, ARG472))"
14,2.854040738999174,5767956.844935255,6196344.533290127,7740183.734182255,9220495.371917022,162744995552.34393,23709395131.46024,5791283824.2267475,1.0,5.0,7.0,11.0,23.0,4.060033759710288,8.346534653465346,5563477.117283099,2358.7024223676667,-0.1616230881852061,767.3859080000002,5,"add(ARG177, multiply(ARG177, ARG472))"
15,2.835906011001498,5763466.139311022,6174779.585765262,6759090.707503863,8609102.690897204,1242668769812.5405,124028741253.42932,14147578034.524485,3.0,6.5,7.0,11.0,17.0,3.2655168044277465,8.42,5563477.117283099,2358.7024223676667,-0.1616230881852061,767.3859080000002,5,"add(ARG177, multiply(ARG177, ARG472))"
16,2.8353345149989764,5798446.372594518,6193632.092915405,7180386.828968901,8696821.544613028,174762219042.84424,20155041620.717278,3780040007.1574855,3.0,6.5,7.0,11.0,17.0,3.4140298768464223,8.38,5563477.117283099,2358.7024223676667,-0.1616230881852061,767.3859080000002,5,"add(ARG177, multiply(ARG177, ARG472))"
17,2.8559339589992305,5740713.635258662,6133082.604910031,7124427.280410184,9207125.280638203,88945360914.06311,10351999648.781418,2129344676.609266,3.0,5.0,7.0,11.0,19.0,3.9502404990076236,8.66,5345846.880283276,2312.1087518287877,-0.11618310476173344,1041.385921,9,"add(subtract(ARG177, ARG472), add(ARG0, multiply(ARG177, ARG472)))"
18,2.842919635000726,5727767.79319008,6067775.837564854,6503759.625680237,8277101.428795345,89212698426.79355,11714875892.097889,1864762876.7532346,3.0,5.0,7.0,11.0,19.0,3.9037930273005,8.02,5407450.554247826,2325.3925591709944,-0.12904560935835563,876.65777,9,"add(subtract(ARG177, ARG177), add(ARG0, multiply(ARG177, ARG472)))"
19,2.8539180730003864,5685002.998713852,5994107.201073706,6636734.494795864,8793994.813251173,1245310556268.671,123981624454.96606,13924203791.887398,3.0,7.0,9.0,11.0,25.0,4.185498775534405,8.96,5449577.598475335,2334.43303576593,-0.13784150195934308,838.301845,9,"add(subtract(ARG177, ARG472), add(ARG177, multiply(ARG177, ARG472)))"
