generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.728570778000176,7501074.351128659,9284267.016600419,9326471.379171237,9355920.161615977,5929754590634886.0,590002630608909.9,59302557986102.97,3.0,3.0,3.0,4.0,7.0,1.7320508075688772,4.0,7198867.629149493,2683.0705598529257,-0.5030835340063151,713.004,3,"multiply(ARG192, ARG170)"
2,2.7243153019999227,7490044.711107394,9196670.486299638,9317782.919858135,9353896.227419822,7609306334.575041,761474675.4465336,95914366.70783125,1.0,3.0,3.0,5.0,11.0,1.945661841122449,4.12,7198867.629149493,2683.0705598529257,-0.5030835340063151,713.004,3,"multiply(ARG192, ARG170)"
3,2.725531152000258,7480546.965533527,8728946.51498834,9247473.28918079,9323534.517560862,2949048228.476001,292537531.9085592,39685215.363984436,3.0,3.0,3.0,5.0,9.0,1.752141546793523,4.3,7198867.629149493,2683.0705598529257,-0.5030835340063151,713.004,3,"multiply(ARG192, ARG170)"
4,2.726451008999902,6054713.697697398,8641016.994309409,9249006.846427906,9328407.200805323,297338047614.4447,29583068730.15681,2990829904.827046,3.0,3.0,3.0,5.0,13.0,2.2021807373601288,4.48,5704708.756295413,2388.453214173435,-0.1911114691384217,885.6818859999998,3,"multiply(ARG494, ARG248)"
5,2.757375789999969,6046460.640764964,8406335.35128988,9150311.10040387,9331411.734730605,1734670787.7296233,195522875.35740703,41940940.429560445,3.0,3.0,3.0,7.0,19.0,2.7629262378756287,4.900990099009901,5997438.248449525,2448.966771609922,-0.2522317594731476,829.161055301,7,"multiply(add(ARG494, ARG606), multiply(ARG519, ARG464))"
6,2.743184036999992,5958687.626361728,8118045.113325047,8898979.76533645,9295458.368635304,357470298191.7687,35721854910.96551,3993585805.9620867,3.0,3.0,5.0,5.5,19.0,2.869425029513753,5.08,5634088.035921099,2373.6233980817383,-0.17636625538779227,1116.5593981680001,7,"multiply(add(ARG494, ARG606), multiply(ARG304, ARG464))"
7,2.743471775999751,5952595.646209639,7867776.042021727,8740354.620259024,9283937.254744437,984650543220.8004,97966719432.28453,9898379743.109598,3.0,3.0,5.0,7.0,15.0,2.102474732309523,4.86,5634088.035921099,2373.6233980817383,-0.17636625538779227,1116.5593981680001,7,"multiply(add(ARG494, ARG606), multiply(ARG304, ARG464))"
8,2.741909272000157,5968865.099758888,7490209.99154667,8744155.569048312,9261184.547793053,14182626914.5009,2235404169.561438,468672262.5518014,3.0,3.0,5.0,7.0,17.0,2.63658870512638,5.22,5634088.035921099,2373.6233980817383,-0.17636625538779227,1116.5593981680001,7,"multiply(add(ARG494, ARG606), multiply(ARG304, ARG464))"
9,2.766851282999596,5600386.2655428685,7238247.788196204,8706762.712870874,9341922.149340441,9262180532.821985,1063034920.4143848,170243636.8987442,3.0,3.0,5.0,7.0,19.0,3.697079928808681,6.46,5382312.450610993,2319.9811315204684,-0.12379691309122731,1034.13419584,9,"multiply(add(add(ARG406, ARG1), ARG314), multiply(ARG170, ARG464))"
10,2.761618458999692,5606349.002762529,6466623.492295969,8226681.504292761,9203962.340870839,1010863496.5711352,150121324.6944347,41998145.76753996,3.0,5.0,7.0,7.0,23.0,3.410278580995987,6.7,5382312.450610993,2319.9811315204684,-0.12379691309122731,1034.13419584,9,"multiply(add(add(ARG406, ARG1), ARG314), multiply(ARG170, ARG464))"
11,2.7679615440001726,5608413.027184719,6756308.784519972,8634527.071797784,9289595.565922527,18898787614.18081,1994908304.0563653,318962142.0209686,3.0,5.0,5.0,7.0,23.0,3.841822484186379,7.02,5382312.450610993,2319.9811315204684,-0.12379691309122731,1034.13419584,9,"multiply(add(add(ARG406, ARG1), ARG314), multiply(ARG170, ARG464))"
12,2.7870255210000323,5617357.1330142105,6423814.309496508,8285500.467888154,9246355.632974055,11678166571.956581,1310420879.2131412,206092157.76090786,3.0,5.0,7.0,9.0,25.0,4.691097952505363,7.56,5382312.450610993,2319.9811315204684,-0.12379691309122731,1034.13419584,9,"multiply(add(add(ARG406, ARG1), ARG314), multiply(ARG170, ARG464))"
13,2.783653470999525,5608642.363231629,6002315.904517077,8226477.930025976,9281541.563770417,8.499837127314333e+16,8457231110469785.0,849984196903474.9,3.0,5.0,7.0,9.0,27.0,5.6229529608560656,8.32,5382312.450610993,2319.9811315204684,-0.12379691309122731,1034.13419584,9,"multiply(add(add(ARG406, ARG1), ARG314), multiply(ARG170, ARG464))"
