generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.7370142780000606,7374682.593307834,9283870.77392561,9322140.321256675,9358695.498854127,279297577211437.22,27789367152287.336,2797016244588.8003,4914043.261831318,6194410.831887959,6222452.434142847,6226032.850230951,186748318506293.66,18580962524174.33,1870176046405.0479,0.4912883435582822,0.4972085889570552,0.5001226993865031,0.5019631901840491,0.5098773006134969,0.0035449130590868697,0.49972208588957046,3.0,3.0,3.0,7.0,7.0,1.7748239349298849,4.1,7019734.505216324,2649.478157150257,-0.46568153374049404,598.262,5,"add(subtract(ARG615, ARG267), ARG110)"
2,2.74466172800021,7293136.7597714905,9083863.44190054,9308698.926926592,9343864.56290749,11198748.01310778,494413.51985059056,9156362.349533396,4864080.5721880235,6059163.858882584,6213423.116662713,6223586.638066852,7490340.279591991,329187.3552607521,6103909.024335324,0.489079754601227,0.49803680981595094,0.4998159509202454,0.5024539877300613,0.5091411042944786,0.003963296538850332,0.5000777501062991,3.0,3.0,3.0,5.0,9.0,1.7249332071590158,4.069306930693069,7015723.260897662,2648.72106136106,-0.4648440082299756,551.953,5,"add(subtract(ARG123, ARG267), ARG110)"
3,2.7238442740008395,5697558.308523774,8815382.42394906,9283429.613542605,9341108.81499928,64680118.61502564,5855317.2408813555,9810516.99070496,3780282.510234767,5877166.828315931,6188860.424651017,6225069.445854189,43023298.65027211,3892528.542477069,6537662.367218349,0.49214723926380366,0.4979294478527607,0.5004907975460122,0.5028220858895706,0.507239263803681,0.003622961710579484,0.5003404907975461,3.0,3.0,3.0,5.0,9.0,1.8610749581894868,4.42,5304146.735352703,2303.073323920171,-0.10747634636031167,1041.1572800000001,7,"add(multiply(ARG475, ARG177), division(ARG143, ARG0))"
4,2.751872300999821,5688513.4607999,7818537.424791111,9119616.348955302,9324482.900678515,6907068346.894527,892262333.0626411,149289106.932999,3780282.510234767,5209100.20146236,6108438.163565883,6219888.226004115,4599820806.274751,594723674.3118752,99498498.03773245,0.49141104294478527,0.49699386503067483,0.5002453987730061,0.5030061349693251,0.5084662576687117,0.0038717173753413012,0.5001536779444815,3.0,3.0,3.0,5.0,11.0,1.8754472067408434,4.5049504950495045,5304146.735352703,2303.073323920171,-0.10747634636031167,1041.1572800000001,7,"add(multiply(ARG475, ARG177), division(ARG143, ARG0))"
5,2.7657287840002027,5672047.199559,7370049.941242856,8644444.21671929,9302573.110923942,1552923468.2913706,211499816.96561036,38473876.49121133,3779959.3763664304,4907337.988889668,5759194.013427795,6222414.764178136,1037573886.4219275,141017402.68631157,25652037.829622705,0.4885889570552147,0.4963803680981595,0.5000613496932516,0.5025766871165644,0.5077914110429448,0.004050371665806994,0.4997041851424407,3.0,3.0,5.0,5.0,17.0,2.2740399556365296,4.762376237623762,5304146.735352703,2303.073323920171,-0.10747634636031167,1041.1572800000001,7,"add(multiply(ARG475, ARG177), division(ARG143, ARG0))"
6,2.7812932070000898,5634936.613413215,7132884.189301029,7431498.952821661,9214131.276285486,50387060679.12574,4988087003.594928,519518099.225079,3779813.4485035148,4737639.007223208,4964484.95618824,6142251.750509301,33533769764.402645,3319692453.7089257,345798035.89981985,0.4883435582822086,0.4977300613496933,0.5002453987730061,0.5022699386503068,0.5105521472392638,0.0037969265006585653,0.5000249043309241,3.0,3.0,5.0,7.0,13.0,2.151774686290079,4.9405940594059405,5415804.866002613,2327.1881887811764,-0.13078994320132398,1117.772756,7,"add(multiply(ARG475, ARG177), division(ARG143, ARG573))"
7,2.771605109999655,5635864.17499567,6918541.771409706,7342079.644709485,8601282.259982679,117727257678.89966,11858823122.855816,1405495082.8633108,3776169.012859752,4615948.216363563,4905151.988227093,5717584.961368528,78723100597.55762,7928479708.595107,939059262.770726,0.49104294478527605,0.4970552147239264,0.49987730061349694,0.502760736196319,0.5100613496932516,0.004029471461166398,0.5000133632995202,1.0,3.0,5.0,5.0,11.0,1.880875429979268,4.742574257425742,5415804.866002613,2327.1881887811764,-0.13078994320132398,1117.772756,7,"add(multiply(ARG475, ARG177), division(ARG143, ARG573))"
8,2.773420917000294,5645608.413904597,6058940.312484054,7309691.587898578,8747151.936241062,2018690803098.584,199973223882.49664,21111939996.62493,3763217.639227527,4038137.4286907665,4879991.086825186,5830480.762277309,1340530436344.289,132795579780.07764,14024130981.019676,0.49141104294478527,0.49754601226993866,0.5004294478527608,0.5028220858895706,0.5122085889570552,0.0037648072024846235,0.5004756119783758,1.0,3.0,5.0,7.0,11.0,2.1923931192767445,5.158415841584159,5415804.866002613,2327.1881887811764,-0.13078994320132398,1117.772756,7,"add(multiply(ARG475, ARG177), division(ARG143, ARG573))"
9,2.7809511069999644,5634906.243777333,6013298.580385739,7324610.176994856,9145705.553358784,51792904237.521774,5188177973.116314,674491798.5073907,3776169.012859752,4004371.0234467033,4879991.086825186,6091406.87777339,34521543204.72725,3458049988.0379286,449515002.7573486,0.49049079754601227,0.4973006134969325,0.5005521472392638,0.5025153374233129,0.5074233128834356,0.003717623769076584,0.500308570734374,1.0,5.0,7.0,7.0,13.0,2.225411342112681,5.910891089108911,5303990.5111851245,2303.0394072149797,-0.10744372762275489,1042.8896512822662,9,"add(multiply(ARG475, ARG177), division(ARG110, add(ARG0, ARG278)))"
10,2.789041691999955,5630165.768461089,5767608.556695754,7337351.015700103,8759404.492902286,91493086859.51385,9573948066.576231,1490920249.2048366,3755440.6034257784,3846488.2563782493,4889303.950156555,5847974.328663005,61339090848.93168,6416211117.700714,998141197.6649883,0.49,0.49699386503067483,0.49987730061349694,0.5021472392638037,0.5092638036809816,0.0037875797866939163,0.4996440502946,3.0,5.0,7.0,7.0,15.0,2.3277225617074584,6.5049504950495045,5204323.881351401,2281.2987268990883,-0.08663388947732553,1089.318445,9,"add(multiply(ARG475, ARG177), division(multiply(ARG475, ARG177), ARG24))"
