generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,15.770522172009805,1314.2141963803863,3184.971965674991,63550.75113699594,2262240.194604293,1548814932869418.5,190779632802588.38,27431866229013.73,3.0,3.0,3.0,7.0,7.0,1.7856091397615548,4.46,747.8412226403112,27.346685770679986,-1.6590378305084212,19.383599999999998,5,"division(ARG4, division(ARG0, ARG6))"
2,15.584827200014843,1315.6361115348786,2297.513278258909,3313.006720050087,70270.40195920909,8770060823.765545,876782951.305223,107018353.3010576,1.0,3.0,3.0,5.0,7.0,1.508774337003384,4.06,747.8412226403112,27.346685770679986,-1.6590378305084212,19.383599999999998,5,"division(ARG4, division(ARG0, ARG6))"
3,15.721001313009765,501.86027781309315,2265.270507295828,2350.4484422248956,13322.994817044066,826472334.4678391,89653715.37468095,14035353.904098801,1.0,3.0,3.0,5.0,13.0,1.7702571594952086,4.069306930693069,354.2446364083573,18.82138773864343,-0.25955866158179397,13.921039999999998,3,"multiply(ARG3, 0.2024)"
4,15.669160032994114,500.83628119779024,2231.1284123790033,2325.457465151158,10359.281385454578,6753588985.6564,679235766.0326003,82779612.93412112,1.0,3.0,5.0,5.0,9.0,1.544300563037247,4.346534653465347,354.2446364083573,18.82138773864343,-0.25955866158179397,13.921039999999998,3,"multiply(ARG3, 0.2024)"
5,15.566298571997322,501.0169864828437,2210.402838138286,2334.474063371771,15000.043423097737,53336344198.66473,7077692249.765702,1037334440.3254328,1.0,3.0,5.0,5.0,11.0,1.754992877478424,4.4,354.2446364083573,18.82138773864343,-0.25955866158179397,13.921039999999998,3,"multiply(ARG3, 0.2024)"
6,15.53767770298873,466.9020387922859,2165.1470185856747,2344.1735462796373,7364.312142549545,1786154889.292307,257559765.58275968,49333083.23397435,1.0,3.0,4.0,5.0,11.0,1.8122913673027303,4.34,327.76233228019953,18.104207584984202,-0.16539770015847655,13.088299999999947,7,"multiply(subtract(0.7525, 0.7188), add(ARG5, ARG3))"
7,15.560092669009464,459.93622779835687,2184.6304175850382,2350.873333456536,7751.110081002211,1897750219749267.2,188823707094233.16,18978056479882.586,1.0,3.0,5.0,5.0,9.0,1.571114254279427,4.46,318.18342649008935,17.83769678209856,-0.13133876879754824,13.212599999999945,9,"multiply(subtract(0.7525, 0.7188), add(ARG5, add(ARG3, ARG7)))"
8,15.500145434984006,460.44271861944105,2228.0567311373225,2358.1819273520437,33435.86860810171,67436709720.70261,10063266442.017372,2154974064.001354,3.0,3.0,5.0,5.0,11.0,1.7639727889057704,4.78,318.18342649008935,17.83769678209856,-0.13133876879754824,13.212599999999945,9,"multiply(subtract(0.7525, 0.7188), add(ARG5, add(ARG3, ARG7)))"
9,15.810342982003931,408.15782155386864,1820.879719394482,2305.7474097289396,5616.485370303758,1953923638117.4438,193472264342.43054,20846215738.332325,3.0,3.0,5.0,5.0,13.0,1.937155976458709,4.900990099009901,269.2464705459737,16.408731533728428,0.04266236035378457,11.69069999999995,9,"multiply(subtract(0.7525, 0.7188), add(ARG5, add(ARG7, ARG7)))"
10,15.745503887010273,408.5695222678048,1719.8379297182628,2295.61628513662,2398.719233553411,1954455530014.1597,193510374225.0561,19946355415.789642,1.0,3.0,5.0,7.0,13.0,2.1818152112220703,4.821782178217822,269.2464705459737,16.408731533728428,0.04266236035378457,11.69069999999995,9,"multiply(subtract(0.7525, 0.7188), add(ARG5, add(ARG7, ARG7)))"
