generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,15.576518888003193,1291.1644254760195,3471.952041935907,92631.20700348719,5659354.529101925,6559041828219212.0,652581839961317.6,66229224513103.54,3.0,3.0,3.0,7.0,7.0,1.8394564414522026,4.58,736.9103961165049,27.146093570097797,-1.6201719852386085,20.59,3,"add(ARG4, ARG4)"
2,15.643051408987958,1059.487865690869,2357.3031069849003,17014.3684942028,145211.11073009585,4.207651404941897e+18,4.165991480066513e+17,4.1659924875471576e+16,3.0,3.0,3.0,5.0,11.0,1.8081712817047955,4.326732673267327,614.2521144781828,24.784110120764527,-1.1840459718183447,15.535622489959842,7,"subtract(ARG1, add(division(ARG4, -0.249), ARG1))"
3,15.448588195984485,1061.1561959721532,2174.370024118131,2362.758567457551,31010.925198041426,4485775644.66471,446283381.8349078,46121868.69016987,3.0,3.0,3.0,5.0,11.0,1.536098955145794,4.02,614.2521144781828,24.784110120764527,-1.1840459718183447,15.535622489959842,7,"subtract(ARG1, add(division(ARG4, -0.249), ARG1))"
4,15.36825639900053,1060.9893629440248,2002.4874383855704,2324.362177919633,5933.541901471788,320692640.4918408,32000788.798968937,3510390.8142702556,3.0,3.0,3.0,5.0,11.0,1.6351146748775756,4.08,614.2521144781828,24.784110120764527,-1.1840459718183447,15.535622489959842,7,"subtract(ARG1, add(division(ARG4, -0.249), ARG1))"
5,15.603805508988444,1059.6448850114605,1852.8045056560609,2302.899390075226,5677.852069158185,1115291198409.511,110424854052.7295,11042657937.252766,3.0,3.0,3.0,5.0,11.0,1.7219754615690825,4.306930693069307,614.2521144781828,24.784110120764527,-1.1840459718183447,15.535622489959842,7,"subtract(ARG1, add(division(ARG4, -0.249), ARG1))"
6,15.443962727993494,1059.8215317471258,1803.6113508257276,2261.34177312511,2362.0451068132743,862575731183.8213,123436511679.78204,20188094288.873863,3.0,3.0,5.0,5.0,17.0,2.1918941580286218,4.66,614.2521144781828,24.784110120764527,-1.1840459718183447,15.535622489959842,7,"subtract(ARG1, add(division(ARG4, -0.249), ARG1))"
7,15.594299278018298,1062.5889972725504,1720.5868145556842,2257.3503463878387,2364.259004927292,172256123.66637686,17050466.912446212,1777923.3066467852,1.0,3.0,3.0,5.0,13.0,1.9351307213556501,4.326732673267327,614.2521144781828,24.784110120764527,-1.1840459718183447,15.535622489959842,7,"subtract(ARG1, add(division(ARG4, -0.249), ARG1))"
8,15.440715905977413,1016.8816684265034,1349.1248175037583,2165.4013215761943,2320.645168929738,1383919.6935923472,180931.79046251127,35801.50294477903,1.0,3.0,3.0,5.0,9.0,2.0493901531919194,4.4,594.2156646577178,24.376539226430765,-1.1128040070151752,19.034527855452787,9,"add(ARG4, division(add(ARG5, multiply(ARG7, ARG3)), ARG5))"
9,15.492184915987309,1016.7406033558341,1309.5544321411396,1751.0815191678232,2299.351246588374,416184937.6010388,41405454.57666286,4221172.911727818,1.0,3.0,5.0,7.0,13.0,2.4208263052106815,4.86,594.2156646577178,24.376539226430765,-1.1128040070151752,19.034527855452787,9,"add(ARG4, division(add(ARG5, multiply(ARG7, ARG3)), ARG5))"
10,15.542521466995822,1000.1476329761238,1292.1163387523911,1508.215713947137,2262.5773444755587,2238745.5341898124,223202.3838393479,29614.011228177143,1.0,3.0,5.0,7.0,13.0,2.7172780498138205,5.42,545.8855236114438,23.3641931941046,-0.9409604799331432,16.435260793611178,9,"add(ARG4, division(add(ARG5, multiply(ARG7, ARG0)), ARG5))"
