generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,2.730314578002435,6923711.395113928,9273366.456647068,9320066.138744304,9353112.035208687,76871361211375.84,7648228137518.389,789255098943.2126,3.0,3.0,3.0,7.0,7.0,1.92,4.44,6543150.940430025,2557.9583539279965,-0.3661735353008908,551.9414,3,"multiply(ARG476, ARG3)"
2,2.709709157999896,6937024.5905306265,8803388.344606765,9283031.843920346,9336528.008227834,4973883421.178762,493991585.0836598,58732579.438213386,1.0,3.0,3.0,5.0,11.0,1.8567713914211408,4.18,6543150.940430025,2557.9583539279965,-0.3661735353008908,551.9414,3,"multiply(ARG476, ARG3)"
3,2.744006842003728,5592894.3071845025,8606959.941432288,9239508.686444193,9337658.008631824,4581116834.446207,480044174.4084019,82886414.749744,1.0,3.0,3.0,5.0,11.0,1.9566921706195048,4.425742574257426,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
4,2.743602980997821,5580064.991606641,8255958.60596827,8804997.56837659,9261851.289877694,418010834.6010941,43749258.055485226,14317443.154768227,1.0,3.0,3.0,5.0,9.0,1.8224277805692735,4.366336633663367,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
5,2.766014816996176,5586021.459553504,7440828.638109587,8779309.2869911,9282210.11256106,6572152175.377301,650348563.3257744,79097916.96341579,1.0,3.0,5.0,5.0,13.0,1.910249725641211,4.663366336633663,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
6,2.7348566569999093,5599079.870052399,7925925.164463843,8785783.528777134,9316595.88604464,16609241587.131088,1719265934.1058414,275155427.15276885,1.0,3.0,5.0,5.5,9.0,1.9443250757010773,4.86,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
7,2.767824078000558,5625425.785971222,7433672.6196156945,8777936.02375047,9303751.232427059,4621897162.354874,652948307.0537037,137459937.855654,1.0,3.0,5.0,5.0,13.0,2.2389376673429813,4.762376237623762,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
8,2.7289663850024226,5612825.5653143935,7362993.614625417,8545131.306721035,9299654.396495089,109815662360304.06,10926515796109.902,1098202886699.6025,1.0,3.0,5.0,7.0,15.0,2.4247886505837988,5.02,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
9,2.747928755998146,5605036.337999264,7041059.637093537,8756608.31097895,9327149.312393239,8464293017.585989,1188510121.2305746,225987756.51427612,3.0,3.0,5.0,7.0,15.0,2.4774180107523236,5.32,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
10,2.739476148999529,5578690.422080441,6722742.581589112,8449621.019212138,9269972.94409302,7095897564.895441,744951662.2389648,118294197.65004969,3.0,3.0,5.0,7.0,13.0,2.4774180107523236,5.32,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
11,2.7587666749968776,5590603.35797417,6368446.004749311,8022543.761148248,8774144.080321264,436937288.6574336,57660322.17319434,21222556.928144183,3.0,3.0,5.0,7.0,13.0,2.3757425226790225,5.138613861386139,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
12,2.747512373003701,5598163.490368267,6105412.376145303,8131435.648306125,9119191.818093821,2962039946.8757677,308086317.1000202,61084352.27885031,3.0,3.0,5.0,7.0,13.0,2.534482195636813,5.58,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
13,2.7808779629995115,5604349.053236164,6143054.125022446,8018146.401984418,9061405.150921566,34424742704.2579,3416519356.5277314,418595122.6602481,3.0,3.0,5.0,7.0,13.0,2.5496154931336554,5.336633663366337,5097796.518522399,2257.830046421209,-0.06439156842935434,911.1157894736843,3,"division(ARG177, ARG108)"
14,2.7725662360026035,5560415.734385193,6316869.992856298,8232523.849725794,9307288.148533326,8854515960.651567,1012961139.6029583,185805204.55074337,3.0,3.0,5.0,7.0,15.0,2.8781754178486487,5.712871287128713,4964691.751107685,2228.15882537751,-0.03660003307889359,1053.891304347826,5,"division(add(ARG448, ARG177), ARG108)"
15,2.7572539769971627,5563843.503018198,6241583.531089365,8445881.161178693,9294945.81551247,4250223179.600725,556716493.1910137,145263500.01538083,1.0,3.0,5.0,7.0,11.0,2.3610072967586344,5.099009900990099,5059663.383043703,2249.3695523509923,-0.056429581768289605,948.9789473684211,7,"division(add(ARG177, add(ARG311, ARG108)), ARG108)"
16,2.76934645199799,5559960.5036566015,5897268.536470317,8471240.648362447,9275043.130312871,4571822786.2005205,497452561.6336754,109844705.81750001,3.0,3.0,5.0,7.0,15.0,2.6921955484130438,5.198019801980198,5059663.383043703,2249.3695523509923,-0.056429581768289605,948.9789473684211,7,"division(add(ARG177, add(ARG311, ARG108)), ARG108)"
17,2.7442424980035867,5563491.599289974,5824369.617072055,8431172.238645472,9313501.968463674,35500391362.32783,3532116598.075006,393308083.7249879,1.0,3.0,5.0,7.0,13.0,2.665633133047382,5.12,4963168.421841328,2227.816963271742,-0.036281970398054586,1056.891304347826,11,"division(add(ARG448, add(add(ARG108, add(ARG177, ARG108)), ARG108)), ARG108)"
18,2.7514357109976117,5530880.002319718,5978718.999629211,8171086.791218081,9288568.519278869,670753401.3224807,126779141.01306427,40177835.13956276,3.0,3.0,5.0,9.0,15.0,3.254228019054596,6.3,4963168.421841328,2227.816963271742,-0.036281970398054586,1056.891304347826,11,"division(add(ARG448, add(add(ARG108, add(ARG177, ARG108)), ARG108)), ARG108)"
19,2.774334228000953,5549004.516021752,5958204.720185665,8168139.908061282,9201015.387917545,21337266986.548756,2116280395.517517,243435406.42750987,1.0,3.0,5.0,9.0,15.0,3.4053649064474882,6.5049504950495045,4949904.34510806,2224.8380491865155,-0.0335125049267293,1053.2065217391305,7,"division(add(ARG476, add(ARG177, ARG108)), ARG108)"
20,2.771269556003972,5537645.243726927,5802380.8107229285,8182000.803149679,9283517.568837795,65823663.718183175,7696432.002128114,8930005.597575773,1.0,3.0,7.0,9.0,15.0,3.4130710532176622,6.663366336633663,4949904.34510806,2224.8380491865155,-0.0335125049267293,1053.2065217391305,7,"division(add(ARG476, add(ARG177, ARG108)), ARG108)"
21,2.7571574940011487,5537501.8023934625,5755942.684009991,8352866.335563682,9300620.67277956,636934704.2585279,88226882.73202732,21578661.72159222,1.0,5.0,5.0,9.0,15.0,3.0047296051392043,6.46,4962826.992405368,2227.7403332537137,-0.03621068183023324,1053.2717391304348,11,"division(add(ARG448, add(add(ARG177, add(ARG108, ARG108)), ARG346)), ARG108)"
22,2.7795679070040933,5525881.877035223,5614429.229761627,8198179.59456145,9309905.089546628,630999878.0265539,93646915.80053331,24506153.95120026,1.0,5.0,5.0,9.0,15.0,2.923190825702326,6.544554455445544,4950419.279838159,2224.9537702698813,-0.03362002043524703,1052.2065217391305,5,"division(add(ARG476, ARG177), ARG108)"
23,2.823984301001474,5526722.330257373,5605627.127540963,7872395.34286937,9207567.196424909,111322351120.66376,11075303579.193476,1125620523.825933,1.0,5.0,7.0,9.0,17.0,3.259693237100694,6.88,4950419.279838159,2224.9537702698813,-0.03362002043524703,1052.2065217391305,5,"division(add(ARG476, ARG177), ARG108)"
24,2.8156230519962264,5523422.399480192,5607756.732821827,7878059.965907121,9294381.806508772,642076601.5693743,130998937.758449,40659118.43043851,3.0,5.0,7.0,9.0,19.0,3.6050482527446417,7.792079207920792,4950419.279838159,2224.9537702698813,-0.03362002043524703,1052.2065217391305,5,"division(add(ARG476, ARG177), ARG108)"
25,2.761580320999201,5514695.877494044,5585745.913784235,8118538.9935773555,9284065.636535322,732953653.6040672,125283212.47521552,33716090.1309217,1.0,5.0,7.0,11.0,21.0,3.6274508956014824,7.96,4950419.279838159,2224.9537702698813,-0.03362002043524703,1052.2065217391305,5,"division(add(ARG476, ARG177), ARG108)"
