generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,best_candidate_size,best_candidate_solution
1,15.423010653001256,1651.946090345421,6360.693539943695,107892.54746438868,4165094.093001536,3.603795341347362e+18,3.5857309325014317e+17,3.603811068608023e+16,1101.1853913509015,4232.885892103369,71822.63175728153,2773900.068169569,2.4034413796367073e+18,2.391393873177919e+17,2.4034518665763096e+16,0.49628294036061027,0.49844313453536754,0.49999306518723996,0.5011095700416089,0.5056171983356449,0.0019997513508265494,0.5000818307905687,3.0,3.0,3.0,7.0,7.0,1.729161646579058,4.3,1002.6397668478963,31.66448747173869,-2.565004160920655,26.227999999999994,3,"subtract(ARG4, -0.802)"
2,15.500585726000281,1633.3172801964615,2263.682295609793,4905.660055918115,166976.6150949582,16166740998.3353,1606069796.6552477,180506518.0349419,1089.7044074301816,1508.9664696404502,3273.4365256378574,111367.17126738161,10787103343.420372,1071629198.5654422,120432492.84389345,0.4963661581137309,0.4988349514563107,0.5001664355062413,0.5015672676837726,0.5052149791955617,0.001752690343869644,0.500286455830049,1.0,3.0,3.0,5.0,9.0,1.7669314808874623,4.128712871287129,991.7944108143689,31.492767595344315,-2.52644221607805,26.031399999999998,3,"add(ARG4, 0.9986)"
3,15.485114938997867,1188.4722848488686,2227.2635411509978,2361.0930996452835,16448.82053917925,392697192.6476861,51071023.40198291,8512460.603769302,792.7986726768386,1486.863340064507,1577.4819720381486,10957.977241331484,261953144.6246338,34040763.646540456,5673021.177539135,0.4951872399445215,0.4986130374479889,0.5000138696255201,0.5010818307905687,0.503619972260749,0.0017084034174683694,0.49987393746309444,3.0,3.0,3.0,5.0,11.0,1.8125032746928966,4.108910891089109,724.3475611650485,26.913705823707158,-1.5755033411694614,17.299999999999997,5,"multiply(division(ARG7, ARG4), ARG4)"
4,15.333455240997864,1189.263983939475,2025.934994791224,2281.2722132636636,4238.760645526948,104077951.10461955,10353419.301982692,1131449.0966233858,792.7986726768386,1351.2488503505222,1521.543376168483,2822.092644113592,69306477.83513036,6894441.095901425,753511.5131395535,0.49575589459084607,0.4988661581137309,0.5002704576976422,0.5016643550624134,0.5046463245492372,0.0019062299231178018,0.5001574202496533,3.0,3.0,3.0,5.0,9.0,1.7291616465790582,4.1,724.3475611650485,26.913705823707158,-1.5755033411694614,17.299999999999997,5,"multiply(division(ARG7, ARG4), ARG4)"
5,15.340061020000576,1188.3403350004342,2138.6793183510536,2322.112758184806,2849.456770328497,2231071.2657939587,269448.4382163603,56451.70325252418,792.7986726768386,1429.039016257563,1548.1469045744407,1897.93761550453,1482787.8348503886,179256.07670519067,37590.14239459911,0.4955062413314841,0.49870665742024967,0.4997988904299584,0.5013210818307906,0.5047156726768377,0.002014347072811316,0.4998875173370319,3.0,3.0,3.0,5.0,9.0,1.6608431593621358,4.04,724.3475611650485,26.913705823707158,-1.5755033411694614,17.299999999999997,5,"multiply(division(ARG7, ARG4), ARG4)"
6,15.425072931000614,1185.7013380317455,2019.5481057058985,2304.389462957285,2770.471170076557,152541495.47900066,15792678.02048846,2048798.0509063532,792.7986726768386,1348.67242552119,1536.074257255177,1844.388574195488,101392449.88601619,10499808.95465306,1362838.9190457254,0.4955894590846047,0.4986130374479889,0.500249653259362,0.5014701803051318,0.5044660194174757,0.001961617916081285,0.49999203526455277,1.0,3.0,3.0,5.0,11.0,1.6317120058972407,4.02970297029703,724.3475611650485,26.913705823707158,-1.5755033411694614,17.299999999999997,5,"multiply(division(ARG7, ARG4), ARG4)"
7,15.265750700000353,1189.7587958711042,1798.3783981322058,2289.0161616180103,2367.337151400617,700150837.4048209,85988630.33608116,14413565.029561289,792.7986726768386,1196.939780864078,1524.7912100264716,1577.8240581409862,466323107.6911271,57304415.14340985,9607999.411496669,0.4940360610263523,0.4982073509015257,0.49985436893203883,0.5011754507628294,0.5042995839112344,0.0021173030889312687,0.49978446601941756,3.0,3.0,3.0,5.0,13.0,1.8866902236456304,4.02,724.3475611650485,26.913705823707158,-1.5755033411694614,17.299999999999997,5,"multiply(division(ARG7, ARG4), ARG4)"
8,15.274431564001134,1189.4509128914237,1710.1022418391335,2263.6718468487006,2404.8449283777354,591100008144.8676,58820726542.76077,6079843101.344138,792.7986726768386,1141.378162887134,1506.7113495145636,1602.916265289321,393993811474.94635,39206588149.95897,4052592840.6304765,0.49475728155339804,0.49846740638002773,0.49975728155339805,0.5013626907073508,0.5039528432732316,0.002165674923006183,0.4998305131761443,3.0,3.0,3.0,5.0,11.0,1.6023732399163437,3.82,724.3475611650485,26.913705823707158,-1.5755033411694614,17.299999999999997,5,"multiply(division(ARG7, ARG4), ARG4)"
9,15.224589379999088,1163.135359844041,1634.5751894159432,2258.3638762137953,2363.3875268898637,17940381850.716408,1785033773.5104392,179521412.4950217,775.9473287078227,1089.6840375421232,1506.7113495145636,1577.3066460209848,11967890114.235186,1190782233.0297294,119757400.18842828,0.4955339805825243,0.498498613037448,0.4999653259361997,0.5007662968099861,0.5053536754507628,0.001893995246958787,0.49980568654646335,1.0,3.0,3.0,3.0,7.0,1.0901376059929315,3.54,744.7794480630448,27.290647629967392,-1.6481513292258407,15.567168141592916,5,"add(ARG4, division(ARG0, ARG4))"
10,15.214666765998118,1163.8671825673716,1620.8218009906686,2257.1309224048996,2346.1459935941702,29778398854.90602,2962910274.8542376,297813898.4426355,775.9473287078227,1081.6769784768808,1506.7113495145636,1564.4538179582344,19867697124.338127,1976808903.971429,198696908.21258304,0.4953536754507628,0.498623439667129,0.4996671289875173,0.500752427184466,0.5053952843273232,0.001792769489219763,0.49970097087378634,3.0,3.0,3.0,3.5,11.0,1.2867012085173466,3.62,744.7794480630448,27.290647629967392,-1.6481513292258407,15.567168141592916,5,"add(ARG4, division(ARG0, ARG4))"
