generation_num,generation_time,training_fitness_min,training_fitness_lq,training_fitness_med,training_fitness_uq,training_fitness_max,training_fitness_std,training_fitness_mean,errors_min,errors_lq,errors_med,errors_uq,errors_max,errors_std,errors_mean,bounds_min,bounds_lq,bounds_med,bounds_uq,bounds_max,bounds_std,bounds_mean,size_min,size_lq,size_med,size_uq,size_max,size_std,size_mean,test_mse,test_rmse,test_r2,test_mae,test_rse,best_candidate_size,best_candidate_solution
1,29.613777,1.4716909918281182,4.5328122513629845,175.218655749356,2829.813227164095,146932335350.6108,9801275695.929407,854856436.3281617,1.2196798961277022,4.283704690068419,174.96907183812158,2829.5612160683945,146932335350.3588,9801275695.929346,854856436.0768601,0.24715672676837724,0.2519417475728155,0.2520110957004161,0.2520110957004161,0.25346740638002774,0.001469843627217809,0.2513015256588072,3.0,3.0,3.0,7.0,7.0,1.7693569453335298,4.376,391.35147092547845,19.782605261326893,-0.3914963961761564,13.801739123878587,1.3914963961761582,7,"mul(div(ARG6, ARG3), div(ARG5, ARG3))"
2,27.838742999999997,1.4705814217865094,4.342572836041478,4.535703355497064,182.53222116273406,2272454389.6071954,212675124.33271918,24797282.5963623,1.2196798961277022,4.091671310382671,4.284804784370548,182.28156235552188,2272454389.358097,212675124.33284217,24797282.345722705,0.2484049930651872,0.2509015256588072,0.2509015256588072,0.2509015256588072,0.25339805825242717,0.0006846600379677102,0.2506396052406186,3.0,3.0,3.0,5.0,9.0,1.701974125873847,4.418326693227091,391.35147092547845,19.782605261326893,-0.3914963961761564,13.801739123878587,1.3914963961761582,7,"mul(div(ARG6, ARG3), div(ARG5, ARG3))"
3,27.686969000000005,1.3829584189761026,4.140791756013528,4.478455054715309,11.39180366712371,228903694.95197758,17944734.267878205,1955788.8083517277,1.126855783747254,3.88468912078468,4.222352419486461,11.135666357831061,228903694.69587496,17944734.267724577,1955788.5537410446,0.24375866851595007,0.2561026352288488,0.2561026352288488,0.2561026352288488,0.2570735090152566,0.003623029875945579,0.2546106834796735,3.0,3.0,3.0,5.0,11.0,1.7947930805164731,4.370517928286852,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
4,27.567161999999996,1.3769251318748545,4.009548199699965,4.390650051218855,4.535205683130714,95621911.47319591,7152999.14236602,719621.479258521,1.126855783747254,3.7594788515723643,4.1405807030912545,4.284883706831224,95621911.22312656,7152999.142364511,719621.2292054738,0.24771151178918166,0.25006934812760057,0.25006934812760057,0.25006934812760057,0.2513869625520111,0.00025339241592774766,0.25005304717330396,3.0,3.0,5.0,5.0,11.0,1.845236660958985,4.52191235059761,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425983,5,"mul(ARG3, div(ARG3, ARG5))"
5,27.679338,1.373110984856824,3.8873377968638954,4.451603174547586,4.813401914438163,1549966399.1042976,98754153.47090358,7517760.756597861,1.126855783747254,3.641082595754325,4.205347973438015,4.563401914438163,1549966398.8580425,98754153.4709461,7517760.509783731,0.24424410540915392,0.24625520110957005,0.24625520110957005,0.24625520110957005,0.255755894590846,0.0019176303833146665,0.24681413044078884,3.0,3.0,5.0,5.0,13.0,1.9634927766776562,4.745019920318725,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425978,5,"div(ARG3, div(ARG5, ARG3))"
6,27.913562999999982,1.3785894869372677,3.575716021421504,4.40497496870835,4.536530076424696,52869257926.657936,3868990860.429041,352946844.0162358,1.126855783747254,3.32398231823149,4.153241265518337,4.284817519857671,52869257926.406204,3868990860.4290247,352946843.7646823,0.24452149791955619,0.25173370319001387,0.25173370319001387,0.25173370319001387,0.25423023578363385,0.0009249331697555698,0.25155356383066907,1.0,3.0,5.0,7.0,13.0,2.404843712463761,5.039840637450199,442.7015155180034,21.040473272196216,-0.5740775471425972,14.94379833368938,1.5740775471425978,5,"div(ARG3, div(ARG5, ARG3))"
7,27.603025000000002,1.1526520988621964,3.630733264603827,4.3649933228996876,4.530608106719848,12433663228.118155,784802782.7896177,50510091.41337489,0.9043858020522102,3.3824669677938406,4.116727026089702,4.282341809909861,12433663227.869888,784802782.789625,50510091.1649849,0.2478502080443828,0.24826629680998613,0.24826629680998613,0.24826629680998613,0.25346740638002774,0.0007064574597414318,0.24839001386962548,1.0,3.0,5.0,6.5,15.0,2.2242877511688994,4.888,352.87066434289676,18.784851991508923,-0.2546733415572806,13.757550000000002,1.2546733415572813,3,"mul(ARG3, 0.2007)"
8,27.751188000000013,1.1535189504572032,3.611411701714189,4.402374413923329,12.24725954073233,2.452111651004587e+16,1547739838470629.2,98215643880055.23,0.9043858020522102,3.3622785533091957,4.153241265518337,11.998126392327336,2.452111651004587e+16,1547739838470629.2,98215643880054.98,0.24594313453536754,0.24913314840499307,0.24913314840499307,0.24913314840499307,0.25454230235783637,0.00046416611867936886,0.2491337031900139,1.0,3.0,5.0,5.0,13.0,2.148547416279194,4.912,352.87066434289676,18.784851991508923,-0.2546733415572806,13.757550000000002,1.2546733415572813,3,"mul(ARG3, 0.2007)"
9,27.680879000000004,1.1557034164766207,3.4392981011966537,4.342988924807082,4.535427199285393,140568070.9515919,14505955.56114476,2022776.7151137271,0.9043858020522102,3.1879804867722434,4.091671310382671,4.284109584860983,140568070.7002743,14505955.561139556,2022776.4638363342,0.2483356449375867,0.25131761442441053,0.25131761442441053,0.25131761442441053,0.25180305131761443,0.00033226076748657545,0.25127739251040226,1.0,3.0,5.0,5.0,13.0,2.3812601705819545,4.84,352.87066434289676,18.784851991508923,-0.2546733415572806,13.757550000000002,1.2546733415572813,3,"mul(0.2007, ARG3)"
10,27.59268899999998,1.1556687424128205,3.61496702940997,4.383796311299061,4.536062371776482,12226791728.933622,772528352.4963604,53716618.936704144,0.9043858020522102,3.3636840890493596,4.132513370938451,4.284795229834,12226791728.682339,772528352.496358,53716618.68545697,0.24677531206657422,0.2512829403606103,0.2512829403606103,0.2512829403606103,0.2512829403606103,0.00039848175145287167,0.25124715672676845,3.0,3.0,5.0,5.0,13.0,2.330857352992671,4.848,352.87066434289676,18.784851991508923,-0.2546733415572806,13.757550000000002,1.2546733415572813,3,"mul(0.2007, ARG3)"
